accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
2.7012656,-9.293921,-10.638308
-2.656473,-9.872512,-10.918395
0.8843908,5.9752393,-10.717311
-1.1763691,6.050321,-10.047613
-1.8617052,-9.039714,-10.878198
2.7012656,-6.135142,-10.656356
-2.656473,-0.14260656,-10.245028
-0.4560737,-1.26774,-10.476195
2.7012656,2.1155405,-9.9109955
-0.72505075,-0.32484907,-9.977578
1.1696653,1.4114258,-10.930808
-0.6149309,-0.41406548,-8.545838
0.9522154,0.10298317,-9.799185
1.1696653,-0.4990682,-10.8717985
-1.8167875,3.5997941,-9.832257
-1.5202616,3.5997941,-9.71241
0.15884049,-3.1222389,-10.930808
-0.33366477,-3.1222389,-9.60144
-1.4946326,2.911001,-10.930808
0.1147282,-3.1222389,-10.9234085
1.1696653,-2.2433648,-10.930808
1.1696653,-3.1222389,-8.915317
-1.8167875,2.148378,-10.846854
0.0904413,3.5997941,-10.642665
-0.5247988,-0.32934073,-10.38067
-1.2739952,1.8275815,-9.620727
0.85384506,0.8665743,-9.805089
-1.8167875,-1.0120708,-8.545838
-1.8167875,1.5222304,-9.337916
-1.704003,-0.25075883,-8.730428
1.1696653,2.6426153,-8.545838
-1.8167875,-0.48432577,-9.711145
-1.8167875,-0.4422453,-8.545838
1.1696653,1.6368271,-10.405887
-1.6323081,10.076157,-9.948656
-2.0360584,-5.7247705,-9.9287615
1.5476263,8.965939,-7.990453
-2.1031322,-5.7247705,-7.784829
-2.5131233,-5.7247705,-7.683317
-1.5507268,7.606373,-7.8017235
1.5476263,1.8201784,-8.0856495
-2.859669,10.076157,-6.99423
-2.912464,-4.7145486,-9.948656
1.5476263,10.051074,-9.532751
-2.912464,-5.7247705,-7.3230886
1.5476263,10.076157,-8.195813
-2.912464,-0.27878684,-9.948656
-1.7460514,-5.7247705,-9.592349
-0.1255793,-5.7247705,-7.1726437
-0.2921201,10.076157,-8.268733
-0.54931396,10.076157,-9.948656
0.37961417,10.076157,-7.7332287
-1.4029952,10.076157,-6.99423
1.4906446,-5.7247705,-8.405641
1.5476263,-2.2059124,-7.135955
1.3500055,-1.8302926,-9.948656
-2.912464,2.1181753,-6.99423
1.5476263,9.972497,-9.131829
-2.7129734,7.890584,-9.129508
1.6441009,3.928791,0.023792744
-5.886529,-1.5119025,-6.3079095
-4.248307,3.317886,-6.9261823
1.6441009,2.131787,0.023792744
-5.886529,-4.295212,-6.9261823
-0.12349667,3.928791,-6.2721105
1.6441009,3.5357099,-0.36900607
-5.886529,-4.295212,0.023792744
-4.3894978,-0.64106244,-5.806837
-5.886529,-4.295212,-0.052033395
-5.886529,3.2324066,-6.9261823
1.6441009,-2.7842565,-6.9261823
-0.36561686,-0.17646763,-1.521206
-5.886529,0.7566192,-6.4983907
-5.886529,-2.0807045,-6.0675864
-5.886529,3.928791,-5.737228
1.1789615,-4.295212,0.023792744
-5.292262,-4.295212,-6.9261823
1.6441009,3.928791,0.023792744
-2.3607132,3.3280907,-3.9382408
0.7580982,-0.074372865,-1.2798408
1.6441009,-4.295212,-5.4021482
1.6441009,3.7306528,0.023792744
-2.1310878,-2.2390816,-0.33252424
-5.701274,1.3609412,-2.4194887
-1.024805,-1.3059951,-2.8238168
-1.4297036,-4.9246225,-2.8238168
-1.9093834,4.398475,-8.651765
-0.9130304,4.7578325,-9.378788
-1.3087076,-3.091887,-9.378788
-1.1893289,-4.9246225,-2.8238168
-1.161698,-4.9246225,-9.378788
-2.2026992,2.664429,-7.8675075
-0.9116364,4.7578325,-8.088225
-1.9497343,3.899217,-6.681148
-1.1229243,2.4760306,-2.8238168
-1.351648,4.513536,-3.8762183
-0.9116364,-2.4844875,-6.6447754
-2.2026992,-4.9246225,-9.378788
-0.9947772,3.8815696,-2.8238168
-2.2026992,3.5138907,-2.8238168
-0.94772184,-1.4255509,-5.27926
-1.834117,4.330996,-8.450571
-2.2026992,-1.2686394,-4.1505632
-2.2026992,-4.9246225,-9.378788
-1.2061595,-3.1872988,-6.3686705
-2.2026992,-3.6025138,-4.155996
-1.0997092,4.7578325,-8.957748
-1.2484881,-4.2919655,-9.378788
-1.0737026,4.381828,-5.4788084
-0.16661018,-4.8803043,-11.458654
0.5760718,2.5760295,-12.387159
0.5760718,2.5760295,-11.851266
-0.46398878,0.6945491,-12.375807
0.5760718,-4.8803043,-11.411382
-2.2274568,-4.8803043,-12.697201
-0.12170449,-3.3534863,-12.531954
-2.5224051,2.285755,-12.5322075
-2.5224051,2.5760295,-12.491492
-1.4149362,-2.359687,-12.432193
-2.5224051,2.5760295,-11.411382
0.5760718,-0.8776672,-12.625248
-0.62212336,-3.264759,-12.467993
-1.5019802,2.5760295,-11.705273
-0.37641764,-2.9260368,-12.693044
-2.3534975,-2.5297987,-11.948687
-1.9139875,-4.8803043,-12.639347
-1.7495078,-4.8803043,-12.647972
0.5760718,2.4477406,-12.117871
-0.8444875,2.5760295,-12.200756
-1.4613599,2.5760295,-12.444661
-0.25269777,-0.72218883,-11.49656
-1.406289,-4.8803043,-12.586369
-2.5224051,-4.8803043,-12.666212
0.39712197,-1.2479539,-11.411382
2.2951703,-2.402918,-9.556601
-1.1122477,-0.6714839,-6.6448174
-1.3511356,-6.9517117,-6.6448174
1.8830401,-6.9517117,-6.6448174
2.3825345,8.186682,-11.723055
1.7220598,-2.112748,-11.723055
2.3825345,0.33814305,-7.2627244
-1.7904857,-4.6841426,-6.6448174
1.2345235,-2.811888,-10.6898775
-1.7904857,8.186682,-11.285217
1.235874,-6.9517117,-11.4702015
-1.6963559,-3.280839,-9.861785
2.3825345,-0.5320861,-6.6448174
1.9409636,6.416575,-11.723055
1.590582,-6.9517117,-11.072676
-1.7904857,8.186682,-11.460658
0.44352865,-6.9517117,-8.250476
1.8998393,1.14064,-8.680387
2.3825345,8.186682,-9.407444
0.9563657,0.27982348,-8.813567
-1.1775889,-5.8239675,-10.583682
-1.7904857,8.186682,-11.119813
1.6697518,8.186682,-9.748587
-1.7904857,-6.0683436,-11.572556
0.70604193,8.186682,-8.558977
1.0170779,-0.8117618,-6.494632
0.49864644,0.42300397,-11.7591505
-0.47449118,5.2294054,-6.494632
-0.21694699,-3.1459188,-11.930304
-0.36230502,5.2294054,-6.818574
-0.11797206,4.1717634,-11.537099
-0.29219583,-3.1459188,-7.937355
-1.0399573,-1.6915321,-9.380132
-0.37342572,-1.0028576,-11.954102
-0.20464645,-3.1459188,-8.067946
-0.7654328,1.6059229,-8.577181
-0.081092075,1.8907363,-10.939013
-0.3414784,-0.6095881,-11.468502
0.17824297,0.76607156,-11.850655
0.6342382,0.58896494,-6.494632
1.0170779,0.1622036,-6.494632
-0.44070554,-2.8952842,-11.101741
-1.0399573,0.33801305,-10.009506
0.96478635,5.2294054,-6.494632
-0.17756388,-0.8651511,-11.971396
0.6006897,-0.11571093,-12.139662
1.0170779,-1.005558,-12.076221
-1.0399573,-0.76856166,-10.961194
1.0170779,-1.2211294,-11.699026
-0.61929935,5.19437,-11.736121
-1.1740375,-2.6628842,-11.149136
0.59178644,-1.2762668,-8.322725
0.59178644,0.8401797,-7.96704
-0.9865407,2.3261406,-11.773407
-0.005580664,1.5356201,-8.540501
-1.3071535,0.54903805,-8.137434
-1.2872357,-6.3006163,-7.7844734
-0.6670753,-1.6664046,-8.990801
-1.266062,-0.8313434,-9.667745
-0.90602386,-4.4787607,-11.773407
-1.5673331,-6.6138043,-10.164777
0.59178644,-7.5268764,-11.023331
-1.1607704,0.61409914,-7.7844734
-0.45602018,-1.2399486,-9.850934
-1.2542955,-3.8297708,-11.751494
-0.88802207,1.2221037,-11.269623
-1.2246826,0.27048144,-11.559352
0.59178644,-7.5268764,-7.7844734
-0.8788666,-7.5268764,-10.531769
-1.4980912,-7.357732,-10.473408
-0.20758073,-7.5268764,-11.710977
-0.30007306,-3.010213,-8.791066
-1.2881125,0.7653158,-11.773407
-0.69274336,-7.5268764,-11.323673
-1.2870541,2.3261406,-9.971106
-1.9083115,-2.9692936,-10.96619
1.5490034,-6.870835,-8.020681
-1.6722528,3.306339,-10.96619
-1.6725256,3.974359,-10.286374
-1.9517932,2.5747375,-10.96619
-1.4860473,-7.466351,-7.6791606
-1.3697007,3.974359,-9.402896
0.34304395,3.974359,-7.2314873
1.5490034,-1.9128059,-8.215127
1.5490034,0.61623406,-9.179157
1.5490034,1.9542829,-8.141929
-2.0110645,1.9736896,-7.2314873
0.9057752,-7.466351,-9.856725
-2.333741,3.974359,-10.96619
1.2131467,-7.466351,-8.656846
-2.333741,-6.604841,-7.8741145
0.7764796,2.4046164,-9.982869
-2.0254624,0.49037516,-7.2314873
-0.7471167,3.974359,-10.96619
-0.027448788,2.0236652,-7.385737
-2.333741,-7.466351,-7.364492
-1.1910232,-5.6079106,-10.96619
-0.5132992,-5.1731772,-7.2314873
-2.1007266,-7.4204407,-10.96619
1.5490034,-7.466351,-9.536963
0.82259536,8.558902,-9.480638
-2.580126,-8.012153,-10.949381
0.049728557,-8.669875,-10.949381
-0.6696832,-9.243144,-8.069005
0.82259536,9.421574,-10.02095
0.73684007,9.421574,-8.86038
0.82259536,-9.329735,-9.967168
-0.6841707,-2.085672,-8.331145
0.15277995,-9.329735,-7.647415
-2.6638746,9.421574,-10.136086
-0.3701105,9.421574,-9.157592
-0.32651705,-7.4220343,-7.647415
-0.8882653,-9.329735,-9.763194
-1.7404119,4.544617,-7.647415
-2.6638746,-9.014395,-8.803636
-1.1139022,-8.795264,-10.949381
0.12711711,9.421574,-9.015012
-2.6638746,2.324394,-9.344941
-2.445366,-9.329735,-9.665024
0.39928895,-6.820738,-10.122485
-2.6638746,9.421574,-7.647415
-0.07746668,9.421574,-10.739708
0.2679522,-4.2417,-9.899027
0.48324043,9.421574,-9.031655
-2.6638746,-4.216545,-10.949381
3.193391,1.9852496,-7.5421247
4.2949786,3.057249,-9.830482
5.2686477,3.057249,-10.87614
5.2403755,-3.2181277,-7.192197
5.158849,2.3724744,-10.069782
2.9864788,-3.155831,-11.784944
1.7975515,2.8810537,-11.784944
-0.70196056,-3.2181277,-11.101835
2.911648,3.057249,-10.637774
2.7761483,-0.11974925,-9.340488
2.5730252,2.435075,-6.790841
0.22864266,2.9555666,-11.784944
2.6528156,-3.2181277,-6.6979094
4.9122195,1.9757476,-11.182818
3.968344,0.14681348,-6.9964805
5.202579,-2.6433997,-6.730769
4.5382233,3.057249,-9.469562
-0.70196056,-3.2181277,-9.866495
-0.70196056,-3.2181277,-11.159414
4.796046,-0.21996996,-6.6979094
3.0426247,-2.3419042,-6.6979094
-0.70196056,2.973662,-11.784944
3.1642272,-0.095962435,-11.784944
2.7133183,-3.2181277,-6.6979094
0.46133202,1.5567046,-9.882117
-0.3346246,-7.4344015,-6.877231
-0.09610286,-3.2977417,-10.281168
0.14089786,-4.7405133,-8.7233925
-0.8099814,-5.852571,-7.2273774
-0.61084783,-5.3900013,-8.36153
0.54683495,3.517317,-10.493992
1.1882,-4.0192547,-7.270301
-0.540347,-1.9524139,-10.706272
0.015343264,3.899553,-6.877231
1.1882,4.3042765,-10.706272
0.8026464,-6.8491936,-9.299655
-1.2516377,4.3042765,-8.800282
0.8026588,-5.4905844,-8.449091
1.1882,-7.4344015,-6.877231
-1.2516377,-1.9246877,-10.706272
-0.062518656,0.9553659,-9.469442
-0.4704702,4.3042765,-6.877231
0.91513324,-7.4344015,-10.706272
-0.45610493,-7.2506404,-7.1662703
0.58901983,4.3042765,-6.877231
0.10146724,4.3042765,-7.265888
-0.2349483,-6.989482,-9.26449
1.1754363,1.7157925,-10.706272
-1.2516377,-7.4344015,-6.877231
-0.9794834,4.3042765,-10.706272
-1.8169557,-1.1456578,-8.9220085
-1.8169557,3.0566525,-9.692364
-0.52054226,-3.4423263,-9.5671
2.4420881,-2.9133108,-9.9602585
-0.7312994,3.0566525,-7.8711576
0.4415429,-3.576558,-8.255431
1.7810906,3.0566525,-10.108615
2.2761877,-3.576558,-9.96373
-0.14713329,-3.1665063,-7.8711576
-1.5702668,-1.1086546,-9.640501
2.4420881,-1.4126194,-8.978477
0.66195405,1.710024,-10.108615
1.8344871,3.0566525,-10.108615
0.48622432,-3.576558,-7.8711576
-0.9376601,3.0566525,-8.350329
-1.8169557,-3.576558,-8.121229
-0.878875,3.0566525,-8.345646
2.4420881,-2.534145,-7.8711576
2.2935638,-3.576558,-7.9230294
-1.8169557,-2.9609535,-9.923479
0.73859215,3.0566525,-7.8711576
2.4420881,-3.576558,-8.514348
-0.04079172,3.0566525,-9.203283
-1.5139525,-1.8020513,-8.904096
0.6595166,3.0566525,-8.962349
-3.3408942,-8.355112,-10.421048
-1.9449178,-8.355112,-7.977334
1.9003887,-2.7948012,-7.578191
-3.3408942,5.6566143,-10.559519
-3.2760544,-6.4564447,-9.551161
-2.3478136,5.6566143,-11.164321
-3.3408942,5.6566143,-7.578191
1.9003887,-6.757303,-8.1063
-1.4095309,-8.355112,-9.220076
-3.3408942,-7.7964754,-11.201126
0.72966576,5.6566143,-8.597324
-0.8999672,-8.355112,-11.449117
0.862795,-8.355112,-9.719688
-2.4323354,0.78400755,-11.449117
1.9003887,5.6566143,-11.449117
1.9003887,-8.355112,-7.8876653
1.8726634,-3.1260977,-7.711011
-0.87673706,-5.4934673,-8.478551
1.9003887,-2.1907554,-8.011552
-2.9224768,4.665541,-11.449117
-3.2430005,2.5577545,-7.578191
-3.2668262,5.255978,-7.578191
0.67109674,5.6566143,-7.8388953
-2.909503,4.5484023,-11.449117
1.018474,-7.277317,-11.449117
-0.860981,-1.8287818,-8.552855
2.2140505,1.9095345,-8.552855
2.2140505,2.829537,-9.861628
-2.9693096,-1.4006157,-10.03628
2.2140505,2.573736,-8.982906
2.2140505,-1.8287818,-10.03628
2.2140505,-0.48042756,-9.379529
-1.3261633,2.1379154,-10.03628
2.2140505,0.4448248,-9.208819
1.4971036,2.5863686,-8.960652
-2.9693096,-0.57414407,-9.938009
-2.76607,1.9797134,-9.3456745
-2.9693096,-1.4310904,-8.925555
-2.7393546,2.5646927,-8.6578045
-0.73701495,2.7259955,-9.348059
-2.5766082,2.5922046,-9.435917
-2.644898,-1.8287818,-8.552855
0.38782382,-1.8287818,-9.512665
-2.6469135,2.6468313,-9.112992
-0.39683986,-1.8287818,-9.357169
2.2140505,2.5266309,-10.03628
-2.9693096,2.2831504,-9.919631
-2.9693096,2.7478948,-9.475175
0.43620706,-1.8287818,-8.552855
0.53956735,2.7853727,-9.624558
2.674333,-6.770622,-11.749286
2.674333,4.9485183,-9.48624
1.3389803,4.9485183,-6.641005
-0.7660847,-6.770622,-7.97372
-3.7965436,-6.770622,-11.749286
-1.908841,4.9485183,-11.235065
2.0419374,4.9485183,-11.108195
-3.7595277,-6.203797,-11.749286
-3.7965436,-3.9397378,-6.5180254
-1.0546799,-6.770622,-8.076485
-3.7965436,2.0586812,-11.749286
2.674333,-6.333822,-8.325689
0.27166206,-6.770622,-11.315232
-3.6149077,4.921165,-6.5180254
2.674333,4.9485183,-6.5180254
-1.0294778,4.4602613,-8.541016
-3.7965436,-2.2431235,-6.963531
-3.6783743,1.5096905,-11.749286
2.674333,-6.720057,-6.5180254
2.674333,-4.0929513,-6.5180254
-1.0883985,-3.4072192,-11.749286
-3.2812304,4.9485183,-7.4541955
2.674333,-6.770622,-6.575658
-3.6357088,4.378637,-6.876582
-3.2513938,2.6440473,-10.9159155
-0.12145156,-2.7059393,-8.920059
1.1655246,3.8303378,-8.792617
-0.030604541,3.1189377,-10.070202
1.1655246,-2.7059393,-9.343506
-1.2311059,-0.09845613,-10.05358
1.1655246,3.428692,-7.9890003
-1.9024917,-2.7059393,-10.070202
-0.1642403,3.9044847,-10.070202
-1.9024917,-1.7604626,-9.684713
1.1655246,3.5989413,-9.928074
-1.2149179,-2.7059393,-8.130217
1.1655246,3.9044847,-10.070202
-1.9024917,-1.653178,-8.351383
-1.5501254,2.0115998,-7.9890003
1.1655246,-2.7059393,-7.9890003
-0.123421535,3.9044847,-9.364591
-1.6609578,-1.6220474,-7.9890003
-0.15709232,3.9044847,-9.8733
-1.9024917,3.9044847,-9.590629
-0.19293393,3.151247,-8.496865
-0.81599253,-2.7059393,-8.547053
-1.1556085,-1.2332261,-9.965313
-1.9024917,3.9044847,-7.9890003
1.1655246,3.9044847,-8.403485
-1.6617684,-2.7059393,-8.704711
-2.5719335,-3.6802018,-11.8337555
-1.3562202,3.8095825,-9.074227
4.613275,3.8095825,-9.826366
4.6584454,-2.3574445,-7.371638
-2.5719335,1.844776,-9.558315
2.4792302,3.8095825,-7.926238
4.7210503,0.42786348,-11.8337555
-2.0552135,-3.6802018,-7.687087
4.28271,-0.08968294,-11.193954
4.7210503,-3.6802018,-7.371638
4.3160696,-1.8715262,-11.8337555
1.0693337,3.8095825,-7.8043776
4.7210503,-2.6183457,-10.098974
-2.5719335,-3.6802018,-7.41573
0.03933917,-0.041299462,-7.371638
-2.5719335,1.3921437,-7.371638
3.210097,3.8095825,-8.280201
4.105495,-0.21876165,-7.744513
-2.5719335,-3.6802018,-10.330251
-2.5719335,-2.764027,-11.8337555
4.7210503,-2.835888,-11.8337555
-2.5719335,3.8095825,-11.358751
4.2676897,-1.3962157,-7.371638
-2.5719335,3.8095825,-11.540067
4.4530125,-0.09093593,-11.8337555
1.8200716,8.610781,-11.767835
-0.26232615,-10.537204,-9.919601
-1.0864307,-11.03889,-12.469595
-1.2056118,-10.41588,-11.971634
1.7711213,3.4640198,-11.817433
0.07607336,-10.928115,-10.754547
0.6411342,-10.6477,-12.469595
1.8200716,8.610781,-11.018465
-0.7588664,8.610781,-9.919601
-1.2056118,-8.151922,-10.820845
1.8200716,8.610781,-9.919601
1.8200716,-4.3917775,-10.182682
1.8200716,8.610781,-9.967122
-0.27378875,-2.0822911,-12.469595
-1.2056118,8.610781,-11.381056
-1.2056118,-11.505607,-9.919601
0.92990184,-10.698822,-9.919601
-1.2056118,-10.261164,-11.041002
-1.2056118,-12.396036,-10.803845
0.3899504,-10.874529,-12.469595
1.2138878,8.610781,-10.943744
-1.2056118,-7.59611,-10.942842
1.8200716,8.610781,-11.360195
0.4897629,-12.037121,-12.469595
1.8200716,-9.1780205,-12.469595
2.0870075,-0.360127,-14.049431
2.0870075,-0.7837055,-13.950349
2.0870075,-0.95752907,-12.618849
-2.3913798,0.33733383,-10.696907
-2.4028044,-1.1438798,-10.696907
-1.2726624,-0.07211456,-14.031062
2.0870075,-3.8620975,-13.067817
-2.0182571,-3.8620975,-11.014479
-2.4028044,4.6948004,-11.131616
2.0870075,2.2749712,-14.049431
-2.4028044,4.6948004,-13.370464
1.477874,-3.8620975,-14.049431
-0.1981665,4.6948004,-14.049431
1.4205081,-0.16287282,-12.505325
0.03385493,4.6948004,-10.966555
2.0870075,2.372297,-10.696907
-2.4028044,-1.7030393,-10.696907
-1.5431483,-3.8620975,-12.606836
-2.2120013,1.7290416,-14.049431
1.5000594,-2.1892111,-11.505022
2.0870075,4.6948004,-14.049431
2.0870075,-3.8620975,-12.065785
-2.4028044,4.6948004,-13.062368
-1.2413857,1.1566677,-12.066201
-2.4028044,-2.2203805,-10.797923
-2.0730119,-0.6524241,-9.888689
-3.0369096,3.882339,-13.315363
-3.0369096,0.51330364,-8.962134
4.5816875,-4.733435,-13.315363
4.1973844,0.76100147,-11.244572
-3.0369096,-3.4278128,-8.838585
2.2964528,3.882339,-8.838585
-3.0369096,-0.5886605,-8.838585
5.0627556,-1.3583022,-11.145932
1.9452027,1.0461792,-13.315363
5.1303277,0.48293903,-13.235103
1.04996,1.1450828,-12.694439
5.3327575,0.6273844,-8.838585
3.0475214,0.90832245,-12.894412
-3.0369096,1.0831712,-9.161034
4.9919605,3.882339,-9.277865
3.2123852,-4.733435,-13.315363
3.054668,-4.733435,-12.360585
-3.0369096,0.639104,-11.173778
5.3327575,-1.4545294,-11.488664
3.7372618,-4.733435,-8.838585
-3.0369096,-1.6845516,-13.315363
4.8567405,1.1380564,-13.111554
3.5405326,-4.733435,-9.264882
4.608884,0.5193963,-13.315363
2.6543713,-1.1949476,-7.4042406
-1.5633708,-4.2043815,-7.4042406
2.1687565,-0.69689333,-9.312907
2.1421304,0.64172125,-8.655781
2.5768359,-0.63561434,-9.312907
-1.5633708,0.9732221,-8.159527
2.5749156,2.5123992,-8.635151
1.72919,2.5123992,-8.818922
2.0263062,-4.073644,-7.566741
2.8259716,2.5123992,-7.4042406
-1.5633708,-1.3309855,-9.009033
-0.5296267,-1.7879544,-9.189573
1.893709,2.5123992,-7.939716
2.5760098,-4.2043815,-8.049667
-1.5633708,-1.2339562,-8.975003
2.4857693,-1.2600249,-8.364929
2.6054292,2.5123992,-9.312907
-1.5633708,0.87665266,-8.603145
-1.5633708,0.20702018,-7.4542966
2.71028,-4.2043815,-7.4042406
0.5615194,-0.047918394,-9.312907
0.63805234,-4.2043815,-7.4042406
-1.5633708,-4.2043815,-7.96201
0.03675118,0.3907686,-7.8255606
2.73548,-3.151435,-9.09909
1.9044558,6.7160325,-8.461043
1.9044558,-4.9369345,-7.757409
-0.72743064,-4.626213,-8.148904
-1.1259696,-1.2670089,-8.838616
1.3502067,6.7160325,-8.514599
-1.5771316,-0.32692078,-7.757409
0.23750453,4.122118,-9.326678
-1.646298,6.7160325,-9.326678
-1.646298,-6.1422677,-9.326678
-1.646298,-1.939226,-8.879393
1.9044558,-6.1422677,-8.269758
-1.646298,0.09960073,-8.3629465
1.9044558,-2.2049627,-8.294982
-1.646298,-6.1422677,-7.757409
0.6726368,2.7089086,-8.734421
0.68380696,-2.131083,-9.029693
1.3005437,-0.65256417,-8.002412
1.9044558,0.42975837,-8.628966
0.24730034,-5.584114,-7.757409
1.9044558,-0.4149688,-8.3318815
1.9044558,6.7160325,-8.403127
-1.646298,-1.9668642,-7.757409
-0.87843627,-0.5553249,-9.326678
-1.646298,-4.5585375,-8.637702
1.9044558,6.7160325,-9.326678
0.2753179,4.0684533,-10.196207
-1.3215246,5.7653136,-9.406508
-0.119513884,5.9251704,-10.090075
-0.81184876,0.9986843,-10.098739
-0.086829096,-4.189652,-9.941971
-1.7946844,0.29078752,-10.073306
0.2753179,-4.189652,-10.255158
-0.91483605,-4.189652,-9.260225
-1.0860258,-4.189652,-9.260225
-1.262984,-4.1256433,-10.133782
-1.2977298,5.9251704,-9.359207
-1.7497215,-2.879263,-9.860034
-1.5990465,-4.1713653,-9.622327
-1.7946844,1.1123104,-10.486204
-0.055809677,2.903761,-10.486204
-1.7056013,-1.6313121,-9.523648
0.2753179,1.116394,-10.357816
-1.6564238,-0.93773866,-9.786805
-1.7946844,-4.189652,-10.486204
-0.91312206,5.9251704,-9.260225
-1.574178,1.2910507,-10.486204
-1.1698966,5.9251704,-9.831591
0.2753179,5.9251704,-9.577661
-1.1525886,-4.189652,-9.9333
0.2753179,5.9251704,-10.30675
0.89365625,-4.8348007,-10.230175
-1.0961473,-3.3785493,-10.230175
-0.27110764,-5.0397477,-10.187548
-0.24089065,3.3759675,-9.651267
-0.51782763,0.4762562,-10.230175
0.89365625,-1.6411873,-10.230175
-1.3826507,-2.2126205,-9.240527
-1.5028844,-5.0397477,-9.192744
-1.3704097,-4.3254666,-9.906194
0.89365625,-4.052383,-9.048758
-1.2790805,-4.414713,-10.230175
-0.0669778,-4.191252,-8.870632
0.4754538,3.3759675,-9.974419
-1.5028844,3.3759675,-9.218428
-0.38048,-4.455086,-9.284033
-0.8670014,-1.8099731,-8.920725
-1.3815899,3.3759675,-9.585236
0.89365625,-0.81175464,-9.921305
0.89365625,3.3759675,-8.870632
0.89365625,-4.2351613,-8.870632
-1.394107,3.3759675,-10.089625
-0.6894808,1.9774317,-8.870632
0.03114599,-4.9553847,-9.661939
-1.5028844,-0.79015523,-10.230175
-1.4342433,2.1455498,-9.260255
-2.994153,3.4315305,-8.873127
-3.686772,2.8405926,-9.685478
3.2498705,-4.255412,-8.873127
-3.686772,2.6719012,-8.873127
-3.686772,-0.17554832,-10.09329
-3.686772,-3.20204,-9.84079
2.0222268,4.0464964,-8.873127
1.7873948,0.37595332,-8.873127
3.1834593,-4.3156676,-9.89246
3.2498705,3.7321022,-8.948715
3.181693,4.28875,-9.266753
2.308639,-3.1315393,-9.440266
0.08408938,4.1357946,-8.873127
1.7531109,-3.642859,-10.09329
-3.6864295,-4.3156676,-10.09329
-2.8844879,2.9817057,-9.2647915
1.0845397,-4.3156676,-9.854348
3.2498705,2.3834178,-9.862566
-1.1657343,-4.3156676,-9.471092
2.8027682,4.28875,-9.489645
3.2498705,-3.344855,-9.722514
-2.5564916,4.28875,-9.884598
3.2498705,4.28875,-9.562388
-3.686772,2.4663603,-9.2571125
-3.4216473,-4.3156676,-10.09329
-3.1177218,3.0422935,-6.9178452
2.2844472,3.688703,-8.259089
3.786124,6.1540236,-8.022525
3.786124,6.3215322,-9.894844
3.786124,-4.1546507,-5.4204974
2.0565195,6.3215322,-5.8510623
-1.8574002,0.68954086,-6.3293967
-3.1177218,-4.1546507,-6.4126487
-3.1177218,3.7780573,-9.894844
3.786124,-4.1546507,-9.070149
-3.1177218,-4.1546507,-5.4204974
1.8016862,2.6331928,-5.503286
3.004765,2.3888564,-8.284724
-3.1177218,-1.0286868,-7.903184
0.3787529,-4.1546507,-5.4204974
0.4240495,-1.3809276,-9.785182
3.7418613,6.3215322,-5.4204974
-1.3715135,2.921012,-7.4181786
-0.295142,3.9068768,-9.894844
-3.1177218,6.3215322,-6.897241
0.005200803,5.156821,-7.835853
1.1204792,5.0142827,-5.4204974
1.3940076,5.644011,-9.894844
1.4607295,-0.39494878,-9.894844
3.786124,-4.1546507,-7.2691402
-2.5962863,4.3920226,-8.360321
5.231642,5.420808,-9.199867
4.1589937,1.4060363,-8.191757
3.0026152,-5.1483154,-10.3237705
3.9775302,5.978112,-8.147891
5.231642,-0.70976126,-8.512352
1.589791,5.978112,-9.13456
-0.056902096,-5.1483154,-9.05286
5.231642,5.195234,-8.147891
5.231642,-5.1483154,-9.079048
-1.1262571,5.978112,-9.435196
4.027893,5.641035,-10.472131
0.6891061,2.9488635,-10.472131
-2.5962863,5.2377806,-8.257948
5.231642,-5.1483154,-9.694935
-0.62063485,-5.1483154,-10.409161
-2.5962863,-5.1483154,-10.472131
3.0830991,-5.1483154,-8.920166
4.0049534,5.422166,-9.3598
-2.5962863,-2.0398269,-10.472131
4.2700396,4.803505,-10.472131
1.4913073,2.2779496,-9.89385
5.231642,2.989939,-8.2529
-2.5962863,-0.61802375,-9.258476
-2.5962863,-0.6361295,-8.147891
-1.9788219,-3.6089544,-9.073722
-0.8391794,-3.7709196,-9.279667
-3.7939548,3.4585483,-9.789738
0.44284028,-2.077519,-8.812437
-2.0119855,-3.6444197,-9.07097
-2.2988849,3.4585483,-9.447608
-2.1501353,2.443169,-9.818365
-2.4081748,3.4585483,-10.240313
0.7205383,1.6711751,-9.96779
3.5914645,3.4585483,-8.849187
0.6016317,-0.4872259,-10.039159
-3.7939548,3.4160464,-9.877866
4.1574554,0.7393726,-9.785226
4.1574554,-3.7709196,-10.240313
3.3903427,2.9521008,-9.8649025
4.1574554,2.4965813,-8.812437
0.86453104,1.5780522,-10.240313
-1.8119197,-3.7709196,-9.319879
4.1574554,-2.156385,-9.681307
4.1574554,-1.6657522,-8.877645
0.8938861,-3.7709196,-8.812437
-3.7939548,-3.7709196,-10.050267
4.1574554,3.4585483,-9.406768
-3.7939548,-3.483647,-8.84813
-3.7939548,3.4585483,-9.055936
-1.5321627,-9.701397,-8.926139
0.6641336,-9.701397,-13.22739
-0.06699203,4.7164226,-9.252166
-0.61123407,-9.701397,-8.80035
-0.5177525,6.2208495,-10.282598
1.7604727,1.293151,-8.80035
-1.4304633,-1.6225226,-13.396202
-1.1208956,-9.391193,-11.826473
