gyro_rad[0],gyro_rad[2],xyz[0],hover_thrust
0.1983828,0.057008944,0.06696938,0.24922173
0.1720108,0.062184922,0.06696938,0.24926071
-0.070644714,0.050369494,-0.34831965,0.24923383
-0.054907832,0.043166645,-0.122027375,0.248933
0.14308386,0.06259083,-0.34831965,0.24926071
-0.23243624,0.063221276,-0.34831965,0.24923421
-0.23243624,0.052324645,-0.26645038,0.24923599
-0.08645657,0.061048515,-0.34831965,0.2489558
-0.050649162,0.043967716,-0.34831965,0.248933
-0.23243624,0.05937063,0.06696938,0.24926071
-0.08160199,0.063221276,-0.09054994,0.24894886
-0.049424365,0.05628874,-0.077723645,0.248933
0.1983828,0.052997224,0.06696938,0.24923186
-0.07793623,0.04196116,0.06696938,0.24926071
0.1983828,0.059659027,-0.26298004,0.24905655
-0.030784845,0.06213265,0.001783438,0.2491735
-0.07170789,0.04196116,-0.07319718,0.248933
-0.11647224,0.043135755,-0.025800072,0.248933
-0.065957166,0.049957894,0.06696938,0.24905407
0.1983828,0.056401946,-0.16878992,0.24913889
-0.060525082,0.04196116,-0.34831965,0.24896222
-0.09336016,0.057726525,-0.34831965,0.24917318
-0.07896976,0.061179884,-0.07036889,0.24919869
-0.23243624,0.05057793,-0.07932157,0.24898975
-0.04406866,0.04869137,0.06696938,0.24920687
-0.19227917,-0.08532068,-0.5064055,0.24930905
-0.13586244,-0.07815257,0.23178744,0.2494709
-0.1915726,-0.14320771,0.848334,0.24950315
-0.1687679,-0.08952941,0.5638094,0.24939665
0.26984206,-0.14320771,0.8824236,0.24945165
-0.30519995,-0.119985506,-0.5064055,0.24951112
0.26984206,-0.11823647,0.8955038,0.24928193
0.26984206,-0.14283025,-0.5064055,0.24948275
-0.18590328,-0.079428285,0.89138025,0.24934255
-0.30519995,-0.0960471,0.3855946,0.24929701
0.26984206,-0.09754741,-0.26061437,0.24912077
-0.30519995,-0.13869306,0.90661913,0.24946234
0.26984206,-0.14320771,0.8677061,0.24912077
-0.17535448,-0.08296143,-0.408313,0.24917187
-0.16811356,-0.104838036,0.89778954,0.24928965
-0.14854418,-0.07815257,-0.4415769,0.24918234
0.058061145,-0.07815257,-0.38411468,0.24912077
-0.17735764,-0.094188094,0.9080115,0.24912077
0.26984206,-0.14320771,-0.26666647,0.24935062
-0.16248536,-0.0838943,0.86456305,0.2491252
-0.13439886,-0.07815257,0.8853808,0.24922793
-0.12614754,-0.112213574,0.85567945,0.24951112
0.26984206,-0.14320771,-0.5064055,0.24951112
0.26984206,-0.11980743,-0.5064055,0.24944542
0.14144105,-0.094607495,0.8662631,0.24912077
-0.22780468,0.00776309,-0.63283473,0.24955174
-0.042595007,0.00776309,-0.5625607,0.24942581
-0.19744068,0.018845461,-0.63283473,0.24942581
0.1261909,0.021518074,-0.13690329,0.24942581
-0.22780468,0.017934494,0.71324295,0.24944913
-0.14194706,0.027832158,0.71324295,0.24956293
0.2683756,0.018484227,0.71324295,0.24956293
-0.001030736,0.009315856,-0.62987876,0.24946101
0.2683756,0.01139424,-0.50520694,0.24948168
0.018329315,0.024179816,-0.5894145,0.24946006
0.2683756,0.02550669,0.71324295,0.24950527
-0.07268596,0.00776309,-0.5755538,0.24952126
0.13268474,0.028688287,0.71324295,0.24942581
-0.04045119,0.00776309,-0.63283473,0.24942581
0.2683756,0.01728575,-0.5908166,0.24956293
0.2683756,0.021639585,0.6091387,0.24956293
0.2683756,0.01459793,-0.58016944,0.24956293
-0.22780468,0.024922915,-0.012204506,0.24955186
-0.20598525,0.026476294,-0.63283473,0.24954922
-0.22780468,0.028688287,-0.63283473,0.24942581
-0.17817605,0.028688287,0.71324295,0.24942678
0.23464307,0.009958766,0.71324295,0.24954559
0.17894316,0.019820206,0.71324295,0.24946581
0.2683756,0.028688287,0.18113461,0.24950129
-0.2201407,0.012017511,0.71324295,0.24950807
-0.36817816,-0.0991026,-0.46285725,0.25062022
-0.36817816,-0.14651349,-0.47766542,0.250536
-0.01643487,-0.1076484,-0.25013015,0.25068122
0.2542267,-0.12260165,-0.31952685,0.25074258
-0.36817816,-0.08478535,-0.47773707,0.25081706
0.03154257,-0.08633471,-0.3607663,0.25043023
0.2542267,-0.09672008,-0.46106952,0.25067338
0.024917744,-0.13921137,-0.30994052,0.25049558
0.2542267,-0.14651349,-0.4066614,0.25056517
-0.36817816,-0.10563214,-0.13158771,0.25075263
-0.16534126,-0.12543236,-0.29869467,0.25044453
0.23809773,-0.09855239,-0.18499766,0.25061405
-0.36817816,-0.14651349,-0.45867074,0.25081706
-0.3455005,-0.09877095,-0.13158771,0.25081706
-0.09781746,-0.11220216,-0.17615558,0.25042152
0.2542267,-0.1289361,-0.2620242,0.25052756
-0.10281622,-0.08478535,-0.4341044,0.25041968
-0.36817816,-0.09742217,-0.46369117,0.25048143
0.058232494,-0.14651349,-0.43795615,0.25041968
0.2542267,-0.0976904,-0.354044,0.25081706
0.2542267,-0.11292751,-0.44563457,0.2505413
-0.046471115,-0.09136201,-0.13158771,0.25041968
-0.36817816,-0.08478535,-0.26684538,0.25070953
-0.36817816,-0.09533121,-0.46517026,0.25073564
-0.12061857,-0.14651349,-0.1357672,0.25061104
-0.1540584,0.007467367,0.38203305,0.2489874
0.265786,0.000472516,0.38203305,0.24892667
-0.1540584,0.009380931,0.17368135,0.24900752
-0.1540584,0.001532145,-0.21514122,0.24888986
-0.073003754,-0.007227868,-0.21514122,0.24888009
-0.054897547,-0.008227887,0.18742767,0.24900752
-0.1540584,0.004820049,0.37717545,0.24900752
-0.1540584,0.005532391,-0.21514122,0.24896827
-0.12646951,0.001707606,0.23686497,0.24885622
0.265786,-0.002620123,0.27370095,0.24882716
0.2612425,0.009380931,0.23120615,0.24884784
0.265786,0.001152799,-0.16734004,0.24889502
0.265786,0.00785102,0.38203305,0.24900752
-0.1540584,-0.007381856,-0.16279931,0.24887905
-0.1540584,0.002477832,-0.21514122,0.24878225
0.26451153,-0.008227887,-0.17296124,0.24900752
0.265786,0.005806774,0.38203305,0.24887133
-0.1540584,-0.006585337,0.24581432,0.2489697
0.039227277,0.001462519,-0.21514122,0.24885216
0.265786,0.000599779,0.38203305,0.24897936
0.265786,-0.003366582,-0.21514122,0.24878225
-0.02344568,0.009380931,0.2504378,0.24878949
0.265786,0.003999338,0.07628487,0.24878225
0.265786,-0.007476211,-0.21514122,0.24893
-0.13717791,0.009048097,-0.045567527,0.2488612
0.3323061,0.039797083,0.14424954,0.24832511
0.36086303,0.03659558,-0.27615494,0.24815333
-0.00432352,0.039778203,0.42497623,0.24844785
0.23189265,0.04936054,-0.27615494,0.24807213
-0.20464763,0.044363394,-0.07510468,0.24853028
-0.2538578,0.04936054,0.44767666,0.24801634
0.17967233,0.04162085,-0.1486234,0.24843064
-0.122456916,0.037254803,-0.13699427,0.2483547
0.3205529,0.042582363,0.17777772,0.24827094
0.36086303,0.03659558,-0.10899165,0.24801634
-0.2538578,0.04936054,-0.10379133,0.24842896
0.32464394,0.04731083,0.41685125,0.24853028
0.18416926,0.04936054,-0.14428192,0.24853028
0.36086303,0.038257904,0.44767666,0.2484931
-0.16951525,0.04936054,0.38094106,0.248037
-0.2538578,0.04936054,0.44767666,0.24829488
-0.06700919,0.04366499,0.44767666,0.24832459
-0.2538578,0.037578598,0.44767666,0.24828984
-0.2538578,0.0388844,-0.27615494,0.24801634
-0.16612282,0.03659558,0.41654512,0.24826442
-0.2538578,0.040260598,-0.10572459,0.24809954
-0.002027616,0.042814136,-0.08063093,0.2482131
0.3198663,0.042512864,-0.13105272,0.24853028
0.3075377,0.043702483,-0.060045574,0.24809124
0.32924214,0.046408877,0.37478432,0.24847907
0.28540736,0.056771718,-0.15914139,0.25089356
0.28540736,0.05183696,-0.6892306,0.25089347
-0.30494916,0.058485202,-0.15914139,0.25116336
-0.13404137,0.061474897,-0.6505821,0.25122035
0.28540736,0.049356036,-0.6698955,0.25117418
-0.15716073,0.06015972,-0.15914139,0.25099754
0.16133633,0.039865438,-0.67251635,0.25089347
-0.4295584,0.05782119,-0.566878,0.25089347
0.28540736,0.041295163,-0.6645087,0.25120994
-0.28092468,0.06361337,-0.6092637,0.2511483
-0.4295584,0.039865438,-0.65247,0.25122035
0.16502133,0.059860654,-0.4677657,0.2509214
-0.4295584,0.056875147,-0.15914139,0.25089347
-0.40097353,0.051193394,-0.6468941,0.25119388
-0.08881046,0.062127076,-0.6017133,0.25093052
-0.39641222,0.039865438,-0.65258753,0.2509666
-0.4295584,0.061531432,-0.6593093,0.25089347
-0.2486881,0.039865438,-0.24328953,0.25097552
0.28540736,0.06132827,-0.63786733,0.25117025
-0.4295584,0.05062551,-0.64590335,0.25122035
0.15062478,0.059957065,-0.57252073,0.25122035
0.17154521,0.048117258,-0.15914139,0.2510392
0.28540736,0.04611022,-0.5207315,0.25089347
-0.136469,0.06361337,-0.635658,0.25122035
-0.30231255,0.053938784,-0.6579293,0.25122035
-0.14271241,0.010088294,0.9021932,0.24895439
-0.04522132,0.027984694,0.43969637,0.2487262
-0.089270525,0.03503584,0.6140205,0.24913965
0.13499945,0.032630548,0.61819285,0.2489411
0.15708122,0.034909353,0.9088177,0.24907658
-0.21073157,0.033270396,0.43969637,0.24902648
0.14429417,0.03197258,0.43969637,0.24897787
0.5316973,0.021986924,0.43969637,0.24876547
0.5316973,0.012672246,0.9088177,0.24902189
-0.28610444,0.030678779,0.78710365,0.24913965
-0.017850488,0.03290434,0.7279885,0.24900019
0.5316973,0.010088294,0.6699632,0.24913965
-0.28412843,0.032903306,0.9088177,0.2487262
0.33631742,0.010088294,0.4830774,0.2488831
-0.28610444,0.010088294,0.63113916,0.24900824
0.5316973,0.026042737,0.5873594,0.24908595
0.1931566,0.023385487,0.9088177,0.24884284
-0.19793932,0.03489379,0.9088177,0.24902105
-0.28610444,0.027975172,0.5988711,0.24890591
0.06150519,0.031578146,0.7076215,0.24881065
0.5316973,0.014738247,0.7531841,0.24904822
0.1362392,0.021380909,0.43969637,0.2487262
0.5316973,0.015916996,0.5617411,0.24899152
-0.13316928,0.024370492,0.72911006,0.24913965
-0.124834575,0.035182193,0.9088177,0.2487262
0.2670528,0.08146995,-0.5349364,0.25013176
0.2611672,0.06373426,-0.85303366,0.25014788
-0.05853498,0.059570134,-0.59753853,0.25018132
-0.0642882,0.017065525,-0.6380553,0.250334
-0.286385,0.009844936,0.12983108,0.25015175
-0.075794876,0.08146995,-0.85463095,0.25028527
0.19991338,0.023408383,-0.8675887,0.2502205
0.2731602,-0.000246823,-0.658678,0.25028628
0.27602357,0.08146995,-0.8509161,0.250334
-0.286385,0.08146995,0.12983108,0.25013176
0.4657671,-0.038082633,-0.041255794,0.25020945
-0.286385,0.03379129,-0.6183108,0.25013176
0.21324474,-0.027586073,-0.85210395,0.2502792
-0.12861317,-0.038082633,-0.63967514,0.25031942
0.4657671,0.07101181,-0.28720394,0.250334
0.4657671,0.027545042,-0.83848673,0.25014883
-0.286385,-0.038082633,-0.85653424,0.25020045
-0.1181432,0.04945904,0.12983108,0.25020334
0.27614033,-0.038082633,-0.8864965,0.250334
0.4152616,0.017746061,0.12983108,0.25021526
0.4657671,0.033282697,-0.43654445,0.25013176
0.038366675,-0.038082633,-0.8600373,0.250334
0.39049494,-0.030166391,-0.22276348,0.25018346
-0.1837615,0.04423541,-0.41711572,0.25013176
0.4657671,-0.038082633,0.12983108,0.25023815
-0.14410146,-0.030290946,0.08524816,0.25445214
0.03194008,0.10562398,0.2325319,0.25430578
0.0686901,0.17034577,0.2325319,0.254471
0.20646621,0.082361214,0.2325319,0.2542711
0.030029722,-0.030290946,0.16944553,0.25442398
0.17027602,-0.030290946,0.2325319,0.2542324
0.20646621,0.17034577,-0.015057385,0.25432026
0.18655708,0.017010547,0.19100378,0.2542551
0.025644563,0.035159,0.018378686,0.25444925
0.006753177,-0.030290946,0.030023016,0.25425363
0.17906886,-0.030290946,0.008479349,0.2542324
-0.21608956,0.17034577,-0.06913088,0.25429118
-0.21608956,0.14270258,-0.12694398,0.25445175
0.030966677,-0.030290946,-0.12694398,0.2543822
-0.14766699,0.17034577,0.18576846,0.254471
0.17783675,-0.030290946,0.21229127,0.2542709
-0.1067803,0.17034577,0.025105111,0.2542324
0.17620942,-0.016179077,0.046408672,0.254471
-0.06463204,0.161926,-0.12694398,0.25445482
0.16340968,0.1050481,0.21857838,0.25429142
0.18056074,0.16990134,0.18118046,0.25437894
-0.111120746,0.16162279,-0.022861622,0.2544156
0.18955395,0.17034577,-0.12694398,0.25434995
-0.21608956,0.16501954,0.023223028,0.25431585
-0.21608956,-0.021936163,0.1908896,0.25423247
0.07671304,-0.25596124,0.11377804,0.25407258
0.030077428,-0.17884982,-0.018799447,0.25404567
-0.33996117,-0.8112614,0.36021712,0.25394028
-0.26206976,-0.8112614,0.22746265,0.25389218
-0.004851878,-0.20854506,0.36021712,0.2539674
0.11331247,-0.21670158,0.36021712,0.25392133
-0.31745586,-0.8112614,-0.000372238,0.25403664
0.09994285,-0.7130846,0.000945888,0.2540789
-0.33996117,-0.6711044,0.02595701,0.2540597
-0.006996825,-0.8112614,0.32140222,0.25391582
-0.018871002,-0.22553962,0.07810956,0.2541197
-0.005841389,-0.25176612,0.09409347,0.25406754
0.14257011,-0.21029182,0.14492399,0.253984
-0.33996117,-0.20116854,0.09669455,0.25396344
-0.03815463,-0.8055899,-0.022519693,0.25389218
0.054614753,-0.21569778,0.069186814,0.25401637
-0.006866843,-0.8112614,-0.002515264,0.25396433
0.10073429,-0.33269632,-0.005226262,0.2541197
0.05301054,-0.32994175,0.36021712,0.25411934
0.116277784,-0.17884982,0.026445635,0.2541084
0.098048225,-0.8112614,-0.009014435,0.25404948
-0.052825153,-0.2500352,0.016638488,0.25403765
-0.030792534,-0.24904251,0.1356063,0.25402856
-0.002530187,-0.6787395,0.36021712,0.25389218
-0.002560467,-0.61718214,0.36021712,0.2541197
-0.57625836,-1.1627641,-0.188369,0.2531601
0.42267615,-1.1339511,-0.09192516,0.25295526
-0.21572691,-1.3369446,-0.17682113,0.253147
-0.22056171,-1.3676453,-0.108417675,0.25308585
-1.057078,-1.1500499,-0.06463501,0.25299037
0.4456212,-1.3366075,-0.14097661,0.25295526
-1.057078,-1.1985865,-0.16806436,0.25304466
-1.057078,-1.3676453,-0.023061492,0.25317287
-1.057078,-1.1249833,-0.13030738,0.25321954
0.067715086,-1.1249833,-0.188369,0.2531381
-0.06670856,-1.1249833,-0.08065568,0.25319725
0.87561685,-1.3566811,-0.005802013,0.25295526
-0.20837635,-1.2700891,-0.005802013,0.25321954
0.44313687,-1.2871199,-0.086211294,0.25319964
-1.057078,-1.1906466,-0.04553552,0.25321954
0.16510415,-1.3602915,-0.07008891,0.25306034
-1.057078,-1.1249833,-0.03219433,0.2531975
-0.20276257,-1.3166215,-0.090765536,0.25309289
-1.057078,-1.3528426,-0.06711593,0.25295526
-1.057078,-1.3676453,-0.188369,0.2531395
0.87561685,-1.3462069,-0.058011785,0.2530527
0.87561685,-1.1249833,-0.074503765,0.253101
0.87561685,-1.3494267,-0.005802013,0.2530633
-1.057078,-1.1300874,-0.051439807,0.2531124
0.87561685,-1.3676453,-0.188369,0.25314412
0.33431178,-0.13083488,-0.014415309,0.253139
1.2284714,0.013456747,-0.009775125,0.25325096
0.53107613,-0.18588817,0.020617358,0.25328425
0.35923785,0.013456747,-0.021869719,0.2533512
0.32367778,-0.038439684,-0.011155598,0.2533153
1.2719239,-0.13695562,0.017917477,0.25324637
1.4027228,-0.2072465,-0.027042277,0.25320637
0.3307112,-0.1367054,0.01722768,0.25339663
1.1799192,0.013456747,-0.027042277,0.25317612
0.332516,-0.15032321,-0.026168741,0.25304186
0.97423106,-0.13735259,-0.002037101,0.2532865
1.1054351,0.013456747,0.030669294,0.25336692
1.4027228,-0.08047036,0.002641909,0.25339663
0.3272556,-0.2072465,-0.005827583,0.25317177
0.3085962,-0.2072465,0.030669294,0.25322735
0.42870253,0.013456747,0.009544589,0.2531779
1.1883754,0.013456747,0.030669294,0.25304186
0.32609427,-0.100801624,-0.025779374,0.25335974
1.4027228,-0.1717526,-0.027042277,0.25325143
0.3374349,0.013456747,0.005174883,0.25339663
0.95406336,-0.15244436,0.030669294,0.25327432
0.33520472,0.013456747,-0.011916816,0.25327608
1.4027228,-0.17434245,-0.014061362,0.25313967
0.3190893,-0.19755116,-0.022039123,0.25309888
0.7908755,-0.2052741,0.030669294,0.25308907
0.108339936,0.12552065,-0.07361973,0.25361115
0.03211116,0.1576595,-0.07861435,0.25368726
-0.42256606,0.12436823,-0.064950205,0.25368726
-0.40839148,0.07272139,0.046521857,0.25360617
-0.43506262,0.1006461,-0.05200293,0.25365752
-0.42694947,0.171673,-0.06768911,0.25366682
0.108339936,0.14488906,0.009232231,0.25354934
-0.43892795,0.07272139,0.16163397,0.25360453
-0.4244509,0.12818745,-0.08910575,0.25366807
-0.09090272,0.10578526,-0.033812925,0.25355476
0.108339936,0.13191566,-0.047553577,0.2536068
0.108339936,0.14492309,0.043443605,0.2536192
-0.42712495,0.13400611,-0.09104403,0.25357902
0.057817318,0.07272139,0.16163397,0.25354934
0.108339936,0.11763572,0.16163397,0.253571
-0.075471975,0.171673,-0.075712524,0.25368726
-0.44315314,0.171673,-0.010588065,0.25355393
-0.43134314,0.11051155,-0.07051324,0.25368726
-0.037344478,0.09196233,0.16163397,0.25360012
-0.43658578,0.08521391,-0.062954225,0.25354934
-0.4191892,0.101470925,-0.06895728,0.25365478
-0.43741956,0.078229226,0.16163397,0.25361848
0.108339936,0.098229535,-0.020807885,0.25368726
-0.41921157,0.07272139,-0.057000704,0.25354934
0.108339936,0.171673,0.16163397,0.2536704
-0.35337836,0.32887322,-0.001157321,0.25481895
-0.5493153,0.32626015,-0.34872395,0.25488275
-0.24297097,0.3064927,-0.22396183,0.25481477
-0.3300051,0.32168585,-0.22677213,0.25482053
-0.5493153,0.33523986,-0.35823157,0.2548095
-0.35529608,0.34866267,0.21200427,0.25486678
-0.29158896,0.3137844,-0.6284275,0.25479868
-0.23992917,0.3212155,-0.044951394,0.25480467
-0.36331022,0.33875322,-0.6284275,0.25476623
-0.5493153,0.34866267,0.21200427,0.25485346
-0.22446045,0.31151322,-0.6284275,0.2548182
-0.5493153,0.32301205,-0.27070695,0.2549158
-0.20900615,0.31861705,0.002760336,0.2549158
-0.2677707,0.3132035,0.21200427,0.25488868
-0.5493153,0.3221587,-0.06311122,0.25484374
-0.5493153,0.32930624,-0.25960818,0.25490227
-0.5493153,0.31378037,-0.011373192,0.2548692
-0.1999194,0.32139996,-0.6284275,0.25475207
-0.3451768,0.32494932,0.21200427,0.25478113
-0.5493153,0.34866267,-0.6284275,0.25491574
-0.34762537,0.32345727,0.21200427,0.2548599
-0.5493153,0.31327167,-0.6284275,0.25475207
-0.1999194,0.3148179,-0.21483156,0.2547659
-0.1999194,0.34866267,-0.6284275,0.25475207
-0.1999194,0.3064927,-0.6284275,0.2549158
-0.2865368,0.3125987,0.6326668,0.2529448
-0.68653965,0.27564868,0.52406424,0.2527723
-0.68653965,0.2747527,0.19430035,0.2527723
-0.43193358,0.3096614,0.6326668,0.2528513
-0.04261002,0.28810546,0.6010163,0.25287253
-0.10365309,0.26582348,0.5723509,0.25296557
-0.40613985,0.3125987,0.22716832,0.25280887
-0.04261002,0.26582348,0.5529383,0.25282836
-0.04261002,0.3057808,0.20725071,0.25299844
-0.38720697,0.3125987,0.14886785,0.25299844
-0.2724608,0.27367613,0.6326668,0.2527889
-0.40194023,0.3125987,0.6173278,0.25291473
-0.1917898,0.30644116,0.58864003,0.25294483
-0.44230026,0.26582348,0.20546952,0.2529648
-0.4857571,0.3125987,0.58171356,0.25287348
-0.68653965,0.27301377,0.1895504,0.2527723
-0.3927341,0.26582348,0.14886785,0.25285473
-0.48359168,0.30579832,0.14886785,0.25286186
-0.68653965,0.26582348,0.21442372,0.25299844
-0.44558585,0.3117888,0.6326668,0.25285524
-0.4950384,0.26582348,0.5743045,0.25299844
-0.04261002,0.3125987,0.24710205,0.2527723
-0.37241757,0.28108755,0.6326668,0.25288332
-0.68653965,0.26582348,0.21223184,0.25297713
-0.68653965,0.3125987,0.25447345,0.25299844
-0.31965622,0.29491365,-0.6020492,0.2548495
-0.11163962,0.29491365,-0.07219446,0.2549277
-0.2565541,0.27871877,-0.3327616,0.25489712
-0.31965622,0.28807646,-0.521367,0.2546521
-0.2638684,0.28048316,-0.6020492,0.25488526
-0.241042,0.28074104,-0.38969222,0.25490767
0.17061397,0.28053316,-0.07219446,0.25472152
0.29617292,0.28180104,-0.07219446,0.254775
0.31407592,0.27264512,-0.5149549,0.2546521
-0.31062523,0.29019412,-0.07219446,0.25494528
0.31407592,0.29491365,-0.6020492,0.2548393
0.07135129,0.28881732,-0.07219446,0.2548654
-0.19884028,0.28495523,-0.11225083,0.25495467
0.31407592,0.28452012,-0.51703423,0.2546521
0.21862346,0.27822188,-0.5114237,0.25488332
0.31407592,0.27264512,-0.07219446,0.25467682
0.17300469,0.28173155,-0.5160238,0.2546521
-0.31965622,0.29491365,-0.49842972,0.25487316
0.17975512,0.281062,-0.07609115,0.25495467
0.31407592,0.28917438,-0.5822545,0.2549128
-0.2557824,0.2863409,-0.07219446,0.254866
-0.25378937,0.27264512,-0.6020492,0.25494152
0.3010504,0.2920942,-0.2183193,0.2547347
-0.31965622,0.27264512,-0.6020492,0.25481904
0.31407592,0.28630492,-0.2845005,0.25470853
-0.106729016,0.30532116,0.22147924,0.2561633
0.26227605,0.283165,0.22147924,0.25609905
-0.123445876,0.36798334,0.38017023,0.2560002
0.26227605,0.39047137,0.22147924,0.25622997
-0.16914934,0.30620733,0.34418416,0.2562135
-0.16529208,0.299594,0.22147924,0.25621045
0.10762493,0.39047137,0.25748032,0.25616005
-0.00657694,0.39047137,0.241822,0.2562292
0.07118708,0.3674759,0.22294483,0.2560744
-0.16258915,0.29424855,0.31534055,0.25615954
0.090796545,0.30369,0.22147924,0.25621864
0.26227605,0.30574283,0.38017023,0.2560447
0.0918711,0.27967396,0.38017023,0.2560002
-0.16914934,0.3161433,0.23012844,0.2561359
-0.16914934,0.31588656,0.33672294,0.25622997
0.26227605,0.3666081,0.38017023,0.25605732
0.009428337,0.34127465,0.2927162,0.25617716
0.09367873,0.29826644,0.31261277,0.25621974
0.09681192,0.3208637,0.25962263,0.25619793
0.009869233,0.2928068,0.38017023,0.2560002
-0.1026793,0.31120774,0.38017023,0.2560002
0.26227605,0.2777045,0.25456968,0.25617787
-0.014509633,0.28105327,0.31375647,0.25615153
0.09228584,0.29849854,0.25882575,0.25600186
0.076698706,0.39047137,0.38017023,0.2560002
-0.25071374,0.20935339,0.09725381,0.25539702
0.14225559,0.21183789,0.031298462,0.25518474
0.14225559,0.1831077,-0.16145405,0.25521508
0.07048648,0.1898315,-0.16145405,0.25530604
0.14225559,0.22240789,0.16504055,0.25539702
-0.08920356,0.21395618,0.16504055,0.25513297
-0.25071374,0.21527371,0.009331934,0.25539702
-0.001013137,0.21199733,0.16504055,0.25513297
-0.14601403,0.18159582,0.15833443,0.25529432
-0.25071374,0.22240789,0.16504055,0.25539702
0.14225559,0.18466341,-0.03105706,0.25513297
-0.25071374,0.21718913,-0.031220764,0.25519484
0.14225559,0.18603465,0.018910669,0.25533524
-0.006219916,0.18159582,-0.16145405,0.25527257
-0.24612597,0.22208783,-0.010398038,0.2552747
-0.25071374,0.21734998,-0.061615728,0.25522658
0.14225559,0.19828239,-0.029347591,0.25537944
-0.15941325,0.18159582,-0.04949724,0.25539702
0.14225559,0.22240789,-0.012332596,0.25521716
-0.24542385,0.18159582,0.16504055,0.25526214
-0.21827489,0.18159582,-0.100983955,0.25513297
0.010485403,0.19817999,-0.04231511,0.25527903
-0.25071374,0.20163026,-0.022776023,0.2551372
-0.23902087,0.22240789,-0.015553229,0.25536343
0.14225559,0.21812433,0.16504055,0.25513297
0.4751813,0.23139693,-0.18774578,0.25457606
-0.10457826,0.23899114,0.07005192,0.25483552
-0.10457826,0.24371853,0.0625106,0.25483415
0.2819591,0.23139693,-0.005997598,0.25477389
0.47359422,0.24322546,-0.28357786,0.2547942
-0.10457826,0.23139693,-0.28357786,0.25461107
0.39058015,0.23139693,0.052677915,0.25476044
0.055947997,0.24315313,-0.24778828,0.25457606
0.41768047,0.23913893,-0.025004022,0.25470656
0.4740108,0.23227474,0.03587591,0.25474423
0.47352615,0.2417996,-0.023649514,0.25457606
0.43216804,0.24000543,-0.05997853,0.25478846
0.47212246,0.23451611,-0.24493042,0.25480822
0.4650304,0.24168488,-0.1370472,0.25459045
-0.10457826,0.2449767,-0.011091344,0.25482056
0.22989431,0.23139693,-0.2437031,0.25479618
0.46616003,0.23439047,-0.035493314,0.25457606
-0.10457826,0.24524827,-0.030831128,0.25457606
0.15446994,0.23980728,-0.28357786,0.25474963
-0.10457826,0.23883519,0.003467545,0.2546307
0.1222016,0.2439568,-0.21797305,0.2547602
0.4630899,0.2344316,-0.014039822,0.2547803
0.3771396,0.2431815,0.0426851,0.25480166
0.46807066,0.24524827,0.011594206,0.2547564
0.074303456,0.239806,0.019595806,0.25476313
0.76951766,0.06430523,0.002938099,0.2546733
0.5479136,0.06430523,0.29279277,0.25471964
0.8928676,0.04135372,-0.16015452,0.2546733
0.87207365,0.047442496,-0.16015452,0.25475857
0.96934235,0.04282415,-0.16015452,0.2546733
0.9862243,0.042079315,-0.090378515,0.25483364
0.99918747,0.052977085,-0.16015452,0.25473264
0.6426943,0.06430523,0.065922156,0.2546733
0.5375477,0.060957193,-0.16015452,0.2548043
1.0126033,0.04135372,0.30120713,0.25484836
1.0020795,0.042383507,0.30120713,0.25479928
0.9590702,0.05549839,0.07824565,0.25477496
0.9610059,0.06430523,0.1074968,0.2547503
0.54431844,0.04135372,0.11765191,0.25484836
0.60447836,0.050240383,0.30120713,0.25479257
0.6174013,0.06430523,0.30120713,0.2548136
0.5375477,0.043864563,0.30120713,0.25484836
0.6825845,0.04135372,0.030080296,0.25484836
0.8352482,0.04909788,0.19995072,0.2546733
0.92144334,0.06430523,0.013692468,0.25474772
0.94162416,0.045000702,0.30120713,0.2547964
0.9854932,0.05184062,-0.13905054,0.25472054
0.5375477,0.06430523,0.13045262,0.2547096
0.9095719,0.06430523,0.034813195,0.25473133
0.9589597,0.04353422,0.07320251,0.25484836
0.39338118,0.2307437,-0.32426846,0.25472772
0.540382,0.2307437,-0.23206991,0.2547471
0.4734826,0.2098867,0.17199078,0.2546447
-0.037631094,0.2098141,0.103115164,0.2547868
0.55145866,0.2307437,-0.21574679,0.2547302
-0.037631094,0.21283221,-0.32426846,0.25465494
0.54998136,0.20976216,0.17199078,0.2546447
-0.037631094,0.2012062,0.16174766,0.25472102
0.51006293,0.2024175,0.14654022,0.25469676
0.51447886,0.19993639,0.17199078,0.25469524
0.51401544,0.19503072,-0.31849146,0.25475797
0.5204131,0.195622,0.17199078,0.2547868
0.5263444,0.21199438,-0.32426846,0.2546673
0.19307,0.20635468,-0.319705,0.2546447
0.5216,0.21396393,-0.12832703,0.2547349
0.15238261,0.21138233,0.10648008,0.2546447
-0.037631094,0.19503072,0.1706526,0.25474733
0.12434808,0.2307437,-0.26946467,0.2547868
0.5504315,0.2307437,0.17199078,0.2547868
0.5151614,0.19503072,-0.32426846,0.25471324
-0.037631094,0.22171456,0.17199078,0.25477147
-0.03751958,0.19503072,0.16814987,0.2546461
0.5419176,0.22024587,-0.32186115,0.25472108
0.51674074,0.19503072,-0.32426846,0.25472033
-0.037631094,0.2307437,-0.32426846,0.25467637
-0.36938182,0.1612959,0.15682024,0.25532192
-0.6547125,0.146037,0.17800847,0.25539756
-0.36938182,0.16713981,0.053027682,0.25529242
-0.70758915,0.15950604,0.06544551,0.25531644
-0.61895204,0.15459375,0.08919219,0.25532737
