gyro_rad[0],gyro_rad[1],gyro_rad[2]
-0.122774616,-0.17883009,0.22654027
-0.12364891,-0.1788322,0.22714257
-0.12346475,-0.17873377,0.22693345
-0.12397465,-0.17871106,0.22747299
-0.12344512,-0.17849123,0.2271707
-0.123358995,-0.17855895,0.22704732
-0.123617634,-0.17814365,0.22724146
-0.12347798,-0.17881405,0.22701204
-0.12425488,-0.17907175,0.22774032
-0.12330039,-0.1784671,0.22692168
-0.122612074,-0.17884678,0.2265479
0.079584226,0.1047958,-0.02730253
0.08491286,0.1426809,-0.028272096
0.08330989,0.14270756,-0.027110785
0.08289886,0.14172986,-0.026674256
0.08210629,0.14288333,-0.026688308
0.08138907,0.14371876,-0.026835151
0.08094543,0.1441784,-0.026919466
0.08075867,0.14462037,-0.027095333
0.08083837,0.14472242,-0.027242258
0.080827095,0.14487925,-0.027196705
0.08101578,0.14502597,-0.027410768
0.08051641,0.14555693,-0.027011096
0.08025555,0.14503284,-0.02752665
0.08124339,0.14526376,-0.027818713
0.08141668,0.14557657,-0.027668357
0.081254184,0.14573371,-0.027729832
0.08112933,0.14548565,-0.027710643
0.08140896,0.14547078,-0.027781092
0.08093639,0.14509678,-0.02756847
0.081246234,0.14525658,-0.027774371
0.08100787,0.1454267,-0.02768851
0.08099383,0.14549339,-0.027721152
0.08121761,0.14516807,-0.027813293
0.080889165,0.14535236,-0.027532112
0.08105466,0.14526658,-0.02785185
-0.06484806,0.3635621,-0.029475152
-0.0856026,0.43674678,-0.015903153
-0.081648804,0.4330359,-0.011533208
-0.0794782,0.42118543,-0.014499895
-0.082265764,0.41552484,-0.017010279
-0.08502034,0.4129491,-0.019428827
-0.08670918,0.4111135,-0.02206923
-0.08899421,0.41105753,-0.022250444
-0.08760965,0.40890837,-0.026198093
-0.08882983,0.40887582,-0.026716478
-0.0898497,0.40785617,-0.027932804
-0.091993086,0.40919286,-0.025980484
-0.091232456,0.40893131,-0.027142383
-0.09082413,0.40822577,-0.028005198
-0.09201987,0.40844744,-0.02690421
-0.09057714,0.4089079,-0.028230518
-0.0909148,0.40876293,-0.027799323
-0.090299964,0.40806127,-0.028784595
-0.091635615,0.40853244,-0.027582642
-0.09062874,0.407979,-0.029126678
-0.09080784,0.40813988,-0.028895304
-0.09213554,0.4084177,-0.027592711
-0.091890015,0.40827018,-0.028039929
-0.09140492,0.4086066,-0.028337326
-0.09131068,0.40851277,-0.02812738
-0.20456304,-0.12241472,-0.038256124
-0.27922806,-0.16219996,-0.03083295
-0.28612116,-0.18124177,-0.025778651
-0.28321168,-0.18979572,-0.024776831
-0.28231752,-0.19269331,-0.024692107
-0.2818661,-0.19347839,-0.02496707
-0.2821095,-0.1946141,-0.024772804
-0.2825646,-0.19497402,-0.024784714
-0.28301248,-0.19531555,-0.024564877
-0.2827293,-0.19507335,-0.024769787
-0.28241703,-0.1951047,-0.024985537
-0.28278702,-0.19551127,-0.024851926
-0.28327563,-0.19581963,-0.024484579
-0.28292498,-0.1958837,-0.024706256
-0.28348708,-0.19593711,-0.024402495
-0.28386137,-0.19617765,-0.02437405
-0.28406575,-0.19657062,-0.024257392
-0.28342673,-0.19606175,-0.024498548
-0.28350604,-0.19630872,-0.024394277
-0.28345165,-0.19639497,-0.02435479
-0.28331035,-0.1964225,-0.024283305
-0.28345615,-0.19624923,-0.024137095
-0.28313458,-0.19577695,-0.024429325
-0.28346148,-0.19639026,-0.024170578
-0.2830159,-0.19629245,-0.024430614
-0.008185446,0.19392344,0.0056000873
0.0076419003,0.22786275,-0.0008717105
0.015098911,0.23418951,-0.009267375
0.016498622,0.23954102,-0.015061893
0.016519919,0.2453955,-0.019636303
0.016302977,0.25015923,-0.022219457
0.016059963,0.25319996,-0.02430543
0.016119812,0.255785,-0.025614247
0.015972946,0.25751042,-0.026270837
0.015800156,0.25864103,-0.026972637
0.016042782,0.25928915,-0.02738592
0.016020508,0.2600681,-0.027663786
0.015865203,0.26063338,-0.027635537
0.015859358,0.26101696,-0.027862098
0.01570764,0.26141095,-0.027745765
0.015992936,0.2615401,-0.028361809
0.016073471,0.26177746,-0.028236955
0.01603862,0.2620257,-0.028479494
0.015927073,0.26187837,-0.028162431
0.0158319,0.26173097,-0.027989369
0.016226431,0.2619251,-0.028806444
0.016125655,0.2617631,-0.028199557
0.01614838,0.26164812,-0.028572477
0.01587374,0.2617066,-0.028339949
0.015895937,0.26167822,-0.028497498
-0.24013855,0.39225358,0.08044608
-0.23812823,0.43679753,0.08575617
-0.2274852,0.4313789,0.07902078
-0.22493266,0.42788732,0.07263447
-0.22345974,0.4285028,0.06794211
-0.2227736,0.4301481,0.06519246
-0.22172646,0.4314986,0.06289527
-0.2209269,0.43326828,0.06160739
-0.22097397,0.43400848,0.061214656
-0.22038345,0.43480727,0.060402885
-0.2200885,0.43592876,0.06029193
-0.21999942,0.43583688,0.05967349
-0.21995407,0.436404,0.059575602
-0.2201847,0.43647274,0.05977373
-0.22001155,0.4369966,0.059893966
-0.21989965,0.4365754,0.059091464
-0.21984985,0.43766257,0.059788406
-0.21938525,0.43809506,0.05951862
-0.21986459,0.43717998,0.05940558
-0.21963753,0.43777022,0.059621796
-0.21938287,0.4373617,0.05924517
-0.21974431,0.43722054,0.059543446
-0.21992192,0.4368572,0.059616864
-0.21986106,0.43680713,0.059232607
-0.21966766,0.43715757,0.059372723
-0.38613313,0.3904545,0.1421918
-0.4093313,0.43801665,0.17397198
-0.4058743,0.43616375,0.18468702
-0.40575176,0.4339577,0.18812835
-0.40682393,0.43384752,0.18880016
-0.40750787,0.43419918,0.18818402
-0.4083843,0.43533123,0.18768162
-0.40910575,0.43555516,0.18678299
-0.40932116,0.43682516,0.18613902
-0.4100993,0.43740338,0.1854077
-0.4103489,0.43745634,0.18552136
-0.41084254,0.4376478,0.18519571
-0.41093463,0.4374923,0.18499604
-0.4113253,0.4379678,0.1849016
-0.411155,0.43759733,0.18449849
-0.41117296,0.4375144,0.18431732
-0.41179007,0.4376431,0.18469992
-0.41193122,0.43771023,0.18431515
-0.41221038,0.4379912,0.18434769
-0.4121471,0.43776754,0.1845586
-0.412266,0.43706378,0.1843403
-0.41239178,0.43744037,0.18449
-0.41348508,0.43788177,0.18511075
-0.4126935,0.43748748,0.18435931
-0.41247815,0.43724945,0.18437183
-0.88481325,0.029606208,0.0257378
-1.408975,0.059680082,0.06502398
-1.757604,0.10117256,0.10898427
-1.9983597,0.14210767,0.14183295
-2.1632423,0.18645623,0.1608221
-2.27931,0.23057345,0.17352504
-2.3633366,0.2715357,0.18289858
-2.4271293,0.3057052,0.19176424
-2.4746115,0.33752126,0.19931829
-2.5121963,0.3628578,0.20721045
-2.5426466,0.38384655,0.21412802
-2.5672472,0.39952168,0.2205509
-2.5869179,0.41441992,0.22606081
-2.603857,0.42449027,0.23140097
-2.6182594,0.43410507,0.23525989
-2.6326022,0.4433595,0.2397272
-2.6448915,0.44951648,0.24331057
-2.656738,0.45545,0.24670437
-2.6678135,0.46188563,0.25018212
-2.6776283,0.46778208,0.2532443
-2.6880603,0.47198516,0.2561623
-2.6981885,0.47574097,0.25925377
-2.7068233,0.47954738,0.26153585
-2.7153623,0.48422644,0.26395997
-2.7240973,0.4884182,0.26654494
-0.027987432,-0.48723274,0.021964006
0.001862675,-0.6575528,-0.020253815
0.019459821,-0.65320665,-0.040901
0.018768633,-0.61293703,-0.038845327
0.014676103,-0.58691853,-0.03135432
0.018019542,-0.5820142,-0.026224233
0.016260697,-0.5726487,-0.022314876
0.02090766,-0.5781381,-0.019788593
0.020329542,-0.5755316,-0.017793916
0.019500382,-0.57362866,-0.015951037
0.020544982,-0.57575655,-0.014542334
0.018908855,-0.5725542,-0.013696119
0.018957604,-0.57371795,-0.012576327
0.020229628,-0.5760837,-0.012205325
0.017876128,-0.5709827,-0.011724971
0.020855196,-0.57722825,-0.011423044
0.021913525,-0.5783591,-0.01169356
0.023217106,-0.57886326,-0.011796303
0.019883802,-0.5715161,-0.0112691745
0.021309149,-0.57655203,-0.010574006
0.025310144,-0.5826567,-0.011329919
0.024453882,-0.5783097,-0.012012795
0.022783937,-0.57476693,-0.011481881
0.02526214,-0.5800428,-0.011419922
0.025036229,-0.5780454,-0.011906289
-0.041512273,-0.13094115,0.026548825
-0.04833608,-0.08524047,0.014468484
-0.058858655,-0.014519282,0.0063444674
-0.059509367,0.010616414,0.007499926
-0.05737263,0.012029752,0.009312302
-0.056135155,0.005422525,0.009806849
-0.05620186,-0.0026684478,0.010553554
-0.055751175,-0.01001367,0.0109023675
-0.055811234,-0.017502658,0.011392079
-0.055448905,-0.023179911,0.011608608
-0.055602342,-0.026572004,0.01173792
-0.05546862,-0.028795749,0.011932053
-0.05569367,-0.031066298,0.0123027265
-0.05544711,-0.033053085,0.012502044
-0.054761387,-0.0351457,0.012473673
-0.054020442,-0.03819157,0.012491673
-0.053868674,-0.037689,0.012320772
-0.052963734,-0.03867732,0.012183696
-0.052759357,-0.039432973,0.012405492
-0.053086348,-0.03921275,0.012473717
-0.05260977,-0.039809838,0.012469746
-0.05221577,-0.03927745,0.012270175
-0.053035326,-0.040471718,0.012577362
-0.052744374,-0.04026781,0.012537196
-0.05306129,-0.03918898,0.012256764
0.28415453,0.22637448,0.16173689
0.4005139,0.33965087,0.17965724
0.3906445,0.42461282,0.15841869
0.33524704,0.4820922,0.14178391
0.27442768,0.5173134,0.1309444
0.22728595,0.53411067,0.12464486
0.19386029,0.54124093,0.12209861
0.17179242,0.54356843,0.12155293
0.15806724,0.54336387,0.12232901
0.1500297,0.5419383,0.12332679
0.144933,0.5412257,0.12396084
0.14445432,0.5388007,0.124537736
0.14379263,0.53748065,0.12584354
0.14344382,0.5367081,0.12635723
0.14267455,0.53636056,0.12701973
0.14336139,0.5354411,0.12694402
0.1437655,0.5350501,0.12736902
0.14323519,0.5347761,0.12764208
0.14342149,0.53423995,0.12750934
0.14234158,0.5348323,0.12793066
0.14419997,0.5332307,0.1276556
0.14477593,0.53326285,0.12783751
0.1460446,0.5326379,0.12726185
0.14560458,0.5327556,0.12757345
0.14629771,0.53208494,0.12711461
0.013655387,-0.24289215,0.0016377941
-0.03466084,-0.29447383,-0.0129246935
-0.1449272,-0.29829982,-0.022914
-0.22799169,-0.3199728,-0.023961317
-0.27235082,-0.34289736,-0.023257371
-0.2900131,-0.35961348,-0.02136743
-0.29581937,-0.36764288,-0.019781984
-0.29647782,-0.37295347,-0.017880231
-0.29648387,-0.37467495,-0.0173961
-0.294845,-0.37623405,-0.016942315
-0.29429722,-0.37704977,-0.016738161
-0.29278326,-0.37765458,-0.016148694
-0.29222035,-0.37793916,-0.016499877
-0.2914068,-0.37798053,-0.016204454
-0.2915477,-0.3793012,-0.016571425
-0.2909701,-0.37985873,-0.016510077
-0.29109195,-0.3802143,-0.01681903
-0.29021803,-0.38045377,-0.016262613
-0.2908892,-0.3802099,-0.016747318
-0.28994355,-0.3806291,-0.016294584
-0.29004163,-0.37892365,-0.017235793
-0.28978232,-0.3801674,-0.01678168
-0.2894129,-0.37936166,-0.016817346
-0.28965253,-0.3797517,-0.016811743
-0.28866518,-0.37972552,-0.016132131
0.17089482,0.10594355,0.035226546
0.28808072,0.1871556,0.026236705
0.30940923,0.23070133,0.015299834
0.30511233,0.24058338,0.013273783
0.2982566,0.23859145,0.013301335
0.29443258,0.23394372,0.014169194
0.29264292,0.23012793,0.01509805
0.29327816,0.22754255,0.015062019
0.29515317,0.22602984,0.015099429
0.29738164,0.22506419,0.015188575
0.2994878,0.22456694,0.015364848
0.30157235,0.22451916,0.015054278
0.3037797,0.22436847,0.0146019235
0.3054518,0.22426113,0.014508918
0.3070822,0.22452025,0.014150165
0.3082892,0.22464329,0.014162771
0.30926144,0.22469409,0.0141129345
0.31013793,0.2245617,0.013966329
0.3106852,0.22439827,0.013732091
0.31054085,0.22444445,0.014322698
0.31146798,0.2242159,0.01401449
0.31235126,0.22420804,0.0135797635
0.3126675,0.22423786,0.013616756
0.31358665,0.22445469,0.012987755
0.31372544,0.22424331,0.013382547
0.26611328,-0.43451452,-0.0087453425
0.36276755,-0.5730273,-0.007429026
0.3764826,-0.6179197,-0.008131273
0.37595436,-0.63013214,-0.006962128
0.3787237,-0.63555855,-0.0065982267
0.3808102,-0.63663864,-0.006226003
0.38203827,-0.63825876,-0.0058938935
0.38199577,-0.63808036,-0.005520746
0.38271052,-0.6396882,-0.005521767
0.3825356,-0.640412,-0.0050713047
0.38248512,-0.6400244,-0.004622847
0.3825463,-0.6397578,-0.0040200576
0.38357994,-0.6413778,-0.004154876
0.38314006,-0.64088464,-0.004031934
0.38363492,-0.6410222,-0.0038554221
0.38430837,-0.6424101,-0.00403399
0.38434196,-0.6413797,-0.0039275587
0.38396418,-0.6408807,-0.0038778782
0.38477147,-0.6426869,-0.0040017515
0.3847434,-0.6421487,-0.004058592
0.38509625,-0.6424811,-0.0040619373
0.3845998,-0.6411134,-0.0035578609
0.38382018,-0.63994926,-0.003331773
0.38695893,-0.64387506,-0.0045135543
0.3853956,-0.6433421,-0.0043961033
0.2557682,-0.19985044,-0.054238386
0.29761514,-0.20455724,-0.05136507
0.2853993,-0.18648136,-0.04940748
0.28311053,-0.18288371,-0.04869991
0.28614435,-0.18552089,-0.049129054
0.28879136,-0.18901542,-0.04922682
0.28966784,-0.1908027,-0.049052387
0.29029116,-0.19255811,-0.048665326
0.29047608,-0.19356266,-0.048237067
0.29100507,-0.19447786,-0.04783824
0.29126227,-0.19544429,-0.047386687
0.2918972,-0.19613326,-0.047269646
0.29206818,-0.19646877,-0.047226463
0.2926345,-0.19758308,-0.047113955
0.29239228,-0.19708455,-0.04710096
0.29274607,-0.19808158,-0.046954907
0.29292443,-0.19802037,-0.04683323
0.29293248,-0.1980057,-0.046864007
0.2934353,-0.19871959,-0.04679782
0.29302967,-0.19837323,-0.046684917
0.2933866,-0.19902459,-0.04671607
0.29370195,-0.19898811,-0.04682396
0.29360598,-0.19945756,-0.046656
0.2940853,-0.19978628,-0.0467856
0.29366606,-0.19924098,-0.046790317
0.34070233,0.11793445,-0.081516325
0.36116245,0.2174964,-0.06646071
0.34479427,0.25437462,-0.06235481
0.34464493,0.25743866,-0.06390583
0.34760052,0.2535821,-0.06595443
0.3497358,0.24986573,-0.067431875
0.35087886,0.2473008,-0.06811839
0.35199928,0.24524342,-0.06867012
0.35267818,0.24396656,-0.06872022
0.35316357,0.24288276,-0.06883855
0.35412136,0.24194193,-0.06926273
0.35427257,0.24131261,-0.0690977
0.35447636,0.24098545,-0.06897304
0.35447735,0.24045336,-0.06875764
0.3554328,0.2401174,-0.06939259
0.35512537,0.23967068,-0.06902379
0.35514027,0.23977175,-0.06892407
0.35513848,0.2394236,-0.0690866
0.35479325,0.23945446,-0.06880897
0.35490927,0.23925059,-0.0688187
0.3551351,0.23912168,-0.06918366
0.35531798,0.23922043,-0.06908064
0.3547449,0.23929416,-0.06898937
0.35488728,0.23902385,-0.06888713
0.35518348,0.23884654,-0.06902875
-0.01438006,-0.03895931,-0.1520063
-0.18167864,0.013581924,-0.12889332
-0.2516984,0.02731014,-0.101376586
-0.27605432,0.022980407,-0.08514878
-0.28805667,0.018533505,-0.07487103
-0.29601166,0.015767463,-0.067788735
-0.30245966,0.013945974,-0.06298017
-0.3077113,0.012662135,-0.059715524
-0.3118821,0.011821672,-0.057347793
-0.31501272,0.01136148,-0.055267
-0.3167259,0.010978483,-0.053568862
-0.31781808,0.010473639,-0.05244404
-0.31840396,0.009950817,-0.051751956
-0.31905696,0.009591706,-0.05116056
-0.3198448,0.009148143,-0.050348748
-0.31919593,0.008857213,-0.050092276
-0.3197989,0.008339845,-0.050196696
-0.3196456,0.008353204,-0.049664207
-0.32011652,0.007910289,-0.04971295
-0.3205859,0.0076889247,-0.049783498
-0.3209418,0.0075510293,-0.049896825
-0.320681,0.00787726,-0.04915718
-0.32085663,0.0074093714,-0.049490005
-0.32079753,0.0073642954,-0.04972089
-0.32111147,0.007422194,-0.04942097
0.56604666,0.4972853,-0.06389593
0.58404577,0.69831204,-0.023208007
0.5507596,0.7735634,-0.008042216
0.5395728,0.8034896,-0.0043962225
0.5418079,0.8155623,-0.0044535697
0.55458814,0.8180018,-0.005079329
0.56837296,0.81366444,-0.0070321932
0.58494025,0.80501825,-0.008969672
0.60119784,0.79316825,-0.011993125
0.61558014,0.78196704,-0.0149130225
0.6263299,0.7723092,-0.017328009
0.63508517,0.7642071,-0.019158129
0.64065295,0.7571487,-0.021464817
0.6466772,0.7510635,-0.023186065
0.6503175,0.74690074,-0.024710018
0.65218973,0.7445877,-0.025509525
0.6548467,0.74327946,-0.026775893
0.6554788,0.74068445,-0.02725869
0.65736914,0.7400738,-0.02779822
0.6591126,0.7376002,-0.027776945
0.66074973,0.73713815,-0.028078552
0.65969944,0.73677135,-0.027530242
0.6593391,0.73742574,-0.028313559
0.65822077,0.738492,-0.028601758
0.65793085,0.7386352,-0.028202452
0.1344276,0.15740612,-0.065052904
0.017739287,0.21759254,-0.007997379
-0.0109449625,0.20993707,0.009225942
-0.01116246,0.19072261,0.010498896
-0.014159307,0.17942128,0.012535021
-0.017175857,0.17169973,0.012541875
-0.020148117,0.16668467,0.0134883
-0.022372212,0.16350296,0.014454782
-0.022460066,0.15986703,0.014495246
-0.022308327,0.1576414,0.015059605
-0.022732299,0.15577698,0.015304573
-0.022721767,0.15443146,0.01586634
-0.023098212,0.15424678,0.016295426
-0.022719987,0.15323038,0.016070113
-0.021942466,0.15221561,0.016683467
-0.021291971,0.15112376,0.016055346
-0.020841297,0.15078777,0.016490877
-0.020971265,0.15056334,0.015293844
-0.02142923,0.15191072,0.016590022
-0.020593174,0.15077922,0.016226567
-0.02016659,0.1505066,0.01605729
-0.02111699,0.15098655,0.016001098
-0.019774478,0.14952128,0.016186267
-0.01963596,0.14975984,0.015619382
-0.019730762,0.15034434,0.016656525
0.13912903,-0.51954705,-0.137205
0.14631167,-0.61445713,-0.124579854
0.14711891,-0.62769985,-0.12299778
0.14885429,-0.6320222,-0.12707087
0.15044248,-0.63762087,-0.13163832
0.15129876,-0.6418627,-0.13431919
0.15097082,-0.645643,-0.1362361
0.15068887,-0.6475887,-0.13681906
0.14967856,-0.6482396,-0.13738209
0.14936668,-0.64805776,-0.13722555
0.1495798,-0.6486052,-0.13718101
0.149362,-0.6496298,-0.1372484
0.14885369,-0.6487604,-0.13716076
0.14889051,-0.64887255,-0.13711956
0.14862132,-0.6489863,-0.13757953
0.14875561,-0.6491679,-0.13750768
0.14880781,-0.6491262,-0.13745153
0.14899486,-0.6506894,-0.13768467
0.1493418,-0.6498277,-0.13713717
0.14956954,-0.65074617,-0.13730608
0.14898878,-0.65070564,-0.13741761
0.14881569,-0.6503491,-0.13717897
0.1487729,-0.64961725,-0.13706067
0.14929979,-0.6506987,-0.13721052
0.14874285,-0.6496606,-0.13702752
-0.023363808,-0.5380118,0.01687473
-0.05843862,-0.62507576,0.06637859
-0.06958551,-0.627337,0.069425404
-0.06816438,-0.6248982,0.06091705
-0.06532446,-0.6240619,0.05295159
-0.063411176,-0.6232787,0.04819254
-0.063228175,-0.62278354,0.04469975
-0.063261494,-0.6215779,0.042863168
-0.06294953,-0.6233434,0.04129371
-0.06293144,-0.6238028,0.040404335
-0.06284007,-0.62392145,0.03979312
-0.062484547,-0.6245743,0.039893344
-0.06265553,-0.62479764,0.03947752
-0.06325471,-0.6233738,0.039577253
-0.062880516,-0.6244257,0.039459832
-0.06181027,-0.6274776,0.0395798
-0.06273234,-0.6249047,0.03962268
-0.06271324,-0.6242893,0.039651312
-0.062365517,-0.62484056,0.039560124
-0.062034473,-0.6274088,0.039836466
-0.06359423,-0.6239389,0.039639227
-0.061894484,-0.62659603,0.0398409
-0.06255496,-0.62558025,0.039734155
-0.062294103,-0.62597096,0.03964535
-0.06274541,-0.6257223,0.040160634
0.13655761,0.5303873,0.02387721
0.029057551,0.6936629,0.02743391
-0.05903487,0.7296077,0.011630632
-0.10060429,0.72752774,0.0009333044
-0.11728491,0.7219063,-0.005756192
-0.12348817,0.71593285,-0.009122536
-0.12601657,0.7117559,-0.011179581
-0.12686223,0.7096213,-0.012411721
-0.127105,0.70664144,-0.012767673
-0.12642539,0.705472,-0.012584023
-0.12599178,0.70432687,-0.012019977
-0.12582266,0.70325816,-0.012236603
-0.125706,0.702981,-0.012333229
-0.12532172,0.7028097,-0.011700578
-0.124996394,0.7018399,-0.0123695955
-0.12486203,0.70169294,-0.012296319
-0.124547526,0.701439,-0.012290321
-0.12442127,0.7016907,-0.012203425
-0.12409103,0.70112514,-0.01212699
-0.123731196,0.7012192,-0.011845067
-0.12342575,0.7010554,-0.011938423
-0.12333691,0.70037556,-0.012031794
-0.12331557,0.7009431,-0.012418374
-0.123738915,0.70119166,-0.01262942
-0.1235524,0.7011148,-0.012536213
0.27100703,-0.18095663,-0.012325428
0.30283892,-0.20547706,0.007672675
0.29663256,-0.20718035,0.002199784
0.29981887,-0.21464539,-0.0027213544
0.3071525,-0.22432896,-0.005407825
0.313958,-0.23356944,-0.0069667324
0.3182465,-0.23917192,-0.007228799
0.3218595,-0.24450102,-0.006697312
0.32381663,-0.24665487,-0.005811669
0.32569495,-0.24911013,-0.005116485
0.3259313,-0.25005078,-0.0045729727
0.32588655,-0.24929681,-0.0042356253
0.32654527,-0.25127372,-0.0037368014
0.32623678,-0.2509369,-0.003334552
0.3266967,-0.2507608,-0.0029383823
0.3272215,-0.25260627,-0.0027630553
0.32778314,-0.25372645,-0.0024954677
0.32724208,-0.25252518,-0.00199797
0.32827306,-0.2548349,-0.00204055
0.32764375,-0.25401646,-0.0021873787
0.32752657,-0.25473914,-0.0016869083
0.32688242,-0.2534885,-0.0014896318
0.32700697,-0.25411153,-0.0014893785
0.32647538,-0.2530379,-0.0013543442
0.32710493,-0.25378492,-0.0012406632
-0.081347294,-0.65309477,-0.025476556
-0.26165727,-0.7630951,0.023507692
-0.387336,-0.78479123,0.037267
-0.46489507,-0.8126618,0.03523937
-0.52331734,-0.84094256,0.028868623
-0.5661525,-0.86219937,0.021829791
-0.6005632,-0.87794685,0.017130688
-0.62327874,-0.88896805,0.014354892
-0.64232177,-0.8957758,0.012885518
-0.6571301,-0.9006327,0.010869093
-0.66187567,-0.9040006,0.009309769
-0.6728047,-0.9070099,0.008611105
-0.6781171,-0.9084004,0.007488042
-0.6818844,-0.9100939,0.007275641
-0.682483,-0.9113921,0.007595457
-0.68566996,-0.91205376,0.008123353
-0.6831958,-0.9122577,0.0093015805
-0.68261385,-0.91311365,0.0108653605
-0.67986447,-0.9127022,0.010828115
-0.6815784,-0.9117745,0.011856809
-0.6861166,-0.91187596,0.012308687
-0.6828354,-0.91202253,0.010531634
-0.68579894,-0.91235983,0.0104139745
-0.68565077,-0.91206604,0.008375742
-0.68260777,-0.91331613,0.0085608885
0.21476696,-0.17181595,0.05077231
0.24118158,-0.16911326,0.07787834
0.22625762,-0.14728674,0.072636515
0.21428868,-0.13030994,0.06196177
0.2081831,-0.119401544,0.052656695
0.20528567,-0.11002526,0.045951158
0.20404105,-0.10214615,0.041162618
0.20292978,-0.0960848,0.037561342
0.20213084,-0.09086396,0.035091087
0.20176134,-0.087087825,0.032669812
0.20201689,-0.08345264,0.03148614
0.20239651,-0.08059421,0.030548103
0.20297004,-0.078714535,0.029559903
0.20298104,-0.07785091,0.028778084
0.20359434,-0.0764136,0.028553918
0.20379995,-0.07577683,0.027685829
0.20432359,-0.07502119,0.026805043
0.20460227,-0.074506536,0.026988104
0.2047659,-0.074040234,0.026883513
0.20456193,-0.07389784,0.026333384
0.20378847,-0.07372849,0.026760966
0.2047991,-0.07275471,0.026144631
0.20441185,-0.072680235,0.026456058
0.20509689,-0.07244797,0.025803365
0.2053793,-0.072684854,0.025670916
-0.29514813,0.38742346,-0.00030525774
-0.36744887,0.64453596,0.043611206
-0.39530095,0.77728254,0.05582314
-0.4086591,0.8418456,0.05262641
-0.41884995,0.8761022,0.046784543
-0.42534786,0.89601386,0.044999786
-0.4313132,0.9059163,0.044349186
-0.4352527,0.9110414,0.043362267
-0.43831828,0.9165484,0.043927096
-0.43965456,0.9183099,0.043806873
-0.4414065,0.9203619,0.04465971
-0.44230232,0.920747,0.045005225
-0.4433305,0.922903,0.04629361
-0.44467762,0.9220694,0.046807982
-0.4457333,0.922868,0.046461813
-0.44541478,0.9224504,0.046293147
-0.44614726,0.9215566,0.046504952
-0.44618055,0.9208323,0.046891145
-0.4464859,0.9218724,0.046977915
-0.44635203,0.92134356,0.046439968
-0.44610983,0.9208436,0.046124466
-0.44556656,0.920121,0.0454685
-0.44557154,0.9221659,0.04602077
-0.44594014,0.9224381,0.046914212
-0.44590876,0.92134625,0.046443008
-0.27682394,-0.34944084,0.07060853
-0.32642335,-0.49446365,0.095142186
-0.33500317,-0.57134736,0.09365742
-0.33581185,-0.6038339,0.093912885
-0.33560038,-0.6158148,0.094385564
-0.33561495,-0.619513,0.09537597
-0.3361472,-0.62074745,0.09590806
-0.33672026,-0.62014025,0.096444786
-0.33727944,-0.62017906,0.09665175
-0.33773753,-0.620471,0.09678
-0.33837122,-0.6215656,0.09743659
-0.33893073,-0.62117726,0.09758119
-0.3385823,-0.6210704,0.09750877
-0.33876994,-0.62066394,0.097583786
-0.3387465,-0.6210476,0.09753981
-0.33891365,-0.62133014,0.09745698
-0.33993375,-0.6210961,0.097806424
-0.33893457,-0.6210695,0.09758006
-0.33900326,-0.6213096,0.09727788
-0.33957043,-0.62209046,0.09756483
-0.33994964,-0.6215445,0.09750952
-0.33931342,-0.62101674,0.09716147
-0.33962235,-0.620884,0.097718954
-0.33961803,-0.6212671,0.0977222
-0.3395921,-0.6209559,0.09763053
0.22972408,-0.5282924,-0.06579388
0.24846981,-0.58928835,-0.07278048
0.25351584,-0.6067667,-0.08384507
0.2555795,-0.6094769,-0.08825364
0.2561202,-0.6079172,-0.0901675
0.2549333,-0.6064255,-0.09073962
0.25404906,-0.60279727,-0.09012872
0.25332403,-0.60104895,-0.09024651
0.2531195,-0.5992875,-0.09008401
0.2524999,-0.5994196,-0.09055531
0.2527863,-0.59862304,-0.091197334
0.25269315,-0.59745014,-0.090999626
0.25244743,-0.59660554,-0.09078304
0.2520067,-0.5974133,-0.09066923
0.252529,-0.5960283,-0.09094564
0.25171584,-0.59812236,-0.09130551
0.2520003,-0.5965376,-0.09114012
0.25209713,-0.5970123,-0.09114679
0.2515992,-0.59863937,-0.09202592
0.25162762,-0.5965916,-0.09091782
0.25200605,-0.594985,-0.09060119
0.25225282,-0.59625673,-0.09110525
0.2521707,-0.5967121,-0.09139626
0.25197288,-0.59701645,-0.09142702
0.25229368,-0.5957166,-0.09110889
0.44179502,-0.5108969,-0.06331127
0.50388855,-0.5601581,-0.059665613
0.5122738,-0.5635438,-0.06291784
0.5139495,-0.5638022,-0.06409374
0.5141865,-0.5635475,-0.064183585
0.5131431,-0.56277883,-0.06345752
0.5120439,-0.5625306,-0.06318124
0.51110595,-0.56243676,-0.062254872
0.51044023,-0.5625063,-0.062100045
0.50997305,-0.56239885,-0.061776083
0.5095145,-0.5623549,-0.061475895
0.50951487,-0.56257755,-0.061580863
0.5091514,-0.562831,-0.061797947
0.5092445,-0.5624773,-0.061205454
0.50930333,-0.56261355,-0.061358254
0.50935996,-0.56256324,-0.061337326
0.5093405,-0.5627295,-0.061479084
0.5094131,-0.56265557,-0.061345223
0.5095543,-0.56266135,-0.06176274
0.50946635,-0.5623857,-0.06124287
0.5095484,-0.5625424,-0.061334252
0.5095352,-0.5624609,-0.061551638
0.50938106,-0.5625377,-0.06139627
0.5094267,-0.5623239,-0.061375946
0.50946903,-0.562305,-0.061336104
0.4192078,-0.18973115,0.027370058
0.47325593,-0.15761167,0.047820956
