gyro_rad[0],hover_thrust,xyz[0],gyro_rad[2]
-0.1490764,0.2589753,0.49448508,-0.049484253
0.21287951,0.25902578,0.6250605,-0.010692783
-0.36815357,0.25910226,0.7466674,-0.06310374
0.21122758,0.25918537,0.7315508,-0.020124583
-0.42528015,0.25937426,0.600403,-0.03648001
0.019962389,0.25945726,0.60822165,-0.036295757
-0.3824178,0.25934464,0.50186044,-0.016528849
-0.2398021,0.25923124,0.21945576,-0.052079637
-0.18374263,0.2593324,-0.019328805,-0.002898233
-0.5615928,0.25964448,-0.32499507,-0.061155505
-0.12314707,0.2593186,-0.4176344,-0.005256653
-0.6760397,0.2588929,-0.48148698,-0.024661966
-0.32365078,0.2589019,-0.35199544,-0.018210085
-0.60885537,0.25894165,-0.31207153,-0.013883649
-0.47830096,0.2588425,-0.27461383,-0.018599445
-0.448691,0.25885552,-0.23503214,-0.009333549
-0.6735348,0.2589596,-0.21568261,-0.04397992
-0.24442689,0.25889352,-0.1268428,0.019791553
-0.85240686,0.25916532,-0.1641354,-0.040934715
-0.13737771,0.2591437,-0.067811005,0.046450485
-0.8914897,0.25940606,-0.016522884,-0.045711245
-0.10951164,0.25928965,-0.041929323,0.040987976
-0.8017989,0.25928944,-0.12160399,-0.054852776
-0.15120089,0.25940934,-0.10329641,0.004871396
-0.7799515,0.25965378,-0.006343777,-0.021180285
-0.25886735,0.259674,-0.09234467,-0.009273299
-0.7194338,0.25979897,-0.0678625,0.014499637
-0.2923318,0.25994003,0.006252201,-0.043457232
-0.7341704,0.25965628,0.042073146,0.019253004
-0.3248039,0.25982723,-0.05473888,-0.05025987
-0.7800834,0.2598378,-0.037056573,0.007229963
-0.36813512,0.2596935,0.055394817,-0.027291177
-0.7477293,0.2595034,0.056925107,0.005199861
-0.45917603,0.2594495,0.11648863,0.002480958
-0.73743236,0.25976753,0.1746836,-0.007210516
-0.583059,0.25977662,0.16193163,0.031171843
-0.66998315,0.260042,0.08225983,-0.01936396
-0.70877826,0.26000503,-0.052115135,0.054838903
-0.6184736,0.25984082,-0.10837528,-0.046810668
-0.83548456,0.260069,-0.1740978,0.073337175
-0.58359677,0.26015174,-0.094552904,-0.07166207
-0.9087564,0.2600764,-0.027788984,0.0808579
-0.6373031,0.26007614,-0.006669289,-0.09583497
-0.9568664,0.2602277,0.025302313,0.096606255
-0.64810824,0.25994468,0.05390006,-0.11262323
-0.97810423,0.2600638,0.07454221,0.107543
-0.67851114,0.26008353,0.076015875,-0.1139128
-1.015614,0.25976962,0.072781466,0.11075364
-0.69810396,0.25991517,0.050997585,-0.10555782
-1.0170827,0.25981313,0.025062054,0.11370104
-0.7001063,0.25981125,-0.02743358,-0.0922445
-0.97388273,0.25995174,-0.062292002,0.11703797
-0.72205657,0.25996444,-0.15417433,-0.07794735
-0.8272411,0.25991026,-0.18956158,0.12087718
-0.7445113,0.25994632,-0.2183364,-0.068982065
-0.60783374,0.25980046,-0.27450478,0.11887794
-0.7646256,0.2601515,-0.26438612,-0.07464469
-0.32590324,0.25991958,-0.2044795,0.1147254
-0.81742436,0.26012194,-0.23817703,-0.08514516
-0.08590342,0.25981984,-0.32830083,0.10042152
-0.7914191,0.25995266,-0.39215052,-0.10016677
0.15914221,0.25994578,-0.40366018,0.10378762
-0.73069763,0.25993705,-0.2888255,-0.11059979
0.33738244,0.25999475,-0.08658426,0.108009055
-0.6609446,0.26003522,0.1653316,-0.111703634
0.4653496,0.26035056,0.3697253,0.10598923
-0.47240284,0.26034284,0.48925304,-0.10405257
0.47273648,0.26039174,0.4756801,0.09664071
-0.24554127,0.26021522,0.37087083,-0.09480828
0.42093828,0.26036236,0.31544855,0.07427159
-0.02509734,0.26031032,0.3257472,-0.079275966
0.4018324,0.26041734,0.36294976,0.043213997
0.13378504,0.2604265,0.29755598,-0.07595421
0.33513975,0.26057866,0.24271984,0.019619342
0.22088502,0.26047912,0.33095133,-0.075107366
0.36107475,0.26046833,0.3081419,0.024417844
0.26258257,0.26047617,0.19035913,-0.06820415
0.4314513,0.26031727,0.005527158,0.028194927
0.31892666,0.2605032,-0.074069984,-0.053510208
0.5259039,0.2604087,-0.14607577,0.03857356
0.37970886,0.26057774,-0.19407202,-0.060759988
0.62031746,0.2602997,-0.2597109,0.051540103
0.5320121,0.2604394,-0.28250712,-0.064318925
0.69850135,0.260352,-0.34223542,0.044990636
0.7237053,0.26034656,-0.49099997,-0.06201014
0.6903737,0.26048163,-0.7039086,0.035453923
0.915233,0.2605217,-0.7914434,-0.055731356
0.6733576,0.26047567,-0.77942765,0.042077854
1.0419518,0.26031342,-0.7502916,-0.06221021
0.6535256,0.2602557,-0.7244928,0.03925309
1.1066363,0.2603765,-0.70633924,-0.0746416
0.6071404,0.26035672,-0.592554,0.043231647
1.1089276,0.26014066,-0.4153199,-0.088114694
0.604155,0.26016343,-0.21396567,0.045109455
1.1495131,0.26034856,-0.015540386,-0.08959175
0.577068,0.26041377,0.10281108,0.053851426
1.0831568,0.2600938,0.29566076,-0.09526312
0.55545,0.26039213,0.4143853,0.06575987
1.0505917,0.26053512,0.51589817,-0.101101644
0.5167329,0.2603668,0.6987722,0.07181947
0.9713276,0.26011315,0.74640334,-0.0998667
0.48748216,0.2602148,0.79554933,0.060443044
0.8846071,0.2604943,0.80954427,-0.09053307
0.470014,0.2606482,0.8158644,0.053188063
0.80097795,0.26040477,0.83404404,-0.08115582
0.50476706,0.26023382,0.89432395,0.03976848
0.7520974,0.26029518,0.93660706,-0.06620109
0.57580805,0.26004815,0.85393333,0.037378184
0.7190538,0.2599424,0.86280215,-0.057449516
0.64367044,0.259795,0.9528716,0.031392727
0.70832425,0.25992465,0.86995566,-0.06646916
0.6890041,0.2599793,0.80208236,0.03343513
0.6797881,0.25983867,0.70592976,-0.08248677
0.7226609,0.25988972,0.6562499,0.032464843
0.6041215,0.25985086,0.61781144,-0.097796895
0.78023046,0.2595745,0.59296167,0.029481208
0.5241525,0.25969544,0.56807697,-0.10304431
0.7699522,0.25944683,0.29827285,0.019152688
0.45510188,0.25971636,-0.015195866,-0.09899905
0.71770555,0.25972015,-0.29518795,0.003415079
0.4457943,0.25973517,-0.46404138,-0.086695254
0.5912486,0.25966093,-0.58002514,-0.02117886
0.44967687,0.26002863,-0.60066277,-0.061043765
0.4414714,0.2600439,-0.68439376,-0.04108034
0.49228284,0.25980207,-0.8234436,-0.03191986
0.29402557,0.2598435,-0.89280856,-0.05625595
0.5445633,0.2599968,-0.93765837,-0.010082679
0.18914191,0.25993532,-0.8538639,-0.08377164
0.5561469,0.25991732,-0.627465,0.006390262
0.047229677,0.25972006,-0.38300517,-0.11043008
0.5911637,0.26000142,-0.16221382,0.01733518
-0.07132313,0.25973022,-0.05454871,-0.12274942
0.60042036,0.25988346,-0.19744141,0.015209756
-0.15359212,0.25998855,-0.3519451,-0.12069627
0.54634464,0.25980404,-0.25072768,0.011792721
-0.14436202,0.26001546,-0.23089366,-0.12190137
0.48290366,0.25988123,-0.21212581,0.001937925
-0.084169835,0.2600664,-0.17038697,-0.11516277
0.34339517,0.26012,-0.14850354,-0.009752013
0.0355253,0.2600326,-0.16881417,-0.100036174
0.21405335,0.2601366,-0.15886211,-0.032016177
0.18662481,0.2600376,-0.05718564,-0.078264944
0.07201303,0.26033005,0.065852344,-0.064909674
0.31132492,0.26018,0.1085881,-0.04823369
-0.010668139,0.26051518,0.028624728,-0.09852819
0.40153432,0.26068592,-0.05244179,-0.024753967
-0.07234051,0.26079237,-0.1012926,-0.13576429
0.47595808,0.2607215,-0.14003462,-0.00548286
-0.112386376,0.2609099,-0.14529487,-0.15916932
0.5084629,0.26088405,-0.13604368,-0.004413314
-0.037071444,0.26105252,0.07935011,-0.17423765
0.4015523,0.26111484,0.185364,0.015179582
0.001301743,0.2614606,0.21777469,-0.18469612
0.41878235,0.26139587,0.16849329,0.011427632
0.054650452,0.2613019,0.07113813,-0.2058573
0.4176648,0.26128668,0.07505703,0.011439067
0.14571746,0.26135647,0.16872561,-0.19614705
0.4208563,0.26145035,0.2695398,0.005354298
0.1326067,0.26111728,0.2967671,-0.16554555
0.44224572,0.2613845,0.18069233,0.001035901
0.14647822,0.26127174,0.024885306,-0.1290744
0.3974986,0.26138973,-0.057461753,-0.020713901
0.19190724,0.26110268,0.002084558,-0.089939915
0.20251933,0.2612385,0.009020813,-0.07608723
0.26326013,0.26107323,0.020038161,-0.06266196
0.038048882,0.26118937,0.029961267,-0.12075525
0.34177673,0.26124576,0.034791272,-0.02200404
-0.060121313,0.26138943,0.01629808,-0.12259909
0.25307173,0.26149294,-0.024311401,0.008181176
-0.08892492,0.26128426,-0.15163179,-0.09957971
0.07008659,0.26135138,-0.2320305,-0.006752125
-0.08373958,0.26121473,-0.23049527,-0.052904163
-0.030825887,0.26159063,-0.29516336,-0.05102498
-0.14194547,0.26151827,-0.21446072,-0.015307976
-0.16838548,0.26164258,-0.19093998,-0.098126344
-0.2495144,0.2615275,-0.24145877,0.011653106
-0.1899925,0.26178974,-0.1315919,-0.12199863
-0.36589956,0.26192722,-0.020070558,0.027772177
-0.2016149,0.2619615,0.051642563,-0.12344897
-0.4361286,0.26221406,0.15337753,0.024532419
-0.21761917,0.2623147,0.14822477,-0.088088125
-0.4716875,0.26255018,0.052832913,0.015444506
-0.20991424,0.26281446,-0.053784378,-0.044724666
-0.5247667,0.26252452,-0.001547865,-0.013076169
-0.21930817,0.26282513,0.052003723,-0.00598872
-0.47190315,0.26272997,0.03705977,-0.06411951
-0.21665908,0.2626713,-0.028653115,0.03932976
-0.35980916,0.26293907,-0.023987692,-0.09317308
-0.22769079,0.26270634,0.036025275,0.045290846
-0.18028978,0.26282957,0.11364073,-0.11267673
-0.3035987,0.2628857,0.10436006,0.032936167
-0.06888455,0.26288855,0.14830886,-0.10329316
-0.35064846,0.26290753,0.070193775,0.028463356
-0.010150873,0.2628703,-0.01761043,-0.09090712
-0.39541733,0.2627645,-0.08029067,0.03651633
-0.03432381,0.2628428,-0.06680706,-0.08132829
-0.39046386,0.262633,-0.055979773,0.043063786
-0.12899183,0.26292765,0.013645881,-0.08243656
-0.44897535,0.26273698,0.075874224,0.052519757
-0.21387495,0.26279205,0.11426275,-0.08823881
-0.5420424,0.26267132,0.22380035,0.058860168
-0.25255883,0.2630264,0.21963578,-0.08398271
-0.70447373,0.26279673,0.10299959,0.057494946
-0.23022136,0.26293144,-0.016623886,-0.055721667
-0.8662573,0.26293314,0.047883894,0.038744785
-0.18310937,0.26279882,0.049617562,-0.012704365
-1.0719514,0.26289216,-0.014591434,0.001149549
-0.06885136,0.26298678,-0.09998973,0.04180572
-1.2371932,0.2630334,-0.20223452,-0.043311108
0.040246952,0.2628127,-0.33188123,0.09366072
-1.347645,0.26299432,-0.4571106,-0.08478945
0.06915212,0.263008,-0.49444714,0.13523892
-1.2787516,0.26304686,-0.5098389,-0.10995819
-0.07390078,0.26317298,-0.44048062,0.14056444
-1.0435247,0.2630243,-0.25411522,-0.09577156
-0.47620243,0.2632819,0.009974061,0.109813675
-0.72643983,0.26331845,0.19204241,-0.045380283
-0.83304715,0.2633906,0.36329976,0.05578409
-0.30300856,0.26350027,0.5265189,0.04882135
-1.100943,0.26370516,0.70639014,-0.041956984
0.017982496,0.26384562,0.75716317,0.13905385
-1.1225953,0.26374876,0.7915508,-0.09890536
0.02282435,0.26362422,0.5780582,0.1937426
-0.8139205,0.2635294,0.27373776,-0.09930912
-0.46688905,0.26357138,-0.011489128,0.14712921
-0.15634692,0.2640023,-0.21816832,-0.050937444
-1.134615,0.26398322,-0.37888414,0.034997575
0.13342392,0.26435733,-0.47965944,0.059256453
-1.4397471,0.2643562,-0.5341562,-0.08894013
-0.17597564,0.26425114,-0.56129825,0.14335637
-1.3277247,0.26414797,-0.5640374,-0.102355875
-0.68139863,0.26424146,-0.48000863,0.14467058
-0.7972906,0.26444525,-0.3239036,-0.04494915
-1.2794087,0.2640701,-0.06521875,0.075216964
-0.2808014,0.26413104,0.22860041,0.032828014
-1.5891567,0.26416707,0.40418997,-0.010372638
-0.07858296,0.26406163,0.3857248,0.121488005
-1.3833587,0.264228,0.20907778,-0.072234
-0.46961796,0.26427722,0.03506166,0.14912963
-0.7731747,0.2641712,-0.100521505,-0.06509392
-1.0858893,0.26426056,-0.062024917,0.069236636
-0.13019888,0.2641954,0.061440453,-0.001464265
-1.6173651,0.26406336,0.051168635,-0.046018884
0.19742744,0.26412067,-0.026643086,0.07682378
-1.8508395,0.26409048,-0.26083276,-0.10044861
0.2439161,0.2639834,-0.5426104,0.08586014
-1.4030575,0.2639694,-0.61477166,-0.113371655
-0.11174356,0.26389953,-0.670883,0.106690206
-0.86655176,0.2642499,-0.64366674,-0.111398876
-0.5764999,0.26422122,-0.49091226,0.07731686
-0.4677679,0.2644782,-0.26458895,-0.08200019
-0.7504371,0.26453453,-0.033828016,0.062100817
-0.29396743,0.26451725,0.16746418,-0.05436918
-0.8373025,0.26451406,0.24993478,0.012907901
-0.26426187,0.26448476,0.39358553,-0.03967423
-0.84283555,0.26467377,0.5402595,0.002736134
-0.1685089,0.2644186,0.6287413,-0.061288733
-0.821718,0.2645567,0.7076796,-0.000469609
-0.17846641,0.2647572,0.5749776,-0.044406034
-0.8308923,0.26447576,0.33815742,-0.026544623
-0.16217004,0.26459023,0.079063855,-0.03732937
-0.8341146,0.26468697,-0.10468613,-0.014948771
-0.23915565,0.26448292,-0.27675822,-0.049018513
-0.8423877,0.26449,-0.15195169,-0.017634854
-0.33620366,0.26427567,0.16382606,-0.04687025
-0.8169509,0.2643211,0.4506892,-0.018032279
-0.37323955,0.26432845,0.5998422,-0.056620535
-0.8329594,0.26441157,0.7059479,-0.02591986
-0.4655754,0.264519,0.73998994,-0.047055308
-0.7515993,0.26427174,0.7630067,-0.029556228
-0.6310992,0.264315,0.83156174,-0.031118292
-0.6430221,0.2643527,0.8186018,-0.03951828
-0.755538,0.26434842,0.7406461,-0.013717115
-0.5389988,0.26392248,0.61069477,-0.055752303
-0.8012779,0.26419348,0.38548085,-0.021763936
-0.54867554,0.2642363,0.09539706,-0.069015935
-0.7088836,0.26414895,-0.21283092,-0.029072119
-0.5832663,0.2641868,-0.33398992,-0.08185335
-0.63158745,0.26404026,-0.45875135,-0.001158328
-0.7366671,0.26420635,-0.5248725,-0.06426107
-0.4338184,0.26388863,-0.63421375,-0.00931027
-0.85315025,0.26361418,-0.71936303,-0.1044344
-0.28727305,0.2638678,-0.66431814,-0.003104985
-0.97994304,0.26372087,-0.47859102,-0.12375957
-0.21682565,0.26421148,-0.3831622,0.02375222
-1.0429366,0.26455918,-0.32192734,-0.12012337
-0.20730127,0.26474422,-0.272998,0.05664019
-0.9863661,0.2649439,-0.238061,-0.12189433
-0.21086192,0.2654451,-0.3215823,0.050119195
-0.9939715,0.2656357,-0.31756458,-0.120119914
-0.18937303,0.26553708,-0.25475675,0.030152697
-0.9948061,0.26528352,-0.30690208,-0.10829277
-0.14594446,0.26525104,-0.21560046,0.005573615
-1.0118098,0.26535848,-0.07504691,-0.08879995
-0.114768036,0.26507342,0.04577807,-0.007249494
-1.0297178,0.26467025,0.0329261,-0.059475277
-0.05799591,0.26464516,0.09411627,-0.021702819
-1.0636798,0.26430607,0.0714151,-0.03511779
0.034637377,0.26407987,0.07301206,-0.035991453
-1.0794619,0.26439768,0.03890735,-0.04348565
0.06590647,0.2646846,0.001905119,-0.050421637
-1.0508741,0.26481378,-0.007219476,-0.04875098
0.06511524,0.2644764,-0.04827104,-0.045525897
-1.0539311,0.2638788,-0.025531858,-0.058068734
0.07741973,0.26357204,0.000866578,-0.04666169
-0.880498,0.2639095,-0.049172997,-0.039707024
-0.022260029,0.26402423,0.05724263,-0.03899923
-0.7908575,0.26421374,0.09458978,-0.034544293
-0.036045995,0.26405293,0.054738313,-0.020909226
-0.5926256,0.26431063,0.045138918,-0.026784705
-0.097772166,0.26456994,0.014937753,-0.022953244
-0.48104405,0.26439437,0.003510825,-0.024314433
-0.19740255,0.26419505,-0.14013353,-0.027260743
-0.30246076,0.264532,-0.15416032,-0.021901347
-0.2402686,0.26455945,-0.12983757,-0.04088908
-0.13945843,0.26462638,-0.121547885,-0.011727101
-0.3534882,0.26433805,-0.116747834,-0.044559274
0.044814512,0.26469502,-0.021895511,-0.003147308
-0.34039488,0.2640787,0.024824362,-0.045453846
0.11372111,0.2641855,0.03694998,-0.000563789
-0.2193749,0.26344484,-0.022312049,-0.04146359
0.11843371,0.26306903,-0.101010025,0.007069283
-0.019422919,0.26347485,-0.124405056,-0.053731285
0.08915746,0.26338804,-0.13486181,0.029486366
0.06101501,0.26355845,-0.045650598,-0.08281012
0.038888533,0.26395947,-0.022089053,0.020547401
-0.12485791,0.26395378,-0.17028202,-0.054807577
-0.027420526,0.26360345,-0.09496083,-0.01901461
-0.12276572,0.2634428,-0.048179984,-0.011265492
0.042551607,0.2634723,0.008274355,-0.007255778
-0.098608434,0.26375556,0.007138,-0.012680313
0.09119028,0.2632997,0.028857963,0.034590248
0.14768012,0.26292038,0.10777585,-0.03941646
0.16922988,0.2629797,-0.039592344,0.07050454
0.31512794,0.26268575,-0.028167501,-0.05487509
0.20850953,0.2626594,-0.006920915,0.09440716
0.48445687,0.26288167,0.060128156,-0.09130161
0.2301132,0.26264092,0.09558108,0.099255875
0.58461857,0.26236442,0.09463606,-0.12476528
0.32911053,0.2619817,0.07912675,0.102944076
0.46442974,0.26185113,-0.006506804,-0.13843857
0.4344716,0.2625442,-0.01639143,0.08985245
0.3899585,0.26284444,-0.03012976,-0.13156222
0.53611475,0.26307747,-0.03463897,0.09248683
0.3551141,0.26307875,0.057309456,-0.115311004
0.6236815,0.26353705,0.080606356,0.095878325
0.34455925,0.26337954,0.03610975,-0.092713565
0.6814082,0.26366225,0.00434268,0.09595199
0.36104223,0.2635144,-0.03752731,-0.07515531
0.73373204,0.2635366,-0.035257753,0.08164608
0.3696428,0.26316226,-0.10910975,-0.062063415
0.76478684,0.26321712,-0.08972201,0.06903166
0.3401284,0.26304048,-0.04543978,-0.059649467
0.758388,0.26311967,-0.035019856,0.055685513
0.29765308,0.26257348,-0.05105078,-0.048504382
0.72789764,0.26235607,-0.07502609,0.025616193
0.23003125,0.26288056,0.037704285,-0.03238198
0.74132544,0.26323012,0.092866704,0.010031069
0.18239652,0.26336542,0.30865583,-0.00349676
0.76086587,0.2632058,0.48585707,0.006994776
0.1856554,0.26328602,0.6874032,0.019004853
0.835905,0.26378766,0.8154974,0.01255801
0.17715243,0.263323,0.81171733,0.020499712
0.91833186,0.26337156,0.5174748,0.0220079
0.18046775,0.26277167,0.26832023,0.024565598
0.979371,0.2627221,0.2689622,0.010361992
0.20033394,0.2622431,0.35045397,0.020411037
1.0032649,0.26213276,0.37420246,0.008388751
0.23254384,0.26183492,0.31029895,0.007391537
1.03086,0.26211253,0.25967434,0.00281713
0.32064897,0.26230463,0.057666395,0.007283434
1.0225155,0.26261285,-0.09351609,-0.007506797
0.3918772,0.26268154,-0.1510461,0.012132773
1.0414877,0.2625373,-0.25353855,0.004016021
0.530451,0.26217523,-0.3028104,0.006648088
1.0766085,0.2619469,-0.36488566,0.014750506
0.63236904,0.2620336,-0.43541047,-0.000544701
1.1343207,0.26164865,-0.4867709,0.020474212
0.69654876,0.26151013,-0.46212038,-0.00333441
1.142693,0.26178396,-0.48708254,0.006012714
0.7937763,0.26162705,-0.5505244,-0.000208691
1.1116381,0.2620539,-0.5650808,-0.001459899
0.81702405,0.26203677,-0.6235355,0.000166538
1.0955194,0.26207018,-0.54740846,0.005270356
0.7541669,0.2621571,-0.4363572,-0.011745307
1.140164,0.26175538,-0.18607154,0.012066187
0.62526965,0.26165965,0.048089553,-0.030927658
1.1963376,0.26169065,0.26384598,0.028467894
0.51272476,0.26170617,0.39640003,-0.045060918
1.2267493,0.2620257,0.46921736,0.040878057
0.40924904,0.26199654,0.6284405,-0.050437752
1.2061985,0.261931,0.79485285,0.044451408
0.39937893,0.26197773,0.80736214,-0.037153777
1.1250986,0.26190272,0.68720067,0.038778607
0.40260908,0.2619113,0.60088223,-0.013332692
0.97273093,0.2617836,0.65750825,0.009750066
0.47879156,0.26167688,0.5056812,0.01761539
0.77356446,0.2615726,0.36200595,-0.032035373
0.4672019,0.26168123,0.36166698,0.042672567
0.6413825,0.26163548,0.42779168,-0.07847326
0.42372844,0.261954,0.42378476,0.082658105
0.43341002,0.26193553,0.32725713,-0.1296019
0.41389292,0.26213598,0.15609029,0.105957665
0.30230933,0.26236117,-0.035695,-0.15586072
0.3094862,0.26214314,-0.27690226,0.13369204
0.3191909,0.2622155,-0.45283198,-0.14309771
0.14743285,0.2622027,-0.60901976,0.12140976
0.39070928,0.26199663,-0.76460785,-0.09455517
-0.024805004,0.2618898,-0.8805016,0.078328796
0.50019234,0.26211044,-0.8996384,-0.03193391
-0.13211289,0.26210907,-0.81573796,0.01882681
0.51943016,0.2621484,-0.81107545,0.009896227
-0.19797254,0.26205328,-0.89072317,-0.029204343
0.49013048,0.26199263,-0.9735529,0.03025064
-0.18041158,0.26228195,-1.0496016,-0.050994046
0.40101185,0.2620281,-1.0133817,0.02506523
-0.072149806,0.26207906,-0.9998366,-0.046293177
0.19247486,0.26216173,-0.99409825,0.002064142
0.07401281,0.26185316,-0.93908376,-0.001255314
0.040087525,0.26219267,-0.6671536,-0.02532774
0.20485616,0.26242948,-0.38685033,0.042254023
-0.13242024,0.262285,-0.13550644,-0.05122592
0.2791884,0.26197892,0.113360174,0.08236084
-0.20747022,0.26219448,0.26617908,-0.064843625
0.34253916,0.26211062,0.36477485,0.09523209
-0.31647635,0.26214936,0.4364189,-0.06989311
0.35000604,0.2623997,0.48850447,0.09130516
-0.37998563,0.2621954,0.5333335,-0.074939646
0.3736832,0.26224896,0.4748759,0.07592874
-0.35057378,0.2622556,0.47137088,-0.06712734
0.32687214,0.26223913,0.45920348,0.05829081
-0.38804755,0.26232594,0.42497718,-0.057451416
0.33021906,0.26238045,0.5379045,0.062357336
-0.23575248,0.26262665,0.66041404,-0.049747895
0.43029583,0.26253822,0.77377146,0.0664095
-0.16986005,0.26284087,0.71645343,-0.06034492
0.47514236,0.26310253,0.6353745,0.058520474
0.015982883,0.2632882,0.46699977,-0.061527845
0.4741769,0.2633186,0.38502303,0.05149511
0.1101298,0.26311496,0.3388506,-0.06205607
0.42625314,0.26329514,0.3418517,0.030405167
0.18584284,0.2629061,0.32099265,-0.06190019
0.3108583,0.26323214,0.37578782,0.011476727
0.2791394,0.26306397,0.3742238,-0.03938681
0.13920224,0.26314092,0.31079713,-0.026215484
0.33859676,0.26300463,0.23657231,-0.004899142
-0.084985234,0.26331508,0.22583969,-0.043843135
0.36248744,0.26323202,0.19038889,0.018770033
-0.24831414,0.2632484,0.11805848,-0.052274864
0.397797,0.2632224,0.063883044,0.046334382
-0.3396158,0.2629875,0.118066885,-0.064367786
0.40452063,0.26319006,0.16127229,0.06595552
-0.32468206,0.26318592,0.21229146,-0.068418756
0.31706175,0.2630423,0.30187142,0.08014382
-0.21275379,0.26328272,0.2135507,-0.063055426
0.17456554,0.26323888,0.12245623,0.07804469
-0.03256745,0.2633776,0.1795148,-0.06296875
0.0426748,0.26332662,0.3310115,0.06389145
0.09357999,0.2630521,0.43843707,-0.05632506
-0.03440612,0.26320684,0.57385045,0.044560663
0.18623096,0.26298437,0.53374416,-0.04299376
-0.10132006,0.26299125,0.41069165,0.021751286
0.22845253,0.26319885,0.24998346,-0.024937104
-0.10939866,0.26276752,-0.023325913,-0.001636767
0.22834083,0.26284307,-0.14416368,-0.00687058
-0.077068806,0.2631633,-0.28585672,-0.024964618
0.16768086,0.26278904,-0.2573311,0.000421603
0.03012486,0.26243097,-0.051192746,-0.051763035
0.033032067,0.26239756,0.052082796,0.018242853
0.13715185,0.2621171,-0.028232446,-0.055595584
-0.020181064,0.26171875,-0.18878298,0.016481776
0.18824704,0.26191044,-0.3666433,-0.055970434
-0.13540514,0.26216033,-0.4680549,0.008827188
0.29606012,0.26194325,-0.5421187,-0.031482108
-0.33969906,0.2622346,-0.48163152,-0.009103576
0.38105518,0.26251578,-0.47309032,-0.025005667
-0.50040185,0.26201245,-0.6193453,-0.028157113
0.44762087,0.26165885,-0.7432803,-0.015395774
-0.62230265,0.26210865,-0.80343455,-0.062151913
0.3852154,0.26194638,-0.9060219,0.003955171
-0.69005764,0.2619726,-1.0299913,-0.07286826
0.4060114,0.26163486,-1.0384365,0.001844857
-0.6585218,0.26189002,-1.0128915,-0.058694754
0.36584845,0.2621893,-0.9098772,-0.018603798
-0.5321116,0.2617764,-0.9182136,-0.035416007
0.3317744,0.26190254,-0.933811,-0.02706536
-0.40548876,0.26177064,-1.0182357,-0.021423161
0.27349842,0.26155522,-0.94814825,-0.04332213
-0.29140583,0.2619196,-0.79667765,-0.007695648
0.12246919,0.26185834,-0.668447,-0.06877717
-0.12661144,0.261979,-0.35356227,0.001608755
-0.05121223,0.2620449,-0.07738992,-0.08490126
-0.06414955,0.26174495,0.16641733,0.007484129
-0.28432494,0.26221234,0.3191696,-0.09750275
0.010903904,0.26202935,0.3768756,0.020692362
-0.45343077,0.2617144,0.5563277,-0.12345008
0.13348949,0.26217428,0.7792922,0.054762006
-0.53547966,0.26214382,0.9472894,-0.14516331
0.2689684,0.26205343,0.9744578,0.08230374
-0.55167127,0.26232007,1.0336629,-0.16238087
0.37533084,0.26248896,1.038078,0.099598885
-0.48934698,0.26239276,1.030077,-0.16716467
0.4322016,0.26221704,1.1079926,0.109252095
-0.38905373,0.26237974,1.2065073,-0.18196791
0.3976292,0.26261827,1.2325709,0.09785369
-0.31473932,0.26226854,1.2605093,-0.1760241
0.4003089,0.2621741,1.1767694,0.07852628
-0.13155583,0.26218334,1.0863713,-0.16697818
0.35859984,0.26183408,1.1015007,0.04897721
-0.08950573,0.2619027,1.0783728,-0.14757782
0.25357518,0.2619204,1.0093082,0.021306481
-0.017314667,0.26212487,1.0162256,-0.092701726
0.12493088,0.261494,1.0940247,-0.015012989
-0.021116875,0.26126745,0.92808324,-0.036850803
0.015812678,0.2617083,0.42149708,-0.05953142
-0.03876563,0.2618516,0.08305333,-0.001894887
-0.03217013,0.26173058,-0.12094015,-0.08986447
-0.05897579,0.26172653,-0.27379686,0.03334578
-0.12345805,0.26188833,-0.43895018,-0.1095836
-0.07957815,0.2618307,-0.5616248,0.05248757
-0.1274154,0.26161155,-0.72316724,-0.13267858
-0.1528642,0.26193005,-0.8514199,0.058484565
-0.10968639,0.2619895,-0.9008149,-0.1418507
-0.20041628,0.26203084,-0.958598,0.05206382
-0.031500507,0.26221246,-0.9348181,-0.12602209
-0.28293824,0.2623173,-0.9682316,0.03719099
0.0737746,0.26281297,-1.2186592,-0.11097451
-0.35664836,0.2625875,-1.4197172,0.021479249
0.14947733,0.262226,-1.3545064,-0.08908368
-0.28382856,0.26235002,-1.1984305,0.025595967
0.20112652,0.26229447,-1.0414667,-0.08066036
-0.18102908,0.2626972,-0.9748122,-0.003961172
0.21945705,0.26251277,-0.94430655,-0.06688712
-0.08799456,0.2623171,-1.105569,-0.02151721
0.18977456,0.2624955,-1.1944612,-0.07076139
-0.07892047,0.26242214,-1.1536862,-0.023848524
0.080260366,0.26205775,-1.0048615,-0.07699527
-0.10725036,0.26217565,-0.630341,-0.03298626
-0.058663525,0.26218867,-0.42167833,-0.07241684
-0.09461766,0.26194948,-0.18649529,-0.04994698
-0.1703709,0.26223674,-0.03190342,-0.05400504
-0.11724006,0.26248917,0.13673364,-0.06568009
-0.1942781,0.26223853,0.25826597,-0.04159417
-0.1464113,0.26258352,0.3322049,-0.05048769
-0.16345684,0.26285112,0.49201974,-0.038173113
-0.16032217,0.26279685,0.58285636,-0.03391601
