gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,gps_x,gps_y,gps_z,mag_x,mag_y,mag_z
,,,,,,1.1748857,0.5442436,-0.017990062,,,
,,,,,,1.1787194,0.55276847,-0.015318952,,,
,,,,,,1.1855984,0.5683331,-0.009677287,,,
,,,,,,1.1948975,0.5861785,-0.002425197,,,
,,,,,,1.2049352,0.6111641,0.007748971,,,
,,,,,,1.2141386,0.6305053,0.015717668,,,
,,,,,,1.2189163,0.6459929,0.023780491,,,
,,,,,,1.2258956,0.65774375,0.030873619,,,
,,,,,,1.2292991,0.66550434,0.03653951,,,
,,,,,,1.2321515,0.6789233,0.042907804,,,
,,,,,,1.2279799,0.6953868,0.050320294,,,
,,,,,,1.2124596,0.7143688,0.06026918,,,
,,,,,,1.1904324,0.7340503,0.06874156,,,
,,,,,,1.1691214,0.75083417,0.074554555,,,
,,,,,,1.1470951,0.765317,0.07811538,,,
,,,,,,1.1480268,0.7698086,0.07914944,,,
,,,,,,1.1605984,0.767636,0.0816856,,,
,,,,,,1.1817476,0.7616546,0.085889965,,,
,,,,,,1.2092961,0.7525188,0.09181802,,,
,,,,,,1.2311116,0.7485502,0.094604254,,,
,,,,,,1.2464659,0.7469405,0.09673348,,,
,,,,,,1.2595723,0.7554127,0.09445648,,,
,,,,,,1.2648298,0.7628985,0.093248814,,,
,,,,,,1.2681469,0.7586538,0.0884729,,,
,,,,,,1.2664366,0.7480782,0.08325882,,,
,,,,,,1.2617697,0.7470976,0.07508581,,,
,,,,,,1.2578906,0.7541038,0.068260424,,,
,,,,,,1.2708822,0.76296425,0.062165517,,,
,,,,,,1.2983083,0.77758557,0.056157995,,,
,,,,,,1.3254071,0.7947041,0.049180016,,,
,,,,,,1.3550303,0.81507355,0.044682853,,,
,,,,,,1.3744674,0.825852,0.039335355,,,
,,,,,,1.3917664,0.8349652,0.03812351,,,
,,,,,,1.402701,0.83176315,0.036396977,,,
,,,,,,1.4084798,0.82800657,0.037251648,,,
,,,,,,1.416415,0.8236614,0.040418148,,,
,,,,,,1.4206344,0.82139283,0.043108545,,,
,,,,,,1.4256854,0.81359845,0.043941062,,,
,,,,,,1.4283006,0.80670166,0.0455048,,,
,,,,,,1.434393,0.8002029,0.048941884,,,
,,,,,,1.4375116,0.79815364,0.056775488,,,
,,,,,,1.4388049,0.7993521,0.06055664,,,
,,,,,,1.4349297,0.8048493,0.06533462,,,
,,,,,,1.43752,0.8045547,0.06812198,,,
,,,,,,1.4351214,0.8078041,0.07354362,,,
,,,,,,1.4419655,0.80274636,0.07913505,,,
,,,,,,1.454237,0.79216176,0.08780674,,,
,,,,,,1.4730668,0.7864481,0.096737586,,,
,,,,,,1.4923141,0.7791647,0.10548959,,,
,,,,,,1.5206296,0.7745347,0.114235796,,,
,,,,,,1.5423107,0.7715601,0.12336131,,,
,,,,,,1.5757433,0.7643554,0.1323207,,,
,,,,,,1.5988764,0.7589563,0.13974814,,,
,,,,,,1.6262786,0.73857176,0.14761223,,,
,,,,,,1.644414,0.71991944,0.15712151,,,
,,,,,,1.6646535,0.6926959,0.16957042,,,
,,,,,,1.6785189,0.6693468,0.18363848,,,
,,,,,,1.6891346,0.650231,0.19483735,,,
,,,,,,1.6938976,0.63590765,0.20348231,,,
,,,,,,1.7024385,0.62260795,0.2116926,,,
,,,,,,1.7076324,0.6106931,0.22267866,,,
,,,,,,1.7188693,0.60256076,0.23441422,,,
,,,,,,1.7250063,0.5980205,0.24572048,,,
,,,,,,1.7360867,0.58791363,0.24724995,,,
,,,,,,1.7464044,0.57849115,0.23571682,,,
,,,,,,1.7756658,0.5690771,0.22548538,,,
,,,,,,1.80383,0.56102085,0.22204551,,,
,,,,,,1.8371463,0.5489734,0.22202489,,,
,,,,,,1.8619075,0.5384333,0.22167362,,,
,,,,,,1.8758538,0.52998334,0.22115105,,,
,,,,,,1.8859768,0.5196176,0.2201584,,,
,,,,,,1.8963298,0.51016855,0.21669398,,,
,,,,,,1.9113314,0.49544236,0.2122248,,,
,,,,,,1.9242779,0.48736238,0.20624274,,,
,,,,,,1.9394135,0.47863406,0.20299754,,,
,,,,,,1.9366368,0.4870193,0.1961864,,,
,,,,,,1.9276171,0.5009759,0.18959522,,,
,,,,,,1.9142438,0.52750874,0.17917521,,,
,,,,,,1.9008617,0.55997974,0.17175944,,,
,,,,,,1.89677,0.59289056,0.16434397,,,
,,,,,,1.9011586,0.62310094,0.15942162,,,
,,,,,,1.9112443,0.6452268,0.15242888,,,
,,,,,,1.9255979,0.65774876,0.1464096,,,
,,,,,,1.9308207,0.6434522,0.1392274,,,
,,,,,,1.9376148,0.6156271,0.12983477,,,
,,,,,,1.9442776,0.57509816,0.121995665,,,
,,,,,,1.9550259,0.5270868,0.11816506,,,
,,,,,,1.967853,0.4796492,0.11580616,,,
,,,,,,1.9804882,0.43685025,0.112846486,,,
,,,,,,1.976647,0.42424193,0.10557062,,,
,,,,,,1.9642228,0.42646542,0.10026067,,,
,,,,,,1.9443241,0.4433627,0.09946748,,,
,,,,,,1.9239619,0.4634126,0.09995796,,,
,,,,,,1.9161847,0.48005447,0.09400447,,,
,,,,,,1.921669,0.48372743,0.084392734,,,
,,,,,,1.9435527,0.46548644,0.07202324,,,
,,,,,,1.9758059,0.43439102,0.06473793,,,
,,,,,,2.0029678,0.4188589,0.0586216,,,
,,,,,,2.025079,0.40838107,0.05284765,,,
,,,,,,2.0186958,0.42177072,0.04102102,,,
,,,,,,2.0030773,0.44165477,0.03352007,,,
,,,,,,1.9820367,0.47120073,0.033222463,,,
,,,,,,1.9586173,0.5036109,0.03712511,,,
,,,,,,1.944773,0.52626896,0.034494616,,,
,,,,,,1.9383146,0.54002887,0.029169668,,,
,,,,,,1.9388679,0.54569983,0.024008524,,,
,,,,,,1.9406601,0.54830253,0.021851689,,,
,,,,,,1.9410812,0.54573286,0.018915113,,,
,,,,,,1.9390883,0.5430561,0.020128805,,,
,,,,,,1.9483956,0.54044557,0.022384865,,,
,,,,,,1.9596038,0.5375762,0.025605332,,,
,,,,,,1.9734746,0.5334564,0.0308801,,,
,,,,,,1.9855984,0.5293082,0.038559314,,,
,,,,,,1.9944338,0.52885777,0.04588576,,,
,,,,,,2.000313,0.5295004,0.05337556,,,
,,,,,,2.0051267,0.5309762,0.061467506,,,
,,,,,,2.0081198,0.53243035,0.07134094,,,
,,,,,,2.009664,0.53313637,0.07969639,,,
,,,,,,2.0092883,0.53336746,0.087882325,,,
,,,,,,2.0056713,0.5315615,0.09395467,,,
,,,,,,1.9999757,0.529797,0.100091256,,,
,,,,,,1.9984906,0.52749914,0.105163075,,,
,,,,,,1.9980431,0.5254019,0.11157036,,,
,,,,,,2.0109904,0.5210744,0.11619285,,,
,,,,,,2.0247643,0.5179771,0.11930499,,,
,,,,,,2.0373015,0.5206754,0.11901078,,,
,,,,,,2.0451195,0.52680457,0.12098993,,,
,,,,,,2.046399,0.5295473,0.12240985,,,
,,,,,,2.0445118,0.53192455,0.124564454,,,
,,,,,,2.0438066,0.5307596,0.12689719,,,
,,,,,,2.0428247,0.5290076,0.13039303,,,
,,,,,,2.0426204,0.5229833,0.13420504,,,
,,,,,,2.0406828,0.5178572,0.14223959,,,
,,,,,,2.0396078,0.5143094,0.14737116,,,
,,,,,,2.036314,0.5140005,0.15331489,,,
,,,,,,2.0344164,0.50998324,0.15889141,,,
,,,,,,2.033819,0.50336343,0.16478075,,,
,,,,,,2.0411441,0.48859897,0.16941907,,,
,,,,,,2.0509953,0.4718752,0.17612809,,,
,,,,,,2.061043,0.45690724,0.18354739,,,
,,,,,,2.0688982,0.44480556,0.19254042,,,
,,,,,,2.0744169,0.4361627,0.19861475,,,
,,,,,,2.0777054,0.43022034,0.20556988,,,
,,,,,,2.0797858,0.427485,0.20892075,,,
,,,,,,2.0817647,0.42594206,0.212655,,,
,,,,,,2.0841203,0.42653388,0.21223924,,,
,,,,,,2.0842023,0.42905277,0.21016705,,,
,,,,,,2.0771732,0.43530494,0.20341806,,,
,,,,,,2.0636508,0.44890592,0.19732696,,,
,,,,,,2.053559,0.4632412,0.1936598,,,
,,,,,,2.0420868,0.4848355,0.19310278,,,
,,,,,,2.0365512,0.49921983,0.1930401,,,
,,,,,,2.0300555,0.5144925,0.19601561,,,
,,,,,,2.037917,0.504911,0.19976273,,,
,,,,,,2.0509377,0.48557222,0.20178941,,,
,,,,,,2.074215,0.44365957,0.20123225,,,
,,,,,,2.0982864,0.39738214,0.20227733,,,
,,,,,,2.122611,0.36053914,0.2018603,,,
,,,,,,2.1441267,0.32989153,0.20448099,,,
,,,,,,2.1562073,0.30952176,0.20093991,,,
,,,,,,2.1646283,0.29419813,0.19575728,,,
,,,,,,2.162064,0.29264513,0.18477982,,,
,,,,,,2.1560822,0.29604137,0.17782196,,,
,,,,,,2.1508467,0.3046606,0.16941793,,,
,,,,,,2.146005,0.31457528,0.1628285,,,
,,,,,,2.140387,0.32651815,0.15388301,,,
,,,,,,2.1350775,0.33776224,0.14807971,,,
,,,,,,2.1312633,0.34523737,0.13989188,,,
,,,,,,2.1279762,0.3506394,0.13477732,,,
,,,,,,2.1265166,0.35306674,0.12902038,,,
,,,,,,2.1256454,0.35378897,0.12669864,,,
,,,,,,2.126113,0.35646996,0.12516272,,,
,,,,,,2.1268532,0.35932946,0.12650195,,,
,,,,,,2.126956,0.35888648,0.124023266,,,
,,,,,,2.126678,0.35730994,0.12112602,,,
,,,,,,2.1264036,0.35735542,0.11680628,,,
,,,,,,2.1258836,0.35775506,0.116070054,,,
,,,,,,2.1271813,0.35912207,0.114851624,,,
,,,,,,2.128685,0.36061293,0.115456,,,
,,,,,,2.1265013,0.36396167,0.11775288,,,
,,,,,,2.1225905,0.36774957,0.12041824,,,
,,,,,,2.1127877,0.37578297,0.11839645,,,
,,,,,,2.1025772,0.38377026,0.11669576,,,
,,,,,,2.0975592,0.38977796,0.114084125,,,
,,,,,,2.095317,0.3933496,0.11211059,,,
,,,,,,2.0953987,0.40295485,0.10633061,,,
,,,,,,2.0966008,0.4120846,0.101357974,,,
,,,,,,2.0924625,0.42448974,0.09238497,,,
,,,,,,2.087518,0.43557027,0.08610765,,,
,,,,,,2.0772653,0.45104012,0.08010929,,,
,,,,,,2.066947,0.46467918,0.074983835,,,
,,,,,,2.0497513,0.48571822,0.06774038,,,
,,,,,,2.0330548,0.50431925,0.062545285,,,
,,,,,,2.0126643,0.5179479,0.056082133,,,
,,,,,,1.9924071,0.5286123,0.04890779,,,
,,,,,,1.9758942,0.54988956,0.038909644,,,
,,,,,,1.9600674,0.5747614,0.029202998,,,
,,,,,,1.9398971,0.6052731,0.020486351,,,
,,,,,,1.9199818,0.6362795,0.013183494,,,
,,,,,,1.9001285,0.6637542,0.001864216,,,
,,,,,,1.8813497,0.68661636,-0.008353712,,,
,,,,,,1.8582131,0.70933664,-0.021104679,,,
,,,,,,1.8395237,0.72623205,-0.029738517,,,
,,,,,,1.8229992,0.7426686,-0.040701233,,,
,,,,,,1.8092997,0.7573362,-0.049349524,,,
,,,,,,1.8031319,0.7664668,-0.06159854,,,
,,,,,,1.7960737,0.7766853,-0.07164985,,,
,,,,,,1.7897615,0.782986,-0.08315285,,,
,,,,,,1.7748749,0.7970439,-0.093366906,,,
,,,,,,1.765301,0.80543566,-0.10202781,,,
,,,,,,1.7538482,0.8159656,-0.108788654,,,
,,,,,,1.7608095,0.8127028,-0.11902945,,,
,,,,,,1.777589,0.8033044,-0.12633298,,,
,,,,,,1.8065045,0.7810841,-0.13303685,,,
,,,,,,1.8402195,0.7581457,-0.13654833,,,
,,,,,,1.8727044,0.7368002,-0.13544339,,,
,,,,,,1.8941759,0.7252895,-0.13155101,,,
,,,,,,1.910622,0.7078001,-0.12713836,,,
,,,,,,1.9193984,0.693836,-0.12495755,,,
,,,,,,1.9219953,0.67667276,-0.1273016,,,
,,,,,,1.9217582,0.6614469,-0.12970263,,,
,,,,,,1.919439,0.6539295,-0.13171512,,,
,,,,,,1.9147499,0.6500769,-0.12992181,,,
,,,,,,1.9023857,0.65118885,-0.13046919,,,
,,,,,,1.8850418,0.6548068,-0.1301085,,,
,,,,,,1.8747622,0.6580401,-0.130837,,,
,,,,,,1.8651158,0.6640928,-0.13253787,,,
,,,,,,1.8563865,0.6702208,-0.13170528,,,
,,,,,,1.8494186,0.6802828,-0.13041902,,,
,,,,,,1.8455538,0.6906536,-0.13022636,,,
,,,,,,1.8431531,0.6997783,-0.13120875,,,
,,,,,,1.8413494,0.7004205,-0.13234217,,,
,,,,,,1.8419482,0.697111,-0.13239904,,,
,,,,,,1.842143,0.68596375,-0.1344684,,,
,,,,,,1.8437996,0.67329514,-0.13396673,,,
,,,,,,1.8435215,0.66379136,-0.13345227,,,
,,,,,,1.8406653,0.6596145,-0.13367115,,,
,,,,,,1.8354875,0.65774614,-0.13317098,,,
,,,,,,1.8294097,0.65865475,-0.13433143,,,
,,,,,,1.8210425,0.66059864,-0.13566805,,,
,,,,,,1.8122526,0.66447854,-0.13453533,,,
,,,,,,1.8073081,0.6593628,-0.13179982,,,
,,,,,,1.8045429,0.6535326,-0.12967157,,,
,,,,,,1.8003969,0.6453262,-0.12767181,,,
,,,,,,1.7977713,0.63885844,-0.1280395,,,
,,,,,,1.7923152,0.63180715,-0.12930271,,,
,,,,,,1.7875328,0.6271447,-0.12802745,,,
,,,,,,1.7818123,0.62226194,-0.12705284,,,
,,,,,,1.7780527,0.6190209,-0.12783027,,,
,,,,,,1.7731357,0.61711633,-0.13192418,,,
,,,,,,1.7693204,0.61616105,-0.13452046,,,
,,,,,,1.763215,0.61678356,-0.13568844,,,
,,,,,,1.7573185,0.61787087,-0.13576934,,,
,,,,,,1.7517172,0.6205401,-0.1382308,,,
,,,,,,1.7465864,0.6241682,-0.14005597,,,
,,,,,,1.7425508,0.6243477,-0.14329784,,,
,,,,,,1.7398996,0.62396765,-0.14522982,,,
,,,,,,1.7347994,0.6261884,-0.14638722,,,
,,,,,,1.7316247,0.62853616,-0.14751376,,,
,,,,,,1.7271035,0.6282894,-0.1518398,,,
,,,,,,1.7246072,0.6283726,-0.15528281,,,
,,,,,,1.7189032,0.63005036,-0.15795158,,,
,,,,,,1.7154995,0.63133323,-0.15777266,,,
,,,,,,1.7091026,0.6311304,-0.15661521,,,
,,,,,,1.6978639,0.62624925,-0.15425365,,,
,,,,,,1.68366,0.61728156,-0.15347396,,,
,,,,,,1.6603802,0.60216635,-0.15215962,,,
,,,,,,1.6413199,0.5885343,-0.14968604,,,
,,,,,,1.620068,0.57220536,-0.14426851,,,
,,,,,,1.6064562,0.56391037,-0.13923338,,,
,,,,,,1.5962014,0.55913144,-0.13336754,,,
,,,,,,1.5881813,0.55967456,-0.12803023,,,
,,,,,,1.5839012,0.5629295,-0.12553117,,,
,,,,,,1.575133,0.5689989,-0.122357994,,,
,,,,,,1.5678679,0.5736931,-0.11968169,,,
,,,,,,1.5537214,0.58019906,-0.11576748,,,
,,,,,,1.5402918,0.5829406,-0.11129119,,,
,,,,,,1.5188428,0.5848437,-0.10912347,,,
,,,,,,1.4977918,0.5822347,-0.11073769,,,
,,,,,,1.4768759,0.57891744,-0.11058489,,,
,,,,,,1.453352,0.57335216,-0.109534256,,,
,,,,,,1.4370154,0.5763862,-0.10744337,,,
,,,,,,1.421612,0.5811687,-0.10186054,,,
,,,,,,1.4128494,0.58701587,-0.09582143,,,
,,,,,,1.4056977,0.59277034,-0.0915738,,,
,,,,,,1.4013333,0.59509104,-0.086280316,,,
,,,,,,1.3974556,0.59428596,-0.07774776,,,
,,,,,,1.3880539,0.5861696,-0.07056262,,,
,,,,,,1.3788493,0.57626486,-0.06490282,,,
,,,,,,1.3673,0.5661738,-0.06123317,,,
,,,,,,1.3581893,0.5583538,-0.057925478,,,
,,,,,,1.3470583,0.5598503,-0.058338672,,,
,,,,,,1.3377337,0.5617647,-0.05678254,,,
,,,,,,1.3377122,0.5738111,-0.059048515,,,
,,,,,,1.3390304,0.58401173,-0.05797835,,,
,,,,,,1.354614,0.6045797,-0.059400126,,,
,,,,,,1.3722548,0.62770575,-0.05839574,,,
,,,,,,1.3823198,0.6523351,-0.059548825,,,
,,,,,,1.3897775,0.6806838,-0.058058124,,,
,,,,,,1.3965902,0.69992465,-0.05889066,,,
,,,,,,1.401073,0.71364105,-0.057095323,,,
,,,,,,1.4012951,0.7247929,-0.06031959,,,
,,,,,,1.3953997,0.7357779,-0.061724633,,,
,,,,,,1.3861263,0.74984705,-0.06452982,,,
,,,,,,1.3731388,0.7657739,-0.06541669,,,
,,,,,,1.3683392,0.7785967,-0.06227804,,,
,,,,,,1.3678676,0.7887311,-0.05474211,,,
,,,,,,1.3802409,0.784501,-0.05206337,,,
,,,,,,1.3996067,0.7729725,-0.050636258,,,
,,,,,,1.4249706,0.7513215,-0.050865192,,,
,,,,,,1.4551708,0.72326636,-0.044907562,,,
,,,,,,1.4709598,0.7048383,-0.049180344,,,
,,,,,,1.4831957,0.6873984,-0.055293128,,,
,,,,,,1.4849206,0.6847141,-0.064980865,,,
,,,,,,1.4840282,0.6851058,-0.075260006,,,
,,,,,,1.4797744,0.69096565,-0.08948826,,,
,,,,,,1.4728539,0.69954026,-0.10123763,,,
,,,,,,1.4566497,0.7171827,-0.116390206,,,
,,,,,,1.433992,0.7413228,-0.12799965,,,
,,,,,,1.4027246,0.77266866,-0.13948599,,,
,,,,,,1.3674002,0.80938107,-0.14519076,,,
,,,,,,1.3462827,0.83732074,-0.14973314,,,
,,,,,,1.3337551,0.8610196,-0.1548757,,,
,,,,,,1.3436762,0.853305,-0.16012377,,,
,,,,,,1.362759,0.8328263,-0.16516608,,,
,,,,,,1.3908168,0.7963549,-0.16600959,,,
,,,,,,1.4272274,0.7459818,-0.16090626,,,
,,,,,,1.4583455,0.7050605,-0.1564732,,,
,,,,,,1.4849099,0.6713418,-0.15407541,,,
,,,,,,1.500808,0.6491516,-0.15468442,,,
,,,,,,1.5104759,0.6352393,-0.1598429,,,
,,,,,,1.5128362,0.6308001,-0.16707787,,,
,,,,,,1.5109066,0.6314549,-0.17360616,,,
,,,,,,1.5048631,0.63320875,-0.18245968,,,
,,,,,,1.499918,0.6374746,-0.18608059,,,
,,,,,,1.5003971,0.6444519,-0.18743692,,,
,,,,,,1.5077564,0.6572927,-0.18971494,,,
,,,,,,1.5149292,0.6697791,-0.18949932,,,
,,,,,,1.522646,0.6820566,-0.18851037,,,
,,,,,,1.5242712,0.68485254,-0.190266,,,
,,,,,,1.5205336,0.68210775,-0.19533567,,,
,,,,,,1.5061982,0.66921115,-0.19771673,,,
,,,,,,1.4885266,0.6540047,-0.19851936,,,
,,,,,,1.4732146,0.6382328,-0.19742604,,,
,,,,,,1.45999,0.6239571,-0.19347426,,,
,,,,,,1.4540948,0.6135345,-0.19215113,,,
,,,,,,1.4536918,0.6056224,-0.19266579,,,
,,,,,,1.4596517,0.59827167,-0.19276883,,,
,,,,,,1.4713038,0.5956496,-0.19064915,,,
,,,,,,1.4839369,0.59620214,-0.18363039,,,
,,,,,,1.4973876,0.6021297,-0.17685747,,,
,,,,,,1.5042897,0.6074406,-0.17321569,,,
,,,,,,1.5116072,0.61622775,-0.1696204,,,
,,,,,,1.5157043,0.6215849,-0.17022692,,,
,,,,,,1.5236808,0.62450266,-0.17235847,,,
,,,,,,1.5304127,0.61485493,-0.17636253,,,
,,,,,,1.5405914,0.59830534,-0.17963083,,,
,,,,,,1.5496457,0.5747074,-0.18155357,,,
,,,,,,1.560487,0.55007625,-0.18016294,,,
,,,,,,1.5649891,0.52935004,-0.17972782,,,
,,,,,,1.568308,0.51304436,-0.17785119,,,
,,,,,,1.5640445,0.50351465,-0.17836061,,,
,,,,,,1.5623964,0.49543992,-0.18021291,,,
,,,,,,1.5588968,0.49163562,-0.18308377,,,
,,,,,,1.5574119,0.48899177,-0.18612272,,,
,,,,,,1.5599084,0.48426062,-0.18930107,,,
,,,,,,1.5658796,0.47886285,-0.19104216,,,
,,,,,,1.5670431,0.4755515,-0.19126604,,,
,,,,,,1.5691636,0.47179678,-0.18828191,,,
,,,,,,1.5671463,0.47083065,-0.18904087,,,
,,,,,,1.5633862,0.47093138,-0.19076717,,,
,,,,,,1.5554181,0.47428507,-0.19289412,,,
,,,,,,1.5453527,0.47923636,-0.19339573,,,
,,,,,,1.5339453,0.48454657,-0.19584695,,,
,,,,,,1.5228527,0.49077594,-0.19920245,,,
,,,,,,1.5187078,0.49365503,-0.20068723,,,
,,,,,,1.5175623,0.4971207,-0.20131303,,,
,,,,,,1.5183831,0.4973544,-0.19986731,,,
,,,,,,1.5205625,0.4972519,-0.19754215,,,
,,,,,,1.5274178,0.49173462,-0.19674265,,,
,,,,,,1.5358514,0.48441187,-0.19621575,,,
,,,,,,1.547498,0.47227,-0.19655518,,,
,,,,,,1.5594035,0.4588081,-0.19560504,,,
,,,,,,1.5687379,0.45073316,-0.19910589,,,
,,,,,,1.5750238,0.44526634,-0.2000879,,,
,,,,,,1.5765184,0.44284552,-0.20336598,,,
,,,,,,1.5763315,0.4418263,-0.2049391,,,
,,,,,,1.5774213,0.44110408,-0.2075977,,,
,,,,,,1.578736,0.4409003,-0.210581,,,
,,,,,,1.5804392,0.43811193,-0.21341887,,,
,,,,,,1.5810461,0.4344591,-0.21766712,,,
,,,,,,1.581355,0.42989734,-0.22281994,,,
,,,,,,1.5812379,0.42599732,-0.22678559,,,
,,,,,,1.5867134,0.42156962,-0.23165356,,,
,,,,,,1.5933312,0.41859493,-0.23685794,,,
,,,,,,1.6022183,0.41478726,-0.24096027,,,
,,,,,,1.6106784,0.41086665,-0.24367464,,,
,,,,,,1.6170171,0.3989593,-0.24313697,,,
,,,,,,1.6198123,0.3848699,-0.24037881,,,
,,,,,,1.6190158,0.36537758,-0.2375906,,,
,,,,,,1.6134602,0.34397188,-0.23647082,,,
,,,,,,1.6055773,0.3230563,-0.23455754,,,
,,,,,,1.5959036,0.30316162,-0.23091096,,,
,,,,,,1.5873541,0.28793424,-0.22599171,,,
,,,,,,1.5786341,0.27496615,-0.21663982,,,
,,,,,,1.5720953,0.26670137,-0.20810694,,,
,,,,,,1.564447,0.26178357,-0.20210347,,,
,,,,,,1.5547947,0.25762618,-0.19682637,,,
,,,,,,1.5414844,0.25461528,-0.19087647,,,
,,,,,,1.5281312,0.2566906,-0.19081724,,,
,,,,,,1.5126156,0.26334974,-0.1893153,,,
,,,,,,1.4997098,0.27872798,-0.19063781,,,
,,,,,,1.481901,0.30504102,-0.19178127,,,
,,,,,,1.4731805,0.33019266,-0.19439779,,,
,,,,,,1.462249,0.3590348,-0.19607392,,,
,,,,,,1.4738501,0.3611741,-0.19892816,,,
,,,,,,1.4925053,0.35280097,-0.2043904,,,
,,,,,,1.535502,0.31102446,-0.20863783,,,
,,,,,,1.5825653,0.26065502,-0.20707116,,,
,,,,,,1.6205125,0.21338245,-0.20197737,,,
,,,,,,1.6498879,0.17151035,-0.19416003,,,
,,,,,,1.6675253,0.1427538,-0.19105943,,,
,,,,,,1.6753942,0.12179515,-0.19049974,,,
,,,,,,1.6740917,0.10764685,-0.19234584,,,
,,,,,,1.668788,0.09789461,-0.19386075,,,
,,,,,,1.6640942,0.09871277,-0.19657403,,,
,,,,,,1.660444,0.105339505,-0.19729449,,,
,,,,,,1.6686631,0.11699095,-0.19904259,,,
,,,,,,1.6790321,0.1301057,-0.19812298,,,
,,,,,,1.6925375,0.13379587,-0.19955999,,,
,,,,,,1.703456,0.1353781,-0.19947597,,,
,,,,,,1.7047027,0.13951387,-0.20231964,,,
,,,,,,1.6995537,0.14631882,-0.19968177,,,
,,,,,,1.6928841,0.14671975,-0.19380777,,,
,,,,,,1.6862316,0.1447478,-0.18547857,,,
,,,,,,1.6891811,0.13715728,-0.17845158,,,
,,,,,,1.6938767,0.12641367,-0.17257854,,,
,,,,,,1.6952187,0.114425935,-0.16743802,,,
,,,,,,1.6929094,0.104270294,-0.15955693,,,
,,,,,,1.6896949,0.098522834,-0.14937586,,,
,,,,,,1.6858594,0.09728423,-0.14054543,,,
,,,,,,1.6845154,0.0990978,-0.13656603,,,
,,,,,,1.6831453,0.102328755,-0.13155015,,,
,,,,,,1.6842189,0.10587141,-0.12947859,,,
,,,,,,1.6843427,0.110088736,-0.12607516,,,
,,,,,,1.6840453,0.114224136,-0.1262236,,,
,,,,,,1.683025,0.11854107,-0.12683177,,,
,,,,,,1.687992,0.114674315,-0.12940791,,,
,,,,,,1.6937317,0.10973634,-0.13139135,,,
,,,,,,1.7013977,0.10463959,-0.13615115,,,
,,,,,,1.7087427,0.10008163,-0.13803594,,,
,,,,,,1.7137144,0.096255295,-0.13751203,,,
,,,,,,1.7164197,0.09283903,-0.13618295,,,
,,,,,,1.7178063,0.09019164,-0.13970515,,,
,,,,,,1.7175832,0.08892176,-0.14102986,,,
,,,,,,1.7202778,0.08973161,-0.14327659,,,
,,,,,,1.7228931,0.09078389,-0.14462438,,,
,,,,,,1.7242861,0.09166103,-0.14797685,,,
,,,,,,1.7246306,0.0922339,-0.14918055,,,
,,,,,,1.7253834,0.09267208,-0.15424593,,,
,,,,,,1.7252562,0.09359985,-0.15914288,,,
,,,,,,1.7260964,0.094074145,-0.16199186,,,
,,,,,,1.72722,0.09443671,-0.16456704,,,
,,,,,,1.728994,0.095090926,-0.16869855,,,
,,,,,,1.7304233,0.095873855,-0.17157082,,,
,,,,,,1.7298796,0.096701264,-0.17652209,,,
,,,,,,1.7276132,0.097688764,-0.1790117,,,
,,,,,,1.7250402,0.099023774,-0.17983563,,,
,,,,,,1.7230994,0.10045037,-0.17909773,,,
,,,,,,1.7225024,0.103208505,-0.18062864,,,
,,,,,,1.7224708,0.10538161,-0.17987356,,,
,,,,,,1.724112,0.10634618,-0.1825452,,,
,,,,,,1.7260453,0.10702858,-0.18689159,,,
,,,,,,1.7280773,0.1063353,-0.19081107,,,
,,,,,,1.7293128,0.104915485,-0.19209357,,,
,,,,,,1.7315247,0.103771426,-0.19488412,,,
,,,,,,1.7342973,0.10234501,-0.19775407,,,
,,,,,,1.7349739,0.10031797,-0.20191143,,,
,,,,,,1.7345611,0.098288506,-0.20455644,,,
,,,,,,1.7341433,0.0967825,-0.20690493,,,
,,,,,,1.733519,0.09553591,-0.20997213,,,
,,,,,,1.732739,0.094995685,-0.21577266,,,
,,,,,,1.7321366,0.09476322,-0.21966226,,,
,,,,,,1.7334418,0.09486922,-0.22698854,,,
,,,,,,1.7351447,0.09505843,-0.23158328,,,
,,,,,,1.736739,0.09656351,-0.23754641,,,
,,,,,,1.7385541,0.09767568,-0.24098513,,,
,,,,,,1.7415327,0.098012514,-0.24575877,,,
,,,,,,1.7444693,0.0975849,-0.2471233,,,
,,,,,,1.743801,0.09864611,-0.24788874,,,
,,,,,,1.7437708,0.10092701,-0.24835247,,,
,,,,,,1.7426122,0.10283424,-0.2498686,,,
,,,,,,1.7435919,0.10618943,-0.25087073,,,
,,,,,,1.7443478,0.10722199,-0.25402254,,,
,,,,,,1.7469409,0.10946957,-0.25510255,,,
,,,,,,1.7453007,0.11129963,-0.2544588,,,
,,,,,,1.7437938,0.11263685,-0.2528075,,,
,,,,,,1.739342,0.115239896,-0.25387225,,,
,,,,,,1.736621,0.11826449,-0.25502884,,,
,,,,,,1.731377,0.11959976,-0.25769448,,,
,,,,,,1.726668,0.11965136,-0.25965774,,,
,,,,,,1.7179157,0.11629516,-0.26059237,,,
,,,,,,1.706348,0.111322425,-0.2598907,,,
,,,,,,1.6974256,0.10988904,-0.2632967,,,
,,,,,,1.688627,0.10964042,-0.2661501,,,
,,,,,,1.6823523,0.1106854,-0.2701741,,,
,,,,,,1.6765479,0.11305004,-0.27404037,,,
,,,,,,1.6738839,0.11610703,-0.27865657,,,
