accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
-1.2035501,0.614241,-9.871414
1.0385789,-3.2976596,-9.846908
-1.7519906,4.165321,-10.748339
1.86182,-5.701354,-8.709575
-2.085407,5.2258625,-9.612009
2.2323382,-6.377071,-9.426361
-1.8675902,5.4394174,-7.531824
1.6146141,-6.5155625,-10.771837
-0.5594532,4.5599833,-6.2786717
-0.25197706,-5.5469937,-12.639735
1.3909246,4.1150045,-6.2172284
-1.7969321,-4.254102,-12.948193
3.048027,2.8719473,-7.3156457
-2.3757665,-2.6202788,-11.215151
2.9620235,1.7218677,-9.999174
-2.6181529,-0.868147,-9.452613
3.569361,0.25144586,-10.402657
-3.2771237,0.6013921,-9.364948
3.3264794,-1.4462192,-10.979658
-3.295652,2.043,-8.747924
2.9055302,-3.1360607,-9.7750435
-3.6598518,3.9846914,-8.396765
3.7031155,-4.5734553,-8.222375
-3.9752605,5.385339,-8.386613
3.8866603,-4.6766577,-8.601303
-3.2741923,6.332859,-8.772902
3.3876991,-5.3142414,-9.248858
-2.2444878,5.986938,-9.794866
1.7938944,-4.1161118,-8.898361
-0.75969887,4.0886903,-11.280663
-0.39050478,-1.8051933,-8.056892
0.4499791,2.2203705,-11.831016
-2.218015,-0.3569376,-7.05238
2.43442,1.5621521,-11.480196
-3.1457393,-0.31078476,-7.953497
3.0381825,0.63270456,-10.444679
-2.9572065,-0.34557635,-9.955175
3.3365777,-0.001548581,-8.85566
-3.3559012,-0.3601745,-11.655987
3.256206,0.0414888,-7.97999
-3.712639,-1.647126,-12.930026
3.2671027,0.39353585,-7.7605658
-3.416404,-0.12895924,-13.84528
2.414913,-1.2001207,-6.644124
-2.1761377,1.2136304,-13.740308
1.3089447,-2.53809,-7.219876
-0.9342906,1.9456106,-12.988032
0.81352276,-1.6028591,-7.757604
-0.07844425,-0.14426647,-10.700234
-0.54162574,0.65954036,-9.816436
0.90294677,-2.7413456,-8.116456
-0.6876366,3.662304,-10.76014
0.45217738,-5.518991,-8.4203205
-0.3324398,5.6446047,-10.646324
0.20086035,-6.544096,-8.152339
-0.3773659,6.8679132,-11.645776
-0.17376441,-7.572724,-8.311205
0.51172847,7.977801,-12.113943
-0.99580556,-8.897868,-8.805309
1.5426694,10.477279,-11.460465
-1.9016483,-11.206133,-9.820122
2.0816498,11.482971,-10.577405
-1.8977939,-10.420125,-10.489023
2.4119954,9.214105,-10.352286
-2.4744022,-7.821154,-9.493832
3.053892,6.665628,-10.476165
-3.1489642,-5.9808974,-9.061549
3.1696675,5.156644,-9.22064
-2.851903,-3.8582404,-8.635918
2.3600268,2.821074,-8.655626
-2.7427766,-0.7635349,-9.433705
2.3424506,-0.3334394,-8.218024
-1.0446388,2.4595406,-8.798271
0.8757731,-2.9086354,-9.675197
-0.108002104,4.966972,-8.884422
0.06609724,-5.923306,-9.063288
0.7652055,7.4735007,-10.589259
-1.2925619,-7.177691,-8.341058
1.4815364,6.541516,-12.549903
-2.9784386,-6.5829167,-8.184158
2.902225,7.233588,-12.1546
-3.8256383,-3.4775474,-7.060118
3.6191092,2.5467722,-12.29377
-4.674053,-1.2677063,-5.863798
4.506191,3.840936,-13.645043
-4.223085,-3.7260418,-5.092825
4.1873183,4.9738092,-13.782354
-4.184989,-4.092047,-7.3092775
4.2895827,3.7351897,-11.368019
-4.17869,-2.1007771,-8.583517
3.8464825,2.6742628,-11.4284
-3.5285594,-2.0139763,-8.140782
3.0391529,3.474688,-11.290183
-2.033229,-3.4397721,-7.902305
1.158614,4.7945642,-10.4099865
-0.32581174,-3.21448,-8.404956
0.40618145,2.8542883,-8.419441
-0.26930627,-0.92913854,-9.380591
0.32550865,1.1305441,-9.258755
0.5244092,-1.4396017,-6.8443856
-0.41401032,2.576461,-11.958465
1.0443282,-2.19499,-6.5301814
-1.3595839,1.5976341,-12.735936
1.3001887,0.058254585,-7.101087
-1.1567594,-0.2518856,-11.893586
1.0078052,0.7481596,-7.5877295
-0.85925984,-0.059520826,-11.570104
0.7892082,0.29101074,-6.8596497
-0.4368071,-0.17347133,-10.632313
0.91144663,1.1881365,-7.7766914
-1.1653875,-0.658115,-9.596006
1.7674037,0.6241236,-7.815893
-2.1466212,0.8700357,-9.967564
2.4857914,-0.58773303,-9.131486
-2.5200891,1.7426381,-9.054952
2.4401586,-2.387686,-10.429042
-3.174454,3.4926536,-8.595545
3.557281,-3.639819,-11.348216
-4.1407614,4.2811575,-8.310911
3.6459167,-4.5324216,-12.500059
-3.652803,5.2901316,-7.4771967
3.6813786,-4.780866,-12.624766
-4.0988746,5.2235823,-7.5962553
4.1912475,-5.3708205,-12.528455
-4.9481916,6.142571,-7.9562464
5.151312,-4.265325,-13.232025
-5.5496573,3.7540903,-7.82761
4.869302,-2.5140617,-13.131025
-4.9095454,2.6985333,-7.85017
5.250112,-1.7318972,-12.045295
-5.210102,1.565902,-8.862811
5.630229,-0.26808628,-11.090028
-5.2180033,0.16127808,-8.8286915
5.4197183,0.65851474,-10.744341
-4.796481,-0.7452913,-9.174455
4.755672,0.48116207,-10.045941
-4.220251,-0.111717656,-10.114151
3.9376373,0.012443624,-9.341824
-3.6710775,-0.5958291,-11.322765
4.011371,0.4612266,-7.798508
-4.2047358,0.395757,-13.075805
3.2975612,-0.54548794,-6.6916037
-3.3324883,1.2269579,-13.5805235
2.6811821,-1.261138,-5.803363
-2.499574,1.8977982,-14.402946
2.037803,-2.0552325,-5.185743
-2.1665256,2.4107602,-14.118634
1.7041037,-1.8270066,-5.4916186
-1.6634659,2.2223825,-13.426648
1.3548398,-3.0870144,-5.7767916
-1.4132595,4.121665,-13.646
1.2702552,-5.283,-5.3775077
-1.4193325,5.612159,-12.889573
0.8287797,-6.530103,-6.3435793
-0.48767057,6.309308,-11.475969
-0.13677672,-6.9914584,-7.653788
0.4359561,6.4311857,-10.0938015
-0.57864296,-6.3885713,-10.277963
0.27450746,5.3034954,-8.497283
-0.68980837,-5.3575807,-11.443294
0.30466506,5.3836403,-7.7252746
-0.6849522,-4.961003,-12.608848
0.59151053,4.398891,-7.2771583
-0.8506098,-3.99362,-12.781849
0.55553526,3.4091055,-7.7711864
-0.7513916,-2.881554,-12.396464
0.89908355,2.007849,-8.324822
-0.72614914,-1.3162689,-12.558047
0.55765516,0.5167908,-8.760701
-0.46584284,-0.12445417,-11.621169
0.47312695,0.07765655,-9.1289425
-0.040910084,-0.10908579,-10.506473
0.22320737,-0.13577108,-9.734542
-0.23978864,-1.500134,-9.560195
0.5678276,2.1271393,-10.578472
-0.7467031,-3.3158445,-9.768319
1.2229809,5.0347953,-10.6229515
-1.2444476,-6.513824,-10.094637
1.8611499,8.318304,-10.131092
-1.2293991,-8.917503,-9.557299
1.9777068,9.526224,-9.777924
-1.5783094,-9.360022,-9.72346
2.0719101,9.820469,-9.098139
-1.4949889,-9.133281,-10.248501
2.0628319,8.232906,-9.246543
-1.9801524,-6.7658224,-10.456621
2.083229,5.264931,-10.04927
-1.4194859,-3.7601545,-10.041687
1.5001246,2.342736,-10.8325405
-1.4167712,-0.4568982,-9.752427
1.0447063,-0.96235263,-11.229478
-0.02550432,1.1397445,-8.844952
-0.20367458,-2.034998,-11.387371
0.9098174,2.6589339,-8.500761
-0.46292517,-4.339955,-10.478223
0.4546597,4.186607,-8.989657
0.035135537,-1.6088061,-10.757284
-0.29537594,-0.06333775,-8.127264
0.10759114,-0.078435495,-11.17156
0.05817013,0.12758787,-8.424418
0.18498701,-1.6294223,-10.0120325
-0.421553,-0.75746,-9.801013
0.586868,1.0995027,-10.535316
-1.0967183,-3.3336685,-8.83222
1.5826942,2.8132167,-10.203084
-2.0652275,-4.454869,-10.061966
2.802,3.4314053,-7.9665895
-3.2847648,-3.5692809,-12.211679
3.69255,0.4491297,-6.0455036
-4.3222957,0.08716761,-13.060138
4.3797436,-2.1522322,-6.90627
-5.4461884,2.7265007,-13.242779
4.555504,-4.3226132,-8.320374
-4.5057797,4.5091925,-12.109543
4.154705,-5.241019,-9.1194725
-3.9268618,6.202363,-10.058119
3.6329777,-6.991367,-10.537859
-3.1262348,7.3593106,-8.702821
3.6595502,-7.2850065,-11.425361
-3.4625206,7.440513,-8.307359
4.3550367,-7.796064,-10.246885
-4.161879,6.532586,-8.6041765
4.1131043,-6.214979,-8.877214
-4.152047,4.8616624,-8.790802
3.192806,-5.0528316,-9.504379
-3.823865,3.2163641,-7.9770074
2.9986792,-2.2009249,-9.585682
-3.4580498,1.090011,-7.657924
2.809093,-0.85131735,-9.927758
-3.428106,-0.16469887,-8.380363
3.4301949,0.42814267,-10.638121
-3.6682315,-2.006884,-7.96813
3.760634,3.0086477,-11.222435
-2.9003143,-4.6234202,-8.128578
3.8636844,4.980767,-10.856761
-3.083418,-5.2826653,-8.979643
4.361913,4.537819,-10.59971
-4.1407914,-4.834715,-9.667277
4.459317,3.8803122,-10.433685
-4.487117,-4.18022,-9.233203
3.8693204,2.6220376,-9.780718
-3.8405533,-3.3222609,-9.153407
2.6939108,1.9864073,-8.887542
-3.336894,-1.9312452,-9.876433
2.3093748,0.6003469,-8.110636
-2.5957217,-0.23986262,-10.538005
1.826332,-0.17936957,-7.624159
-1.6111344,1.354426,-10.493711
0.6358397,-2.4064906,-8.206782
-0.083108895,3.5429006,-9.781524
0.3715346,-3.283193,-9.646132
0.27590528,4.2299347,-9.998876
-0.12929454,-4.811145,-10.396345
1.1550342,5.416952,-10.167694
-0.7526907,-5.693034,-10.085647
1.5839283,6.129505,-10.087521
-1.5461407,-7.392609,-9.967109
1.7164419,9.081835,-9.586614
-1.4967577,-11.139768,-10.061447
1.0790514,7.414579,-8.863493
-1.6664742,-4.261909,-9.6618395
1.6266608,0.5441052,-8.046261
-2.8785124,-0.111613244,-10.299944
2.0471485,0.7943446,-9.302171
-1.9714206,-1.7970585,-8.341978
1.8358783,2.6727247,-9.860677
-2.1615882,-1.3725176,-9.243661
1.444537,1.9661106,-9.27976
-1.9512256,-1.4558989,-11.11096
2.4799407,2.4829264,-8.965048
-3.1524875,-2.8646328,-11.522618
2.9714496,3.5247328,-9.529619
-3.4276102,-2.7699454,-11.139427
3.4404309,2.4636042,-9.011361
-4.0633235,-1.264729,-11.589512
2.7058108,1.6619349,-9.431039
-3.2213984,-0.77619016,-10.825305
2.4825666,0.75813097,-8.077313
-3.6367316,0.99663895,-12.7306795
2.0762851,-1.3608917,-7.284763
-2.2519937,2.2948081,-13.197301
1.299982,-2.1384313,-6.1066236
-1.4201648,2.7303274,-14.4372015
0.71986675,-2.5704384,-4.9382815
-0.31173098,2.700789,-15.397095
-0.42459887,-1.7563437,-4.6699743
0.3268833,1.1682427,-14.898378
-1.2552466,0.09526724,-5.082728
1.6531155,-0.4455294,-13.260015
-2.4920757,2.163406,-6.071901
2.4241834,-2.7659407,-12.30725
-2.6230586,4.4001093,-6.5070434
2.649247,-4.7036276,-12.178826
-2.8382983,6.9432073,-7.1259027
2.8195689,-7.141836,-12.117122
-3.4465787,8.728632,-7.561326
2.909875,-7.9956274,-12.385315
-3.3985841,9.292744,-8.593959
3.0548933,-8.934544,-11.015921
-3.360135,10.2040415,-10.859931
3.3783426,-9.299728,-8.556104
-3.0518513,8.428324,-12.573696
3.7247257,-5.3752913,-7.936632
-2.574296,2.1468334,-13.052474
2.6284714,0.93938965,-9.01209
-0.66264033,-3.1518636,-11.107885
1.2214293,4.0044675,-9.738554
-0.9520257,-5.697872,-10.771277
2.3242488,7.4097314,-9.412615
-0.80127245,-9.74577,-8.717542
1.8368069,10.061227,-9.078299
-1.130043,-10.799015,-7.99508
2.3390098,9.788576,-7.9779615
-2.1514988,-10.436259,-10.017879
2.9627705,9.155085,-8.537869
-2.3286297,-9.32557,-11.595139
2.8698933,7.486864,-8.078863
-2.5199564,-3.149338,-11.992136
3.2330549,0.37324306,-6.971123
-2.4926505,0.024579536,-12.155438
2.021734,0.5272837,-7.7760596
-1.4156789,1.953352,-9.810643
1.0536107,-3.4748878,-9.182694
-0.29033664,4.8265667,-8.381865
1.3744224,-4.1053047,-8.882085
-1.0637681,5.8225408,-10.675407
1.2157544,-5.63077,-9.314495
-0.866627,5.3532405,-10.991966
0.6409635,-3.5655327,-10.461644
-0.272476,3.6678815,-8.495038
0.80708474,-3.3920896,-9.569679
-1.1136055,4.4092712,-9.312332
1.046138,-3.8592505,-8.805319
-1.6129227,5.208153,-9.787105
1.620142,-5.1959524,-9.239753
-1.2324243,6.331116,-8.037306
2.1151755,-6.8281994,-9.798992
-2.5503228,6.9950643,-8.934417
2.6439407,-7.975295,-10.854926
-2.788384,7.459692,-9.330507
3.1200132,-8.113581,-10.741453
-2.953838,7.4184213,-8.483185
2.5381703,-7.8645163,-11.77371
-2.1718252,7.6412253,-7.658091
2.0044682,-8.454395,-11.722162
-2.55982,9.011149,-8.446206
3.2012503,-8.972921,-10.302409
-3.8247328,8.646992,-8.008389
3.538718,-7.754002,-11.031874
-3.5159419,8.012011,-7.304245
4.099445,-7.717566,-10.373542
-3.6379447,7.485756,-8.230356
4.340168,-6.462889,-9.487117
-3.61918,6.3638964,-9.216343
3.9881897,-5.0934052,-10.101572
-3.978214,4.2107186,-10.53162
3.974577,-2.4730031,-9.838014
-3.8193681,0.95450497,-10.725325
3.3376455,1.0396203,-9.722961
-3.0033967,-2.679217,-9.915953
1.8573524,3.3133488,-9.673906
-2.4203978,-3.5730855,-10.346351
2.3686135,3.2549617,-8.25276
-2.552573,-3.1802642,-9.894699
3.1912403,3.0543694,-8.346284
-3.536854,-3.434909,-9.27595
4.0411887,3.2327733,-9.104879
-3.863706,-3.421024,-9.179194
4.3646407,3.8338513,-8.895973
-4.45027,-3.8348696,-11.159967
5.260957,3.3909543,-7.4182386
-4.8400993,-1.9536587,-11.947764
5.170799,0.8166164,-8.03336
-4.892622,0.68627834,-11.670284
5.02429,-1.4400463,-8.094846
-4.7348514,1.6640395,-12.741509
4.0922236,-2.0903146,-7.8454986
-3.8013098,2.2519326,-12.183387
2.5181642,-3.0923715,-8.687648
-2.9758618,3.8836312,-12.057835
2.102045,-5.1252213,-7.708111
-2.6174846,5.469622,-12.608934
1.248998,-5.9922714,-7.5075626
-2.1524172,6.215452,-12.447931
0.5272686,-6.5610237,-7.783551
-1.2648633,6.5339437,-12.327906
-0.015238279,-6.7964373,-7.9335704
-0.6159338,7.222612,-12.21771
-0.18124244,-7.2445354,-7.8227096
-0.5799549,7.572496,-11.946895
-0.036246523,-7.9828215,-8.109907
-0.07223156,7.9621415,-10.559061
-0.94887435,-8.401775,-9.948855
1.0670602,8.2102165,-9.197852
-1.0776478,-9.047294,-9.384045
0.7085864,8.284486,-9.377252
-1.2633648,-9.948448,-9.299395
0.8774561,10.495661,-10.293293
-1.35206,-12.756894,-9.195926
0.20436946,9.314452,-9.455394
-1.9120306,-6.3867245,-13.205782
2.2904432,4.116636,-5.987729
-3.9647336,-2.1273358,-12.004731
3.4833343,3.1116016,-9.757373
-4.023636,-2.4346652,-8.551186
4.0504518,3.1193323,-10.081781
-4.0673504,-1.9398723,-9.469875
3.8936782,1.8201375,-8.943261
-3.7488039,-0.2410138,-9.840363
3.2888446,-1.5928267,-8.715117
-3.99807,2.7515411,-9.747267
4.1988387,-4.052751,-8.063643
-4.394303,4.5153975,-9.825578
4.145393,-6.1886625,-7.2325635
-4.090362,6.3037834,-10.310219
3.724131,-8.256479,-6.924629
-2.5809906,7.872294,-10.90244
1.8026873,-9.368525,-8.297099
-1.2492409,9.298939,-12.089542
-0.052865617,-11.402845,-8.931079
0.2664234,11.466085,-13.042189
-0.89533,-12.383284,-9.161719
0.77514696,11.54758,-12.370609
-1.3934382,-11.142442,-9.711601
3.0887868,9.930078,-10.592205
-4.3284516,-9.564396,-9.906298
3.6729543,9.496938,-11.018029
-3.3483553,-9.2787695,-8.022258
4.160259,8.050956,-9.78338
-4.5794616,-5.8733015,-9.070933
5.4131536,3.8177385,-7.6284647
-6.0620074,-2.589771,-9.659892
6.525061,1.9816564,-7.360363
-6.1808577,-0.7285324,-9.942688
6.195848,0.27892566,-8.080014
-6.2354875,1.0089988,-11.123679
5.749458,-1.8277501,-8.524681
-6.280373,2.7209232,-11.392419
5.6978354,-3.536923,-8.121142
-6.066593,4.087891,-11.849012
5.324796,-5.1628327,-7.9768887
-5.8698654,5.388205,-12.947663
4.9214497,-5.525861,-7.433597
-4.2559214,5.7011886,-12.378667
3.951031,-5.621291,-7.0165534
-2.8047235,6.008347,-11.35918
3.6197448,-5.1760263,-7.8608036
-2.2149692,4.8762856,-10.321153
3.389701,-3.58333,-8.75587
-0.83867216,3.389766,-7.1741185
2.9501705,-3.7804592,-10.714736
-1.6599525,4.213259,-7.208477
3.3180537,-4.547913,-12.020952
-3.9274306,3.2299936,-8.83832
4.134381,-2.2698524,-11.740453
-4.9945245,1.0542316,-8.758474
6.016458,0.5053802,-9.735433
-5.2556796,-1.5431798,-8.568575
6.7605157,3.3444583,-9.962807
-5.9348006,-2.303972,-9.8606205
6.493886,1.93435,-9.907912
-4.379847,-2.023398,-8.690595
5.739571,2.706303,-8.760697
-5.149583,-4.9010367,-11.155978
4.188129,5.0556064,-6.9202833
-3.92663,-4.9592333,-12.728463
3.8587542,3.9434834,-4.125931
-3.5580337,-3.1781943,-13.661765
4.0674706,3.7545953,-5.118898
-3.5227158,-3.3881638,-13.375967
4.3602395,3.4296489,-6.669595
-3.0561209,-2.4239075,-11.387954
3.8733144,1.6025392,-8.118875
-3.3861864,-0.85695267,-10.9192505
3.415299,0.87729067,-9.296181
-3.4230902,-0.685392,-10.406388
2.9927177,1.4520848,-8.989114
-3.443014,-0.6603217,-8.100146
3.1876624,1.5093541,-10.870205
-2.8358765,-0.106773615,-7.0710335
3.1557305,1.3962405,-11.274552
-2.1993458,-0.7355659,-8.388012
2.5608785,1.1035833,-11.557145
-1.9993978,-1.6018821,-9.218776
1.1002164,2.1893463,-11.227212
-0.9985099,-2.6367135,-8.761656
-0.03341303,3.405704,-11.417232
-0.3596235,-3.4960377,-7.59171
0.07409071,4.3871403,-10.342462
-0.45639706,-3.7380228,-8.321747
0.39622197,4.116889,-9.756673
0.32859227,-3.7150097,-7.844536
0.23139144,4.410706,-9.983746
0.5562384,-3.8700087,-8.059885
-0.16271554,4.3492913,-10.900964
0.747337,-4.0134234,-8.181801
-0.19761196,3.493408,-11.243619
0.05793806,-2.619691,-9.849994
0.09865458,1.1440294,-10.632285
-0.94345313,-0.17963657,-10.598917
-0.08623511,-1.0258143,-9.863404
-0.24487212,2.2586873,-10.819586
-1.0877275,-4.1210976,-9.969265
0.53244907,5.3333774,-10.074931
-1.6232156,-6.1493196,-9.092563
2.0519438,7.4824934,-10.393753
-3.1376927,-8.809214,-7.98086
2.845969,9.741894,-11.714555
-3.7652097,-9.090486,-7.6027646
3.4982502,8.684487,-11.825049
-4.3042507,-7.862146,-7.6899643
4.5929065,7.725071,-12.233645
-5.3452344,-7.74436,-7.8740177
5.2702875,7.005637,-11.866064
-6.192488,-6.750699,-8.387202
5.8022184,5.8783045,-11.552996
-6.4826574,-5.5800586,-9.177371
6.3946543,3.578765,-10.084762
-6.6839542,-3.9599113,-9.783701
5.8011923,2.2042487,-9.949227
-6.0140996,-2.5353901,-10.365572
5.17929,0.50231683,-9.677343
-5.4635897,-0.42374492,-11.14231
3.889327,-1.2015973,-9.589915
-4.2263136,1.5621852,-11.308023
2.8343008,-2.4270916,-9.971525
-2.7285159,2.8269885,-10.427712
1.0673316,-3.556471,-10.745124
-1.1710941,4.5686436,-11.036164
-0.29661188,-4.9220314,-10.141656
0.051083405,6.0823064,-12.07477
-1.3175498,-6.8411784,-9.484934
1.3836077,7.7683167,-12.245443
-2.7072515,-7.973915,-9.1597185
2.7521524,8.561327,-11.480988
-3.392549,-8.9138975,-9.488084
3.3334749,9.388399,-10.724701
-3.149711,-8.954586,-9.949117
3.383079,6.3331995,-8.678829
-4.214371,-4.027433,-12.097287
4.2516985,1.6129411,-6.7258296
-4.379148,-0.9167178,-13.344497
3.124113,0.1942092,-8.2763
-2.3663409,0.9875095,-12.502383
1.2580827,-0.7352962,-8.908267
0.57797456,2.5025642,-12.726993
-0.703561,-1.6770669,-8.356198
2.6166418,3.4289832,-11.777337
-2.4690661,-2.7496831,-8.362581
2.7654307,3.8644595,-12.57847
-2.7771764,-3.0298343,-7.0352674
3.8363748,1.8123823,-11.069597
-4.169956,-1.6087922,-8.442712
4.388427,0.81964,-10.435657
-4.329057,-0.9933995,-10.804278
3.8676162,0.4174283,-8.761009
-4.0095744,0.5449578,-13.520638
4.2692633,-0.9707814,-6.1179066
-3.8152494,1.6591766,-13.900707
3.9096963,-1.6995788,-6.1409497
-3.2015522,1.2552916,-13.008167
3.4949923,-0.36760145,-6.747303
-3.2601318,0.25233313,-10.863538
3.1165245,-0.10648206,-8.109761
-2.2845404,-0.29354492,-7.967202
2.7809124,0.022783158,-9.080595
-2.0359738,-0.5181751,-6.5117383
2.7344103,0.074602164,-11.392634
-2.9841518,0.12468551,-6.340805
3.4599297,-1.2351284,-11.784375
-2.9974625,0.7845146,-5.677129
2.6017275,-1.4356816,-13.629094
-2.8756094,1.0710981,-5.1086807
2.2399414,-1.5520941,-14.067612
-2.1450148,0.9611037,-4.666191
1.1769016,-1.0560658,-14.424097
-1.2587892,0.96630806,-4.1131377
0.4237868,-0.4990994,-14.649143
-0.09070651,0.27037352,-4.1863737
-0.69764495,0.3195671,-14.375266
1.145043,-0.3129086,-5.116043
-0.8421268,1.4836963,-12.954957
1.2810931,-2.191299,-6.882934
-1.0840274,4.048523,-12.203954
1.0805805,-5.497885,-8.19307
-1.4974,6.7489243,-12.4938755
1.5135367,-7.800345,-7.511416
-1.7282976,9.326851,-11.074369
1.1642954,-9.938361,-8.002987
-0.93082154,10.9197855,-9.896767
0.65309393,-11.343618,-8.152418
0.0778317,12.028023,-9.650388
0.09830388,-11.225745,-8.249591
0.37890154,11.34881,-10.376167
0.09728358,-11.160168,-7.9902587
0.42117977,10.776046,-10.568757
-0.5174948,-10.208623,-8.630172
1.1952307,10.187311,-10.121481
-2.0353668,-11.583757,-10.132329
1.0549012,11.753462,-9.84157
-0.57354105,-10.3986,-9.862267
-0.09956268,4.864307,-9.787005
-0.7216056,-2.0859854,-11.468378
0.72058123,1.2469368,-7.623398
-1.0592319,-2.1460605,-11.45974
0.80566543,2.284564,-8.936083
0.44374242,-2.1165092,-7.595616
-0.34716284,1.901195,-10.940509
1.4613754,-1.0406758,-7.453946
-0.58369356,0.9127084,-9.793552
0.9425763,-1.020137,-9.412641
-0.16291147,1.2521305,-9.259007
0.93371004,-1.6534487,-9.281765
-0.98472816,2.3338068,-11.111009
1.2395337,-3.637049,-8.262418
-1.6652905,4.1139526,-11.924346
0.94394046,-5.4429793,-8.038716
-1.5290197,5.8959484,-11.3842535
0.95032763,-6.846466,-7.538351
-0.9612174,7.8751736,-11.096125
0.022254929,-8.950927,-7.9102945
-0.34343544,9.773811,-11.153274
-0.10149358,-9.5923395,-7.2910104
0.85380125,10.371999,-11.701762
-0.6219856,-10.304613,-6.801668
0.8726093,10.593754,-13.2527895
-0.67431676,-8.891598,-6.6975136
1.833769,8.740655,-13.3143635
-2.826978,-8.568755,-8.25906
2.5333087,8.829996,-12.042557
-2.6393998,-7.2253857,-8.477565
3.2861266,5.2119026,-10.57579
-3.7745836,-5.058826,-9.9709835
4.3143954,4.8202157,-9.172702
-3.9692066,-5.536477,-9.632547
4.082166,4.812798,-8.974636
-3.665642,-4.9246516,-10.269203
3.675705,3.7026274,-8.127545
-2.8974822,-3.4529674,-10.19477
2.245772,3.893662,-9.052858
-1.9207639,-3.4451272,-11.086321
1.5881733,1.7763765,-7.3196654
-2.4217174,-0.6841462,-12.901673
1.2483313,-0.7728823,-6.4810233
-1.9264998,0.7920332,-12.894694
0.8450235,-1.6593673,-8.03468
-1.3742614,1.6758128,-12.402492
0.092172,-2.5451329,-8.297058
-1.0384331,2.7349503,-12.78463
0.489854,-4.470836,-6.97829
-1.2938092,4.981121,-13.527672
0.65479064,-5.875649,-6.8952293
-1.6671408,5.9472976,-13.817741
0.8998678,-5.8817744,-6.237242
-1.6835533,6.5904164,-13.857804
0.7436631,-6.2778406,-5.3250313
-1.279485,6.402318,-14.433113
0.54359347,-5.952396,-5.26908
-0.99298453,6.6187067,-14.502624
0.19970691,-5.938142,-4.932609
-0.2897201,5.9391327,-14.48061
0.16155274,-5.264556,-5.031638
0.38073605,4.8225517,-13.456313
-0.47254992,-5.413868,-6.6655345
1.2732509,5.574137,-12.410879
-0.9245155,-6.608252,-8.000632
1.0012078,6.718371,-12.059292
-1.145853,-7.430749,-8.723615
1.3990464,9.058439,-10.1916275
-1.0943666,-9.060642,-8.638675
0.9604062,11.082278,-10.203401
-0.017037945,-10.938672,-7.3902874
0.5613262,11.659141,-10.048977
-0.11016315,-11.185186,-8.577807
1.2291046,10.969994,-9.183434
-0.78242284,-9.78384,-8.580157
1.3691849,7.857135,-9.513986
-1.5459465,-6.1874638,-8.956003
2.1774857,3.778269,-9.752965
-2.1807315,-2.942133,-8.631077
3.0784147,1.7571682,-10.073011
-1.8890115,-0.90044296,-7.843222
2.391068,-0.21561979,-10.579266
-1.5266184,1.2288498,-10.284808
1.7592801,-2.1087399,-8.865155
-0.8175195,3.1095102,-11.538022
1.3274477,-2.9182777,-7.465851
-0.34090045,2.7656507,-11.176398
-0.016798979,-2.0133939,-8.7419815
0.9326128,2.0693383,-9.998899
-0.018059567,-2.1509173,-7.759887
1.3258832,1.9802729,-8.650906
-0.20063236,-2.7323234,-9.759927
1.1333491,2.2509212,-7.7308717
-0.011985824,-2.7491455,-12.0483265
0.6293139,3.1811097,-7.420777
0.83722454,-3.4124556,-11.29023
-0.63889015,3.191208,-7.6099925
1.2707534,-2.3112047,-11.221948
-1.7195332,1.8344325,-7.5997086
2.0919685,-0.90306306,-9.835935
-1.9879504,0.83314806,-9.924843
2.1123636,0.21232955,-9.24126
-1.772977,-0.683404,-9.964341
1.914628,0.9734158,-9.236364
-2.2025602,-1.5474614,-10.778627
1.5811739,1.3101178,-9.636245
-1.4912034,-1.5788318,-11.241094
1.0940951,1.09631,-9.322672
-1.3413687,-1.5409247,-10.901235
1.5327749,1.190705,-9.040623
-1.5462016,-2.0007493,-10.890499
1.7582992,2.0441582,-8.314564
-1.2244247,-2.0228472,-11.467827
1.4305573,2.2199745,-7.20641
-1.3993526,-2.9954576,-11.45708
1.1760141,4.0487247,-6.5138955
0.048892252,-4.152192,-11.313055
0.17174824,3.4271352,-6.4059634
0.89694685,-2.3857648,-12.377871
-0.23816104,2.4872322,-5.4177785
0.6457092,-1.9842457,-12.59052
0.060741022,1.4336464,-7.121304
0.6772608,-1.2404286,-11.922206
-0.4229055,0.788792,-8.736999
0.45828518,-1.1616968,-12.182664
-0.8874829,1.7120777,-9.316109
1.3349445,-0.7347687,-11.895097
-2.3963995,-0.115772836,-9.096382
1.7924811,0.45880678,-10.405878
-1.428857,0.06267096,-9.538785
1.2373667,0.60217017,-8.716273
-1.0010852,0.47620183,-9.401374
1.8535621,-0.5812739,-7.96514
-1.6731842,1.5276358,-10.059857
2.2358973,-2.2064312,-8.983837
-2.2121968,2.7318587,-9.8061075
2.533563,-4.131172,-9.239414
-2.8452437,3.8808289,-10.484412
1.6087934,-4.573536,-9.375107
-2.4147117,3.7395182,-11.260658
1.1660775,-4.360886,-8.967983
-1.8915614,4.4727883,-11.594404
0.37254602,-5.4476075,-8.954143
-0.962892,5.735337,-12.29804
-0.5910874,-5.8522305,-8.919921
0.025939368,6.4864583,-12.739224
-1.9142945,-5.949746,-9.5742855
1.7329541,5.5862536,-11.771698
-3.3466253,-5.044653,-8.507246
2.6570299,4.9457173,-12.769337
