accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_c_x,gps_c_y,gps_c_z,gps_x,gps_y,gps_z,mag_x,mag_y,mag_z
,,,,,,6370.957001,-21.79996018,-8.523408826,-0.07665288,-0.19605231,-3.1311836,,,
,,,,,,6370.956353,-22.15533429,-8.080172882,-0.07266676,-0.19924827,-3.1198235,,,
,,,,,,6370.956987,-22.12972038,-7.638702672,-0.06869652,-0.1990179,-3.108092,,,
,,,,,,6370.955848,-22.32639238,-8.0069622,-0.07200836,-0.20078664,-3.098195,,,
,,,,,,6370.953387,-22.73536971,-8.777554604,-0.07893847,-0.20446472,-3.0925918,,,
,,,,,,6370.947876,-23.59203899,-10.37222371,-0.09327969,-0.21216907,-3.093691,,,
,,,,,,6370.941803,-24.52940455,-11.82609405,-0.10635468,-0.22059916,-3.095974,,,
,,,,,,6370.937092,-25.17777306,-12.94812713,-0.116445385,-0.22643021,-3.093496,,,
,,,,,,6370.933707,-25.55233184,-13.84848658,-0.12454253,-0.2297988,-3.089937,,,
,,,,,,6370.933456,-25.14796052,-14.67937413,-0.1320149,-0.22616223,-3.0883324,,,
,,,,,,6370.934006,-24.68183904,-15.22161136,-0.13689137,-0.2219703,-3.0895913,,,
,,,,,,6370.937312,-23.88799529,-15.10406532,-0.13583425,-0.21483101,-3.094082,,,
,,,,,,6370.942797,-22.67846217,-14.64810175,-0.13173366,-0.20395328,-3.0936263,,,
,,,,,,6370.949823,-21.03082992,-14.03782551,-0.1262453,-0.1891356,-3.0914176,,,
,,,,,,6370.956144,-19.5067726,-13.35295419,-0.12008609,-0.17542928,-3.0878434,,,
,,,,,,6370.958723,-18.68302974,-13.30014561,-0.11961117,-0.16802113,-3.0863125,,,
,,,,,,6370.959798,-18.2269893,-13.41731145,-0.12066487,-0.16391984,-3.088344,,,
,,,,,,6370.956786,-18.45385425,-14.49436294,-0.13035105,-0.16596016,-3.0890944,,,
,,,,,,6370.953397,-18.81052929,-15.49131054,-0.13931684,-0.1691679,-3.0876236,,,
,,,,,,6370.949619,-19.17716153,-16.55871174,-0.14891624,-0.1724652,-3.084346,,,
,,,,,,6370.946455,-19.47033768,-17.41181175,-0.15658838,-0.17510188,-3.081254,,,
,,,,,,6370.944667,-19.57177097,-17.94426438,-0.16137686,-0.17601414,-3.0780146,,,
,,,,,,6370.943509,-19.61120272,-18.30871207,-0.16465443,-0.17636879,-3.0760868,,,
,,,,,,6370.944061,-18.93867501,-18.81754123,-0.16923046,-0.17032059,-3.0765247,,,
,,,,,,6370.94493,-18.29977051,-19.15258562,-0.1722436,-0.16457476,-3.0755782,,,
,,,,,,6370.948516,-17.30081921,-18.8862794,-0.16984864,-0.15559088,-3.0753977,,,
,,,,,,6370.952859,-16.19062915,-18.3992188,-0.16546838,-0.14560659,-3.0735447,,,
,,,,,,6370.955848,-14.86032086,-18.48645308,-0.1662529,-0.13364276,-3.0686698,,,
,,,,,,6370.959717,-13.41995907,-18.25352847,-0.16415815,-0.120689176,-3.0641997,,,
,,,,,,6370.962133,-12.50666894,-18.05781397,-0.16239804,-0.1124757,-3.0635247,,,
,,,,,,6370.96447,-11.66424575,-17.79502692,-0.16003473,-0.10489955,-3.0632117,,,
,,,,,,6370.964967,-11.49076961,-17.73009045,-0.15945074,-0.10333943,-3.059198,,,
,,,,,,6370.965786,-11.27043215,-17.57626509,-0.15806735,-0.10135787,-3.0567222,,,
,,,,,,6370.965431,-11.02530778,-17.85814314,-0.16060235,-0.099153414,-3.0585604,,,
,,,,,,6370.96536,-10.75639741,-18.04674789,-0.16229852,-0.09673504,-3.0593972,,,
,,,,,,6370.964359,-10.75391675,-18.39796786,-0.16545713,-0.096712746,-3.0611038,,,
,,,,,,6370.963057,-10.88065572,-18.77060049,-0.16880831,-0.09785256,-3.062857,,,
,,,,,,6370.960798,-11.03364825,-19.43634265,-0.1747955,-0.099228494,-3.0671303,,,
,,,,,,6370.958393,-11.26740904,-20.07990799,-0.18058325,-0.1013308,-3.069992,,,
,,,,,,6370.956578,-11.24058126,-20.66226064,-0.1858205,-0.10108956,-3.0732505,,,
,,,,,,6370.955227,-11.21687332,-21.08747443,-0.18964456,-0.10087637,-3.0778453,,,
,,,,,,6370.955878,-10.98200501,-21.01421739,-0.18898574,-0.09876413,-3.0832036,,,
,,,,,,6370.956536,-10.78203175,-20.91800761,-0.1881205,-0.09696571,-3.0832188,,,
,,,,,,6370.957316,-10.29039332,-20.92801177,-0.18821047,-0.09254427,-3.0831404,,,
,,,,,,6370.958137,-9.818767737,-20.90462649,-0.18800016,-0.08830281,-3.0828662,,,
,,,,,,6370.959545,-9.081272615,-20.80885148,-0.18713883,-0.08167031,-3.0817578,,,
,,,,,,6370.960937,-8.390927166,-20.67207688,-0.18590878,-0.07546184,-3.0798368,,,
,,,,,,6370.962266,-7.592459411,-20.57098121,-0.1849996,-0.068281,-3.0779932,,,
,,,,,,6370.963292,-6.908544393,-20.4938746,-0.18430616,-0.062130366,-3.0747392,,,
,,,,,,6370.963253,-6.283530387,-20.70620131,-0.18621567,-0.056509454,-3.070906,,,
,,,,,,6370.96318,-5.811369605,-20.86578075,-0.18765081,-0.05226319,-3.0687296,,,
,,,,,,6370.964384,-5.7475201,-20.51296,-0.1844778,-0.051688965,-3.073113,,,
,,,,,,6370.965085,-5.622849564,-20.32909679,-0.18282427,-0.050567765,-3.078433,,,
,,,,,,6370.965134,-5.393282651,-20.375675,-0.18324316,-0.04850321,-3.076796,,,
,,,,,,6370.964846,-5.191574339,-20.5176524,-0.18452,-0.046689197,-3.073811,,,
,,,,,,6370.963686,-5.08664572,-20.90062461,-0.18796417,-0.045745555,-3.0693173,,,
,,,,,,6370.963372,-4.869868738,-21.04756012,-0.1892856,-0.043796025,-3.065231,,,
,,,,,,6370.964248,-4.380985051,-20.88904816,-0.18786006,-0.03939936,-3.0622046,,,
,,,,,,6370.965002,-4.006333172,-20.73382755,-0.18646412,-0.036030013,-3.0620286,,,
,,,,,,6370.965626,-4.007447065,-20.54091982,-0.18472925,-0.036040027,-3.0597312,,,
,,,,,,6370.966254,-3.90415433,-20.36528277,-0.1831497,-0.035111085,-3.0601814,,,
,,,,,,6370.967752,-3.413215179,-19.98134974,-0.17969689,-0.030695934,-3.0671217,,,
,,,,,,6370.968648,-2.796679595,-19.7905791,-0.17798124,-0.025151266,-3.076157,,,
,,,,,,6370.969466,-1.290833162,-19.68246701,-0.17700896,-0.011608797,-3.0796077,,,
,,,,,,6370.969619,-0.015463026,-19.67535836,-0.17694503,-0.000139063,-3.0811527,,,
,,,,,,6370.970097,1.821580339,-19.43475479,-0.17478122,0.016381942,-3.0819252,,,
,,,,,,6370.970022,3.213911937,-19.27825422,-0.17337377,0.028903538,-3.085025,,,
,,,,,,6370.971095,4.209495302,-18.72409453,-0.16839007,0.037857067,-3.0903213,,,
,,,,,,6370.971367,4.895294466,-18.46298215,-0.16604182,0.04402463,-3.0969994,,,
,,,,,,6370.970835,4.751901657,-18.68271574,-0.16801794,0.042735066,-3.1028821,,,
,,,,,,6370.970095,4.479892651,-18.99928964,-0.17086497,0.040288825,-3.111167,,,
,,,,,,6370.969525,3.210613215,-19.44243499,-0.17485029,0.028873874,-3.1184793,,,
,,,,,,6370.968635,1.97417009,-19.89373635,-0.17890896,0.017754225,-3.1259434,,,
,,,,,,6370.96809,0.166789998,-20.16362624,-0.18133615,0.001499986,-3.1292417,,,
,,,,,,6370.966972,-1.28508124,-20.47410091,-0.18412833,-0.011557073,-3.1310482,,,
,,,,,,6370.966603,-2.30712695,-20.49937205,-0.1843556,-0.020748599,-3.13434,,,
,,,,,,6370.966386,-3.015263258,-20.47490595,-0.18413557,-0.027117055,-3.1365347,,,
,,,,,,6370.96783,-3.569243312,-19.92924517,-0.1792283,-0.032099135,-3.139244,,,
,,,,,,6370.969859,-3.810744424,-19.22341869,-0.17288062,-0.034271006,-3.142969,,,
,,,,,,6370.974777,-3.55375992,-17.57169833,-0.15802628,-0.031959854,-3.1445394,,,
,,,,,,6370.978773,-3.166802317,-16.13820505,-0.14513452,-0.02847983,-3.1453755,,,
,,,,,,6370.983571,-2.674642667,-14.21896272,-0.12787431,-0.0240537,-3.1464682,,,
,,,,,,6370.986712,-2.110052732,-12.84007868,-0.11547368,-0.018976199,-3.1475863,,,
,,,,,,6370.988811,-1.675285547,-11.82194093,-0.10631733,-0.015066231,-3.1496768,,,
,,,,,,6370.990077,-1.224108474,-11.17794043,-0.100525685,-0.011008689,-3.1533263,,,
,,,,,,6370.990907,-0.958931677,-10.72109064,-0.09641713,-0.008623892,-3.1586645,,,
,,,,,,6370.991192,-0.728884186,-10.5685859,-0.09504562,-0.006555022,-3.1636658,,,
,,,,,,6370.991947,-1.06691465,-10.0736179,-0.09059426,-0.009595006,-3.1664853,,,
,,,,,,6370.992156,-1.680706061,-9.854836587,-0.08862671,-0.015114971,-3.1677785,,,
,,,,,,6370.991992,-3.558715469,-9.453566804,-0.085018,-0.032004334,-3.1667316,,,
,,,,,,6370.990882,-5.238140492,-9.420616448,-0.08472167,-0.047107786,-3.1563318,,,
,,,,,,6370.988289,-7.323305424,-9.776946858,-0.08792623,-0.06586016,-3.1391227,,,
,,,,,,6370.985971,-8.83726972,-10.03289236,-0.090228006,-0.0794756,-3.1293528,,,
,,,,,,6370.985035,-9.747018409,-9.781635275,-0.087968394,-0.08765718,-3.1284378,,,
,,,,,,6370.984158,-10.34320034,-9.74043827,-0.0875979,-0.093018785,-3.130082,,,
,,,,,,6370.983667,-11.25439611,-9.025043135,-0.08116419,-0.10121337,-3.1381369,,,
,,,,,,6370.983471,-11.67860535,-8.61531691,-0.07747943,-0.105028376,-3.1619751,,,
,,,,,,6370.985733,-11.28731015,-7.374520389,-0.06632067,-0.10150934,-3.1812804,,,
,,,,,,6370.987054,-11.0782647,-6.498060258,-0.05843847,-0.09962933,-3.190073,,,
,,,,,,6370.987399,-11.15181415,-6.01640888,-0.054106873,-0.10029077,-3.1838965,,,
,,,,,,6370.987195,-11.65597108,-5.225164104,-0.046991035,-0.10482476,-3.1635587,,,
,,,,,,6370.986084,-12.65387825,-4.147101228,-0.03729578,-0.11379916,-3.1414003,,,
,,,,,,6370.983986,-13.98462519,-2.912448663,-0.026192281,-0.12576687,-3.1315026,,,
,,,,,,6370.981485,-15.25575641,-1.782071584,-0.016026555,-0.13719845,-3.1371698,,,
,,,,,,6370.979454,-16.13641898,-1.186641894,-0.010671727,-0.14511846,-3.1424727,,,
,,,,,,6370.978854,-16.3563217,-1.380756653,-0.012417443,-0.1470961,-3.1482537,,,
,,,,,,6370.978258,-16.54400002,-1.824029654,-0.016403893,-0.14878394,-3.1512842,,,
,,,,,,6370.976994,-16.94960715,-2.420465197,-0.021767767,-0.15243167,-3.1527164,,,
,,,,,,6370.975343,-17.53090182,-2.615698787,-0.023523545,-0.1576594,-3.1542864,,,
,,,,,,6370.973152,-18.34147534,-2.384560468,-0.021444868,-0.16494909,-3.153861,,,
,,,,,,6370.97083,-19.19340431,-1.817276008,-0.016343156,-0.1726107,-3.150204,,,
,,,,,,6370.969157,-19.81104207,-0.727525275,-0.006542792,-0.17816527,-3.1461766,,,
,,,,,,6370.967212,-20.43657278,0.363824129,0.003271949,-0.18379083,-3.1438046,,,
,,,,,,6370.965097,-21.01417433,1.771753808,0.015933765,-0.18898536,-3.1400442,,,
,,,,,,6370.963144,-21.46053894,3.010777325,0.027076572,-0.19299965,-3.1371694,,,
,,,,,,6370.962521,-21.45183579,4.168497352,0.0374882,-0.1929214,-3.135187,,,
,,,,,,6370.961696,-21.52486735,4.97482771,0.044739705,-0.19357821,-3.1345632,,,
,,,,,,6370.962576,-21.25781647,4.995558775,0.044926144,-0.19117655,-3.1326253,,,
,,,,,,6370.962837,-21.17711609,5.006129628,0.04502121,-0.19045079,-3.1313717,,,
,,,,,,6370.963946,-20.88185567,4.83158478,0.04345149,-0.18779543,-3.1289668,,,
,,,,,,6370.964284,-20.78481313,4.805101492,0.04321332,-0.1869227,-3.128194,,,
,,,,,,6370.964945,-20.36972147,5.634364065,0.05067106,-0.18318969,-3.1237392,,,
,,,,,,6370.965116,-20.13244318,6.258886763,0.05628753,-0.1810558,-3.1187582,,,
,,,,,,6370.965792,-19.77812333,6.685848374,0.06012729,-0.17786932,-3.1137414,,,
,,,,,,6370.966919,-19.39216092,6.742288663,0.06063487,-0.17439826,-3.1099539,,,
,,,,,,6370.969026,-18.68446657,6.750168265,0.060705733,-0.16803378,-3.1075256,,,
,,,,,,6370.971332,-18.0104416,6.395894412,0.05751967,-0.16197209,-3.1098757,,,
,,,,,,6370.972831,-17.54483546,6.194068491,0.055704605,-0.15778477,-3.1134849,,,
,,,,,,6370.973688,-17.27914333,6.057364511,0.054475196,-0.15539533,-3.1183577,,,
,,,,,,6370.972024,-17.5792315,6.887238395,0.061938435,-0.15809412,-3.1220448,,,
,,,,,,6370.969867,-18.02487728,7.684553422,0.069108866,-0.16210195,-3.1273885,,,
,,,,,,6370.965116,-19.03621474,9.061355469,0.081490755,-0.17119722,-3.1296434,,,
,,,,,,6370.960209,-20.05063238,10.24636233,0.09214779,-0.1803202,-3.132097,,,
,,,,,,6370.955979,-20.82782976,11.27464707,0.10139539,-0.1873098,-3.135023,,,
,,,,,,6370.952213,-21.48097986,12.14377517,0.10921166,-0.19318381,-3.140755,,,
,,,,,,6370.949322,-21.8327521,13.00263421,0.11693558,-0.19634745,-3.1493278,,,
,,,,,,6370.946836,-22.16396887,13.64451998,0.12270821,-0.19932622,-3.1560366,,,
,,,,,,6370.945331,-22.34874136,14.04019507,0.12626661,-0.20098796,-3.1644046,,,
,,,,,,6370.943734,-22.51844651,14.48632357,0.13027875,-0.2025142,-3.1731868,,,
,,,,,,6370.941084,-22.60302563,15.48587979,0.139268,-0.20327492,-3.178705,,,
,,,,,,6370.939038,-22.65724497,16.23040313,0.14596368,-0.20376259,-3.1725593,,,
,,,,,,6370.938027,-22.60086427,16.69883244,0.15017638,-0.20325558,-3.1653326,,,
,,,,,,6370.938065,-22.49723489,16.82401081,0.15130214,-0.20232362,-3.1669445,,,
,,,,,,6370.939679,-22.11926351,16.7136202,0.15030937,-0.1989244,-3.176494,,,
,,,,,,6370.941924,-21.76054993,16.32406009,0.14680596,-0.19569835,-3.1813474,,,
,,,,,,6370.941381,-21.92815262,16.31171527,0.14669494,-0.19720565,-3.182605,,,
,,,,,,6370.941115,-22.12786389,16.14516583,0.14519712,-0.1990017,-3.1787977,,,
,,,,,,6370.938392,-22.68246509,16.44703015,0.14791186,-0.20398942,-3.1783268,,,
,,,,,,6370.936866,-23.09083981,16.47017085,0.14811997,-0.20766206,-3.1798196,,,
,,,,,,6370.933932,-23.59706676,16.88220891,0.15182553,-0.21221475,-3.1766124,,,
,,,,,,6370.931771,-23.99608304,17.1333451,0.15408406,-0.21580325,-3.173224,,,
,,,,,,6370.929056,-24.32778726,17.66684525,0.15888196,-0.21878642,-3.170902,,,
,,,,,,6370.927466,-24.56766058,17.90691304,0.16104095,-0.2209437,-3.1701927,,,
,,,,,,6370.923511,-25.10210545,18.56083883,0.16692187,-0.2257502,-3.1690495,,,
,,,,,,6370.92169,-25.40257468,18.77581662,0.16885522,-0.22845244,-3.1674302,,,
,,,,,,6370.918988,-25.81006692,19.13347686,0.17207175,-0.23211719,-3.1656206,,,
,,,,,,6370.917777,-26.06834765,19.1865633,0.17254917,-0.23444,-3.1646547,,,
,,,,,,6370.916497,-26.1335696,19.51970399,0.17554519,-0.2350266,-3.163762,,,
,,,,,,6370.916119,-26.1496102,19.62143352,0.17646007,-0.23517087,-3.164371,,,
,,,,,,6370.914228,-26.2639379,20.07735386,0.18056028,-0.23619911,-3.1668394,,,
,,,,,,6370.913974,-26.22461152,20.20906915,0.18174483,-0.23584545,-3.1694777,,,
,,,,,,6370.910999,-26.47074669,20.81695198,0.18721168,-0.2380591,-3.1689103,,,
,,,,,,6370.909157,-26.66330035,21.13234023,0.19004805,-0.23979084,-3.1663146,,,
,,,,,,6370.9079,-26.76184634,21.38549853,0.19232477,-0.24067713,-3.163545,,,
,,,,,,6370.907977,-26.79728349,21.31796134,0.19171739,-0.24099582,-3.1634614,,,
,,,,,,6370.90714,-26.90461455,21.43261712,0.19274852,-0.2419611,-3.1629038,,,
,,,,,,6370.907865,-26.89122081,21.23299888,0.1909533,-0.24184062,-3.1625395,,,
,,,,,,6370.907703,-26.85450344,21.32785652,0.19180638,-0.24151042,-3.1600373,,,
,,,,,,6370.908568,-26.78617535,21.15452572,0.19024757,-0.2408959,-3.1578887,,,
,,,,,,6370.907098,-26.89114307,21.46188012,0.19301169,-0.24183995,-3.157013,,,
,,,,,,6370.907416,-26.92919544,21.31929344,0.19172937,-0.24218215,-3.1586924,,,
,,,,,,6370.90814,-27.01941571,20.98628427,0.18873453,-0.24299349,-3.1587665,,,
,,,,,,6370.910353,-26.97080492,20.3677713,0.18317208,-0.24255624,-3.1584156,,,
,,,,,,6370.912903,-26.76723476,19.83161983,0.17835033,-0.2407254,-3.1563542,,,
,,,,,,6370.916014,-26.5240935,19.14734947,0.17219651,-0.23853867,-3.1572495,,,
,,,,,,6370.916548,-26.32918912,19.23823201,0.17301384,-0.23678584,-3.159833,,,
,,,,,,6370.91719,-26.1697365,19.24329469,0.17305937,-0.23535183,-3.1604352,,,
,,,,,,6370.915584,-26.08608767,19.87805795,0.17876796,-0.23459962,-3.1595392,,,
,,,,,,6370.914912,-26.02348419,20.17326234,0.18142281,-0.23403664,-3.160512,,,
,,,,,,6370.91364,-26.04589374,20.54260663,0.18474442,-0.23423822,-3.159767,,,
,,,,,,6370.912858,-26.0593763,20.76700349,0.18676248,-0.2343595,-3.15948,,,
,,,,,,6370.910269,-26.02415464,21.58904858,0.19415535,-0.23404284,-3.159405,,,
,,,,,,6370.908624,-25.9889046,22.11070651,0.19884676,-0.23372589,-3.158536,,,
,,,,,,6370.908103,-25.87408012,22.39373812,0.20139214,-0.23269327,-3.1590292,,,
,,,,,,6370.908179,-25.77286616,22.48853454,0.20224467,-0.23178303,-3.159859,,,
,,,,,,6370.907297,-25.65260729,22.87266722,0.20569928,-0.23070155,-3.1602936,,,
,,,,,,6370.905599,-25.73297226,23.25224195,0.2091129,-0.23142435,-3.16138,,,
,,,,,,6370.902232,-25.85702342,24.0242708,0.21605597,-0.23254009,-3.1649117,,,
,,,,,,6370.899196,-26.05307126,24.61038277,0.22132704,-0.2343033,-3.1673641,,,
,,,,,,6370.898297,-25.89055164,25.01144649,0.22493392,-0.23284176,-3.1673698,,,
,,,,,,6370.898652,-25.57990992,25.23953553,0.22698519,-0.23004808,-3.1677983,,,
,,,,,,6370.90011,-24.87037205,25.57830264,0.23003182,-0.223667,-3.170803,,,
,,,,,,6370.90235,-23.79762408,26.03694903,0.23415656,-0.21401946,-3.1731844,,,
,,,,,,6370.906113,-22.23904037,26.49012455,0.2382321,-0.20000263,-3.1746042,,,
,,,,,,6370.909036,-20.26108029,27.35941315,0.24604987,-0.18221426,-3.1737854,,,
,,,,,,6370.910558,-18.04843055,28.52931708,0.25657117,-0.16231528,-3.1698432,,,
,,,,,,6370.91097,-15.94439015,29.6678712,0.26681054,-0.14339305,-3.1680171,,,
,,,,,,6370.911051,-14.80466497,30.23580858,0.27191818,-0.13314317,-3.1689494,,,
,,,,,,6370.911916,-14.18109567,30.35223947,0.27296528,-0.12753521,-3.1700907,,,
,,,,,,6370.913686,-14.96601585,29.59439327,0.26614973,-0.13459419,-3.1712115,,,
,,,,,,6370.916115,-15.84939096,28.59470905,0.25715926,-0.14253858,-3.1722898,,,
,,,,,,6370.917155,-17.04528407,27.65966779,0.24875015,-0.15329355,-3.1717546,,,
,,,,,,6370.917649,-18.09124714,26.87027221,0.24165088,-0.16270016,-3.1728384,,,
,,,,,,6370.916591,-18.59548846,26.77671585,0.2408095,-0.16723496,-3.1748557,,,
,,,,,,6370.915933,-18.80291862,26.78854244,0.24091586,-0.16910045,-3.1774125,,,
,,,,,,6370.915641,-18.7413772,26.90092505,0.24192655,-0.168547,-3.1816263,,,
,,,,,,6370.916531,-18.27104193,27.01334322,0.24293756,-0.16431713,-3.186141,,,
,,,,,,6370.917807,-17.41631564,27.27569971,0.24529701,-0.15663032,-3.1920416,,,
,,,,,,6370.919361,-16.53837187,27.45859255,0.24694182,-0.1487347,-3.19551,,,
,,,,,,6370.921303,-15.45271291,27.639952,0.24857284,-0.13897103,-3.198961,,,
,,,,,,6370.923415,-14.61006274,27.61132069,0.24831535,-0.1313928,-3.2017472,,,
,,,,,,6370.925151,-13.57182846,27.74032672,0.24947554,-0.122055635,-3.2050426,,,
,,,,,,6370.927226,-12.74663399,27.65501989,0.24870835,-0.11463439,-3.205474,,,
,,,,,,6370.926843,-11.55660999,28.25966761,0.25414613,-0.10393217,-3.2034624,,,
,,,,,,6370.92627,-10.58382401,28.76528923,0.25869334,-0.09518363,-3.2009566,,,
,,,,,,6370.922502,-9.512945351,29.94952931,0.26934358,-0.08555295,-3.2000666,,,
,,,,,,6370.918721,-8.497587943,31.03940724,0.2791452,-0.076421574,-3.2012506,,,
,,,,,,6370.913503,-7.559723732,32.32620018,0.29071775,-0.06798712,-3.2016306,,,
,,,,,,6370.909054,-6.471859319,33.42075288,0.30056143,-0.05820364,-3.2029843,,,
,,,,,,6370.905227,-4.818890517,34.41454012,0.3094989,-0.04333796,-3.2033503,,,
,,,,,,6370.901598,-3.172341075,35.26702996,0.31716564,-0.028529987,-3.201048,,,
,,,,,,6370.897687,-1.490947602,36.07545555,0.3244361,-0.013408629,-3.2002602,,,
,,,,,,6370.892806,0.237021564,36.9567009,0.33236146,0.002131622,-3.1984942,,,
,,,,,,6370.882359,2.407072304,38.64164021,0.34751475,0.02164772,-3.1977766,,,
,,,,,,6370.869759,4.899566697,40.44145888,0.36370122,0.044063754,-3.1958065,,,
,,,,,,6370.847543,7.917550545,43.35775517,0.38992867,0.07120591,-3.1934724,,,
,,,,,,6370.822292,11.08884946,46.2748007,0.41616294,0.0997271,-3.1898136,,,
,,,,,,6370.791661,13.57497881,49.70243158,0.44698924,0.122086525,-3.1866446,,,
,,,,,,6370.763774,15.63497726,52.58790919,0.4729398,0.14061366,-3.186908,,,
,,,,,,6370.737194,16.39083655,55.49726422,0.4991052,0.14741209,-3.1870148,,,
,,,,,,6370.718549,16.58973219,57.54090651,0.51748484,0.1492013,-3.1839628,,,
,,,,,,6370.695476,15.86505583,60.23662226,0.54172903,0.1426844,-3.17994,,,
,,,,,,6370.671707,15.88023521,62.69629854,0.56385046,0.14282145,-3.1754231,,,
,,,,,,6370.642257,16.46049041,65.47732528,0.5888621,0.14804073,-3.1720006,,,
,,,,,,6370.607047,17.78445876,68.4877426,0.61593693,0.15994893,-3.1666741,,,
,,,,,,6370.5706,19.09690896,71.4600672,0.6426693,0.17175369,-3.162653,,,
,,,,,,6370.528216,21.15799141,74.58947948,0.67081463,0.19029178,-3.1630862,,,
,,,,,,6370.488003,22.82542744,77.47650793,0.69678015,0.20528962,-3.16745,,,
,,,,,,6370.443137,24.97487616,80.44559692,0.72348386,0.22462294,-3.168852,,,
,,,,,,6370.470045,21.9860654,79.17714471,0.7120755,0.1977411,-3.1660354,,,
,,,,,,6370.479182,20.41498363,78.86202029,0.7092413,0.18361074,-3.1645796,,,
,,,,,,6370.541496,14.6241483,75.02124964,0.6746979,0.13152736,-3.1665928,,,
,,,,,,6370.578825,10.69370975,72.47123825,0.65176356,0.09617711,-3.1702802,,,
,,,,,,6370.647083,3.667037743,66.95743883,0.6021738,0.032980286,-3.166237,,,
,,,,,,6370.68918,-1.296734907,62.91811497,0.5658454,-0.011662386,-3.1596262,,,
,,,,,,6370.731177,-7.871946842,57.99403946,0.52156013,-0.07079707,-3.1487527,,,
,,,,,,6370.760673,-13.3983632,53.57177779,0.48178825,-0.120498724,-3.146436,,,
,,,,,,6370.778736,-20.15648662,49.12236622,0.44177243,-0.18127733,-3.1443427,,,
,,,,,,6370.786871,-26.17283498,45.06244354,0.40525967,-0.23538451,-3.1412988,,,
,,,,,,6370.786711,-30.64883872,42.17026125,0.37924904,-0.27563873,-3.1371884,,,
,,,,,,6370.783273,-34.51593238,39.62503848,0.35635883,-0.31041676,-3.1327522,,,
,,,,,,6370.781909,-34.72673846,39.66013426,0.35667446,-0.31231266,-3.1350791,,,
,,,,,,6370.780829,-34.82287572,39.74914629,0.35747498,-0.3131773,-3.141841,,,
,,,,,,6370.781167,-32.50338852,41.61552509,0.37426007,-0.2923175,-3.1553042,,,
,,,,,,6370.782097,-30.46650002,42.99139075,0.3866338,-0.2739991,-3.1669352,,,
,,,,,,6370.785911,-27.75508445,44.24401672,0.3978992,-0.24961428,-3.175844,,,
,,,,,,6370.794813,-25.23409382,44.47129364,0.3999432,-0.22694178,-3.1799095,,,
,,,,,,6370.801507,-23.11571121,44.66341709,0.40167105,-0.20789015,-3.177439,,,
,,,,,,6370.809967,-21.22428633,44.39473557,0.39925468,-0.19087958,-3.1769881,,,
,,,,,,6370.804232,-20.08494144,45.72776816,0.41124323,-0.18063317,-3.1761749,,,
,,,,,,6370.795627,-19.48999922,47.16166647,0.42413893,-0.17528285,-3.178611,,,
,,,,,,6370.772359,-19.42605825,50.23126172,0.45174527,-0.17470844,-3.1839411,,,
,,,,,,6370.750135,-19.63720673,52.89701493,0.47571975,-0.17660801,-3.1832805,,,
,,,,,,6370.729695,-19.69453621,55.28361903,0.49718377,-0.17712417,-3.1819596,,,
,,,,,,6370.714625,-19.69526351,56.99355158,0.51256216,-0.17713113,-3.1809664,,,
,,,,,,6370.707492,-18.86245654,58.062496,0.5221758,-0.16964144,-3.1843393,,,
,,,,,,6370.704278,-18.03295107,58.67546121,0.52768856,-0.16218132,-3.189304,,,
,,,,,,6370.706901,-16.62775238,58.80565827,0.5288595,-0.14954351,-3.1927009,,,
,,,,,,6370.712116,-15.30328135,58.59990079,0.527009,-0.13763167,-3.1909375,,,
,,,,,,6370.716131,-13.8076702,58.53484672,0.52642393,-0.1241807,-3.1877625,,,
,,,,,,6370.722209,-12.60256399,58.14386506,0.5229076,-0.113342375,-3.1848352,,,
,,,,,,6370.724302,-11.90901778,58.06067248,0.5221594,-0.10710488,-3.1893682,,,
,,,,,,6370.729372,-12.06541194,57.46904527,0.51683855,-0.108511336,-3.1937456,,,
,,,,,,6370.73474,-13.00785848,56.66279764,0.5095875,-0.11698719,-3.201716,,,
,,,,,,6370.744296,-14.72263321,55.14852115,0.49596876,-0.1324089,-3.2066128,,,
,,,,,,6370.748113,-15.94871153,54.36099438,0.4888861,-0.14343558,-3.213649,,,
,,,,,,6370.754656,-17.04432448,53.25035235,0.4788975,-0.15328883,-3.2189705,,,
,,,,,,6370.749972,-16.62535744,53.9387558,0.48508868,-0.14952096,-3.2220182,,,
,,,,,,6370.746724,-15.68302782,54.60061291,0.49104112,-0.14104618,-3.2221196,,,
,,,,,,6370.743904,-13.06148455,55.61035072,0.50012225,-0.11746931,-3.2198203,,,
,,,,,,6370.747665,-10.3538065,55.74937799,0.5013726,-0.093117625,-3.2167916,,,
,,,,,,6370.760309,-7.114670533,54.80392312,0.4928696,-0.06398615,-3.2167242,,,
,,,,,,6370.7866,-3.981523965,51.99271058,0.46758687,-0.0358079,-3.2197337,,,
,,,,,,6370.816988,-0.684729366,48.28493722,0.43424103,-0.006158096,-3.2178183,,,
,,,,,,6370.850445,1.595417745,43.62416756,0.39232463,0.014348273,-3.2111402,,,
,,,,,,6370.864339,2.967746514,41.46999626,0.37295127,0.026690152,-3.2075198,,,
,,,,,,6370.878709,2.51084908,39.23230886,0.35282686,0.022581037,-3.2099118,,,
,,,,,,6370.875936,0.808022234,39.75117445,0.35749322,0.00726686,-3.2104235,,,
