accelerometer_m_s2[1],accelerometer_m_s2[2]
-12.50039,-11.440346
-12.871828,-11.729332
-12.756008,-11.78825
-12.828098,-11.817446
-12.862426,-11.862062
-12.87728,-11.884506
-2.4401002,-5.5188785
-4.256368,-6.0864754
-4.7742767,-7.007397
-5.0506654,-8.149508
-5.2723904,-9.44207
-5.4338613,-10.848585
-5.412928,-12.399941
-5.473977,-13.332604
-5.520024,-13.938537
-5.4924784,-14.265027
-5.557448,-13.912185
-5.655964,-13.256285
-5.8148317,-12.420815
-6.0053926,-11.812893
-6.2368865,-11.883399
-6.423239,-11.846479
-6.6249504,-11.539277
-6.80146,-11.341448
-6.9314256,-11.3734255
-7.0584464,-11.346342
-7.164771,-11.379064
-7.2864337,-11.4863615
-7.3691435,-11.567431
-7.4752,-11.452005
-7.6091223,-11.667988
-0.9337757,-7.4091425
-2.051964,-9.986454
-2.6515703,-11.751703
-2.8857844,-13.213125
-2.9015155,-14.345346
-2.7647035,-14.952487
-2.5854487,-14.6086645
-2.4220312,-13.604769
-2.2236378,-12.566315
-1.9543724,-11.516356
-1.6494033,-10.703993
-1.3096805,-9.865037
-0.955524,-9.4175825
-0.5594002,-8.949244
-0.16469565,-8.710704
0.16051689,-8.4785595
0.60091233,-8.38174
0.9569939,-8.417146
1.3662045,-8.578238
1.6933215,-8.784992
2.0375772,-9.038204
2.3491218,-9.386425
2.6468532,-9.69781
2.9082417,-10.085419
3.1201882,-10.334044
-1.2161082,-7.5956583
-2.492876,-10.207572
-3.251593,-12.038949
-3.6289968,-13.396173
-3.7474642,-13.9883995
-3.8087254,-13.264736
-3.893303,-11.09127
-3.70467,-8.598115
-3.0490317,-7.38114
-2.114934,-6.508185
-1.0235506,-6.3301554
0.088284016,-6.569554
1.2035487,-7.3080354
2.2900362,-8.672451
3.333013,-10.309303
3.9630356,-11.660921
4.2227435,-12.306376
4.2950907,-12.8786
4.287682,-13.251086
4.260018,-13.54497
4.216783,-13.729733
4.2305346,-13.733277
4.2570896,-13.671283
4.214574,-13.708493
4.1582775,-13.588777
-1.6635803,-7.5544195
-3.3690858,-10.177543
-4.4865484,-12.106445
-5.197002,-13.474386
-5.5934544,-13.954668
-5.847815,-13.343493
-5.8045883,-11.713728
-5.56397,-10.028292
-5.162042,-8.968061
-4.7005873,-8.340767
-4.264861,-7.850642
-3.8372686,-7.475115
-3.4830992,-7.1538973
-3.2007842,-6.890447
-2.8898191,-6.6557865
-2.6203797,-6.4924836
-2.4341545,-6.313445
-2.275134,-6.136204
-2.1316454,-5.9915795
-1.9274282,-5.913242
-1.685078,-6.0571833
-1.6162498,-6.0517626
-1.4092715,-6.243528
-1.2179397,-6.5904813
-1.1803609,-6.540584
0.76384366,-7.5596676
1.1564503,-10.256937
1.4158921,-11.568456
1.577641,-12.441454
1.8099103,-13.050057
1.7937543,-13.602572
2.0494597,-13.8662
1.833072,-14.216857
1.7833874,-14.569592
1.7552569,-14.732817
1.5132647,-14.883644
1.7122498,-14.732281
1.4817729,-14.640079
1.5362594,-14.354784
1.6287572,-13.986449
1.5216398,-13.62792
1.5170069,-13.242365
1.5447748,-12.801031
1.505661,-12.433706
1.4959548,-12.113696
1.5666239,-11.853563
1.5675478,-11.704996
1.570813,-11.602522
1.6439598,-11.520164
1.7688339,-11.401723
0.07603279,-7.435973
0.09612137,-9.582965
0.09767015,-10.381521
0.06478162,-10.895045
0.0018271506,-11.263812
-0.14886828,-11.562292
-0.47526902,-11.757861
-1.0353658,-11.855728
-1.8123035,-11.9105215
-2.6482124,-11.935819
-3.2887053,-11.141645
-3.4401007,-8.888173
-3.063571,-6.894469
-2.3847306,-5.8294363
-1.709143,-5.1881623
-0.74420786,-5.4267936
-0.09381513,-5.4691606
0.72423345,-5.8008695
2.0228043,-7.078964
3.50577,-7.755655
4.8443675,-7.9412284
5.532049,-8.091213
5.893323,-8.346609
6.1427565,-8.578308
6.3388386,-8.777898
1.6130968,-5.0174246
3.4330823,-6.860444
4.9102263,-7.8694077
6.0396786,-8.357851
6.560966,-8.501965
6.779384,-8.495029
6.935835,-8.471518
6.996524,-8.454497
7.1520925,-8.430313
7.260415,-8.457943
7.326962,-8.484514
7.443271,-8.5542
7.6678967,-8.6147
7.6690793,-8.622578
7.719397,-8.695665
7.9300833,-8.775564
7.9421215,-8.837281
8.085841,-8.880842
8.101658,-8.906762
8.254926,-8.970003
8.389813,-9.041698
8.344954,-9.020646
8.468972,-9.067611
8.592747,-9.115154
8.684071,-9.137138
-0.077983886,-7.0277586
-0.7734116,-8.706949
-1.5225756,-9.202238
-2.0818899,-9.308411
-2.2955954,-9.429145
-2.2195623,-9.667995
-2.055093,-9.55653
-1.7284894,-9.605225
-1.4166596,-9.679527
-1.1069548,-9.771585
-0.8505387,-9.893509
-0.60524607,-10.043514
-0.41142744,-10.18829
-0.26656443,-10.377804
-0.15525463,-10.544355
-0.081836075,-10.60343
-0.010295674,-10.7536545
0.004680589,-10.840729
0.050018877,-10.946934
0.059634328,-11.103722
0.0704515,-11.108261
0.08231686,-11.158731
0.1445643,-11.1868
0.16725811,-11.187605
0.19143765,-11.255768
-0.03362438,-7.1997566
-0.99053454,-9.121048
-2.082841,-9.718274
-2.8408885,-9.932078
-3.0536244,-10.179611
-3.0933588,-10.049582
-2.8855085,-9.749258
-2.4638586,-9.853184
-2.1483095,-9.820197
-1.8247976,-9.72916
-1.4141779,-9.836871
-1.0469546,-9.719031
-0.65899783,-9.800863
-0.3040977,-9.777185
-0.09772512,-9.857675
0.1261353,-10.009367
0.24417709,-9.981165
0.33713794,-10.078048
0.36965013,-10.258846
0.3654034,-10.339066
0.33918348,-10.449641
0.29478997,-10.55636
0.21242487,-10.669596
0.1218805,-10.826949
0.041399747,-10.987201
-1.1263472,-7.984412
-2.8299348,-10.317701
-4.053625,-10.442746
-4.7304688,-8.731409
-4.787713,-7.1073294
-3.9243896,-6.072381
-2.4836893,-5.14944
-0.6199606,-5.2524967
1.1544853,-6.4657717
2.3446674,-8.060049
2.961873,-9.341796
3.2104166,-10.276022
3.2958403,-10.7888775
3.2774477,-11.0430565
3.406682,-11.289678
3.428465,-11.533242
3.4315543,-11.590932
3.3420322,-11.635215
3.3880544,-11.602945
3.412208,-11.606053
3.4318247,-11.547788
3.4786983,-11.495557
3.5167909,-11.504194
3.5046387,-11.554844
3.5612726,-11.542791
-0.36462888,-9.216216
-1.2737894,-12.515987
-1.7236321,-13.870255
-1.5703027,-14.117909
-1.6187891,-13.827015
-1.8476619,-13.468861
-2.168342,-11.881253
-2.193305,-10.694422
-2.2508614,-9.442066
-2.250377,-8.653515
-2.1476572,-8.523003
-1.9282671,-8.152656
-1.6607474,-7.6590304
-1.2397032,-7.4292865
-0.6050739,-7.131779
0.16819498,-6.924308
1.0275831,-6.8474736
1.6976522,-6.9167485
2.0143497,-7.3887353
2.12034,-7.688451
1.8780757,-8.487169
1.7992976,-8.738549
1.592688,-9.302279
1.3369989,-9.6475315
1.0448028,-10.125509
-0.4125571,-9.475425
-1.1620581,-13.415866
-1.4990016,-15.2958145
-1.3168132,-14.686875
-1.0185823,-12.04089
-1.1820188,-8.969
-1.5250189,-7.5070753
-1.6547742,-6.980979
-1.6622036,-6.135872
-1.3689651,-6.016658
-1.0072489,-5.2897654
-0.44129828,-4.788291
0.44377446,-4.922283
1.468436,-5.385689
2.4646952,-6.5806265
3.2164643,-8.23716
3.4983864,-9.401118
3.4554381,-9.978773
3.3078487,-10.275726
3.0735822,-10.689248
2.8706832,-10.739874
2.738633,-10.748696
2.6340857,-10.608954
2.580136,-10.831142
2.5058525,-10.833883
-0.9745519,-9.963551
-3.0074952,-14.297991
-5.1039705,-13.848751
-6.5445385,-10.500238
-6.7866297,-8.95463
-7.07226,-8.234907
-7.5453024,-8.322393
-7.920559,-8.570114
-8.125118,-8.861853
-8.237592,-8.917868
-8.254351,-9.0281105
-8.319584,-8.912981
-8.299396,-8.997679
-8.351927,-8.85135
-8.298869,-8.9873295
-8.313519,-8.970442
-8.321713,-8.932608
-8.3195305,-8.995529
-8.375757,-8.741272
-8.367185,-8.875715
-8.306738,-8.997566
-8.30274,-9.023096
-8.288774,-9.023651
-8.315382,-8.944156
-8.325875,-8.933847
-2.5535843,-7.372304
-6.759562,-10.017792
-10.060124,-13.109992
-10.946238,-15.660866
-10.861198,-16.666979
-10.482491,-16.998384
-10.194114,-16.91918
-10.092255,-16.864155
-10.030386,-16.644129
-10.0287075,-16.54952
-10.024561,-16.25774
-10.048006,-16.08968
-10.080639,-16.170158
-10.061659,-16.034035
-10.077877,-15.992734
-10.080947,-15.809832
-10.107588,-15.883994
-10.1017685,-15.826225
-10.113558,-15.783722
-10.119875,-15.78717
-10.122063,-16.001629
-10.087222,-15.822437
-10.104139,-15.769139
-10.127771,-15.993748
-10.08265,-15.714474
-1.8056508,-6.433102
-4.799677,-7.9062834
-7.144315,-10.091948
-7.563965,-12.888779
-6.616056,-14.249729
-5.5253377,-14.263231
-4.4151163,-13.486113
-3.5561514,-11.820627
-3.0179102,-10.459118
-2.6446173,-9.770966
-2.5900168,-9.341622
-2.5075202,-9.007084
-2.3110018,-8.6943865
-2.284923,-8.415201
-2.0374935,-8.174654
-2.0612981,-8.003463
-2.092696,-7.833481
-2.0012572,-7.6838574
-1.9199135,-7.583618
-2.190024,-7.493419
-1.9296765,-7.448692
-1.9754176,-7.3922467
-1.8217652,-7.360261
-1.7063555,-7.362896
-1.6453743,-7.3325644
-1.6531199,-7.8020062
-3.7117639,-10.280483
-5.4048505,-11.305325
-4.996136,-11.286315
-3.6772807,-10.415911
-1.6604105,-8.886894
1.0897046,-7.675461
5.3880816,-8.076508
9.584228,-9.421459
11.341556,-10.151388
11.982049,-10.484314
12.299037,-10.698604
12.502336,-10.82852
12.647982,-10.978734
12.729998,-10.953397
12.793844,-10.927034
12.874633,-11.073805
12.881144,-11.073887
12.964873,-11.354778
12.903901,-11.328232
12.873738,-10.983866
12.884195,-10.702923
12.9420595,-10.568403
12.955432,-10.481144
13.025518,-10.783032
-2.4727087,-9.304802
-5.7061086,-13.21651
-8.071836,-14.162522
-7.9231515,-13.843325
-6.8479543,-13.010903
-5.449843,-11.7155285
-4.44006,-10.618521
-3.7828188,-9.838806
-3.2736483,-9.229746
-3.1165848,-8.811672
-2.7346706,-8.482607
-2.5628471,-8.362093
-2.3536277,-8.239738
-2.1371841,-8.192003
-2.1068454,-8.264446
-1.975118,-8.255793
-2.3370662,-8.573503
-2.3318577,-8.63755
-2.229576,-8.6035595
-2.3402915,-8.684179
-2.3516235,-8.783403
-2.3706608,-8.742962
-2.4665747,-8.895538
-2.544931,-8.909994
-2.6904488,-9.180996
-3.7123501,-8.365171
-6.4294386,-11.807946
-6.871054,-12.176397
-5.445346,-10.034041
-3.262713,-7.3272705
-1.4668833,-5.6760793
-0.24731708,-5.899789
0.44076443,-7.051052
0.7075647,-8.256475
0.687696,-9.281184
0.56113696,-10.11183
0.37632248,-9.970456
0.24185342,-9.847476
0.15558536,-9.8196335
0.13155459,-9.640353
0.14503993,-9.503993
0.17349555,-9.472823
0.19058648,-9.568826
0.20792277,-9.451586
0.19743527,-9.875097
0.16720647,-9.909854
0.10467336,-9.771941
0.07739674,-9.786791
0.07126443,-9.745672
0.079482935,-9.558871
-3.6461706,-7.4288864
-6.100071,-11.091781
-7.277726,-13.491122
-7.7683053,-13.883984
-7.0795746,-12.825669
-5.6791754,-10.340548
-3.7133756,-7.4937186
-1.6667471,-5.445643
0.03756602,-4.828797
1.2295334,-5.210409
1.8591433,-6.371068
2.070237,-7.78366
2.163935,-8.887323
2.0559618,-9.883259
1.8533458,-10.492066
1.6321939,-10.906582
1.3755175,-11.170968
1.1663618,-11.161871
1.127702,-11.003567
1.1668469,-10.61626
1.3121116,-10.159987
1.5461946,-9.913375
1.8017058,-9.867032
1.6831132,-10.402776
1.7785854,-10.84428
-3.7041929,-7.1236987
-6.651216,-9.540001
-8.6909685,-10.773902
-10.084844,-11.297822
-11.082306,-11.685465
-11.5907,-11.833346
-11.614425,-11.991864
-11.489657,-11.726859
-10.879766,-11.258237
-9.883999,-10.490801
-9.067135,-9.680129
-7.727858,-9.310296
-5.5751004,-9.292657
-3.194848,-8.818773
-0.8683405,-8.272295
1.123734,-8.335519
2.6670766,-8.87661
3.8333838,-9.662098
4.7861733,-10.401444
5.3534656,-11.0530205
5.970344,-11.685112
6.670402,-12.257225
7.1279902,-12.675242
7.4479585,-13.017197
7.394585,-13.314675
-3.551013,-7.988082
-6.9649124,-11.033051
-9.775089,-12.549597
-11.348126,-12.985985
-11.237002,-13.121197
-10.2152405,-12.662287
-8.289055,-12.207272
-5.700268,-12.139124
-3.7512736,-11.737644
-2.2851436,-11.103975
-1.0732365,-10.436434
-0.119914055,-9.606391
0.597446,-8.96389
1.0686983,-8.716047
1.3965584,-8.619345
1.576515,-8.59236
1.7276003,-8.632831
1.8158449,-8.748539
1.8793876,-8.806215
1.8892521,-8.930534
1.8995802,-8.978381
1.9731213,-8.9093685
2.024551,-8.906441
2.0642195,-8.937284
2.1277874,-8.924513
-2.759084,-9.210043
-4.638956,-13.343967
-5.746117,-15.7177
-6.031553,-16.257212
-5.0575466,-14.4948015
-3.1898055,-11.882102
-1.1644878,-9.897731
0.09739765,-8.776361
0.6222662,-8.513316
0.80008215,-8.453923
0.8502755,-8.513722
0.86644894,-8.620256
0.85525614,-8.788888
0.8543258,-8.8331
0.84225565,-8.862338
0.83994967,-8.873339
0.8410285,-8.856827
0.83681375,-8.865524
0.79897755,-8.952635
0.81123495,-8.915321
0.8285131,-8.802161
0.8387645,-8.7675495
0.83933794,-8.758861
0.8232893,-8.841206
0.8167988,-8.87158
-3.7054708,-8.732171
-6.622599,-12.141502
-8.980403,-13.627898
-10.061329,-13.606204
-9.291046,-12.250687
-7.091583,-11.189564
-4.9251275,-10.223067
-3.4949021,-9.190305
-2.3881483,-8.634838
-1.402859,-8.574969
-0.6122944,-8.890125
-0.15260847,-9.517203
0.050487652,-10.054455
0.11573023,-10.300182
0.113410324,-10.368779
0.08488562,-10.346032
0.058908373,-10.352079
-0.014204949,-10.555238
0.043269813,-10.550784
0.03432484,-10.402212
0.0304797,-10.38272
0.032761738,-10.35548
0.04173647,-10.266226
0.06641212,-10.298081
0.07100253,-10.266193
-1.3422816,-8.1544
-2.3484824,-10.535715
-2.407384,-11.369529
-1.8668514,-11.746453
-1.2481766,-11.909905
-0.7042023,-11.849931
-0.26979846,-11.525386
0.2116761,-11.028846
0.5974796,-10.395173
1.0578613,-9.683278
1.5032434,-9.069152
1.9461606,-8.603557
2.478654,-8.211105
3.0221682,-8.059994
3.4844973,-8.123179
4.308569,-8.277795
5.808846,-8.797111
7.7065434,-9.504788
9.120578,-9.874999
9.978263,-9.872878
10.436477,-9.800983
10.702093,-9.803311
10.834453,-9.812107
10.963223,-9.890304
10.99617,-9.841677
0.39261073,-8.87084
0.17375608,-12.541135
-0.064006224,-14.020868
-0.17325939,-14.288139
-0.04326135,-14.053203
0.67585945,-12.703743
1.9424969,-10.391925
3.163833,-8.511576
4.008398,-7.675478
4.5432076,-7.5936594
5.054766,-7.8700876
5.61706,-8.224821
6.259365,-8.534673
6.574753,-8.898033
6.9278793,-9.111893
7.2619653,-9.087718
7.248856,-9.297275
7.475758,-9.369644
7.6047997,-9.42531
7.774147,-9.411578
7.8245373,-9.568363
8.0544195,-9.53362
8.261653,-9.368657
8.162301,-9.50178
8.331444,-9.534594
-2.154618,-8.583132
-5.5243106,-10.95749
-8.612525,-11.688162
-10.347328,-12.231963
-10.934126,-12.607459
-10.749052,-12.248245
-10.059219,-11.228701
-9.027833,-10.730641
-7.714153,-10.709857
-5.9148674,-11.023905
-3.8445747,-11.197646
-1.6163821,-10.78488
1.2223806,-9.945707
3.9001577,-9.565872
5.258051,-9.978469
5.7685623,-10.741452
6.017024,-11.429703
6.341145,-11.929488
6.5201354,-12.200577
6.4853234,-12.412507
6.599281,-12.478374
6.6986675,-12.570643
6.6616726,-12.616862
6.689258,-12.647018
6.624574,-12.648381
-0.1281155,-8.283258
-1.1672585,-10.323202
-1.7393756,-9.74053
-1.8035572,-9.17664
-1.7284783,-9.093791
-1.6438202,-9.126946
-1.6005512,-9.260597
-1.61589,-9.410702
-1.6144985,-9.47568
-1.6206473,-9.556223
-1.6598336,-9.644215
-1.6795874,-9.577982
-1.7353507,-9.533934
-1.734667,-9.41188
-1.7366017,-9.23239
-1.7464398,-9.123142
-1.772141,-8.881454
-1.721998,-8.62204
-1.7136685,-8.407413
-1.6674548,-8.152849
-1.6824824,-7.8849316
-1.5588038,-7.565035
-1.4986333,-7.325573
-1.4154041,-7.073175
-1.4348146,-6.9726562
-3.0696592,-4.475631
-6.2987075,-5.060613
-8.430901,-6.268993
-9.357215,-7.312243
-9.674751,-8.028774
-9.830499,-8.531869
-9.940293,-8.964054
-10.033522,-9.280043
-10.15724,-9.549643
-10.246367,-9.770674
-10.324557,-9.960762
-10.362171,-10.199358
-10.435196,-10.442042
-10.442235,-10.6877365
-10.547034,-10.973681
-10.6229,-11.276353
-10.666887,-11.477048
-10.816039,-11.670805
-10.734741,-11.693543
-10.880468,-11.865064
-10.776638,-11.798138
-10.744339,-11.7916355
-10.809418,-11.850953
-10.981671,-11.8954
-10.775227,-11.773062
-2.7949862,-6.2618275
-6.1810126,-7.090272
-8.412436,-7.699752
-9.380683,-8.253717
-9.688726,-8.594856
-9.871812,-8.874212
-9.899769,-9.01099
-9.978381,-9.155186
-10.107672,-9.246659
-10.187459,-9.315243
-10.239469,-9.404647
-10.233412,-9.494611
-10.254365,-9.632312
-10.343087,-9.73428
-10.406325,-9.812948
-10.352952,-9.85525
-10.414465,-9.903301
-10.383455,-9.973886
-10.397791,-10.018909
-10.387907,-10.057571
-10.344879,-10.092808
-10.431204,-10.14381
-10.406567,-10.1492
-10.452443,-10.171133
-10.428879,-10.163657
-3.2332544,-7.666908
-6.4952936,-12.750573
-8.666253,-16.72226
-9.935691,-18.723099
-9.9876995,-19.07877
-8.045262,-18.26016
-4.336696,-17.828867
-1.2607794,-17.29835
-0.6806684,-16.456049
-0.8423002,-15.305185
-1.0455078,-14.348382
-0.51437134,-12.948327
0.59988594,-10.927557
1.7240969,-8.879271
2.4459271,-7.578104
2.7779431,-6.895077
2.9510896,-6.5143633
2.9740138,-6.3822255
2.9263403,-6.3823895
2.8955553,-6.3430357
2.8713014,-6.286735
2.7897947,-6.2692766
2.7508144,-6.1400466
2.608246,-6.044355
2.5548084,-5.8144245
-4.0976205,-8.20181
-9.289235,-11.111341
-12.161315,-12.514885
-13.328396,-13.207348
-13.6593075,-13.395784
-12.770475,-12.703418
-10.954719,-12.5389
-8.464411,-12.8105
-6.9604654,-12.923673
-5.9531364,-12.175658
-5.1449594,-11.037612
-3.9125216,-9.725208
-1.790968,-8.788785
-0.4218462,-8.705873
-0.25365797,-8.91856
-0.2988203,-9.3257265
-0.3501402,-9.775213
-0.24167353,-9.832087
0.042015076,-9.458053
0.8392268,-8.776235
1.8910401,-8.3848505
2.6009083,-8.546125
2.8466077,-8.713742
2.6830533,-9.162386
2.7723603,-9.142341
-2.4150677,-6.647557
-5.046092,-9.771523
-6.6737475,-10.757825
-6.754335,-10.456193
-5.4199047,-9.57106
-4.3147044,-8.501271
-3.78984,-7.81874
-3.2475517,-7.3194613
-2.2035878,-6.8235974
-0.5160168,-6.4654326
1.4649631,-6.6540704
3.2406929,-7.6406484
4.6937428,-8.716462
5.906385,-10.063934
7.026875,-10.977852
8.289529,-11.21481
10.134495,-11.190115
11.685952,-11.343926
12.014507,-11.40878
12.060006,-11.530896
12.337281,-11.746955
12.097008,-11.548876
12.047169,-11.564948
12.152312,-11.618473
12.124389,-11.544384
-3.0672934,-7.4804244
-6.329997,-11.29106
-7.8348384,-12.227517
-6.5981383,-11.5800705
-4.563799,-10.434357
-3.470066,-9.486688
-2.6801906,-8.843145
-1.3575127,-8.405784
0.87407655,-8.217368
2.763519,-9.135807
3.7662497,-10.491818
4.2993855,-12.019693
4.5990834,-12.900404
4.73542,-13.40944
4.800665,-13.596742
4.8223724,-13.835147
4.8445196,-13.939073
4.8657894,-14.047275
4.9017167,-14.175262
4.9007916,-14.264165
4.9022675,-14.178473
4.902752,-14.290409
4.9199777,-14.327307
4.9181757,-14.345691
4.9175453,-14.300061
-1.138531,-7.698511
-2.0146942,-11.728888
-2.3129835,-14.728286
-2.4669528,-15.851566
-2.426573,-14.735983
-1.9639214,-12.776819
-1.6281651,-10.820232
-1.5149018,-8.876667
-1.3510333,-7.2351007
-0.8213179,-6.26204
0.14417014,-5.825433
1.4170657,-6.073138
2.4682806,-7.00377
3.2316906,-8.423511
3.6527443,-9.3354435
3.847437,-9.712165
3.963786,-9.90385
3.9918423,-9.951864
4.034977,-10.00967
4.0541244,-10.025856
4.068719,-10.069103
4.084458,-10.085816
4.0688753,-10.093191
4.073069,-10.104614
4.072341,-10.119593
-2.2333422,-8.087899
-3.4055178,-11.794342
-3.9780545,-14.160608
-4.296976,-15.171694
-4.2668915,-14.644766
-3.8690329,-13.10818
-3.3451636,-11.4003315
-3.005504,-10.120174
-2.7315133,-8.98436
-2.4693356,-8.342589
-2.2994428,-7.738941
-2.1711059,-6.8537493
-1.9468043,-5.9076104
-1.4973878,-5.3947277
-0.6823813,-5.3544073
0.32346034,-6.4582653
1.244053,-8.4058275
1.7431145,-9.704498
1.874811,-10.240231
1.8709269,-10.5352
1.8323793,-10.668253
1.8054731,-10.663737
1.7344688,-10.820834
1.6331707,-10.832811
1.5950876,-10.854447
-1.64302,-7.176771
-2.7062433,-10.957948
-3.5167136,-14.068297
-3.4297602,-15.500248
-3.2286274,-14.495894
-3.255137,-12.254203
-2.9434114,-9.667063
-1.8056986,-8.173217
0.46844292,-8.111585
3.165128,-9.419567
4.5460324,-10.189916
5.0671024,-10.464216
5.1940613,-10.531986
5.2478967,-10.583834
5.355814,-10.626837
5.2784925,-10.617103
5.2616305,-10.643403
5.2674336,-10.647988
5.2548156,-10.647248
5.285396,-10.629193
5.264048,-10.603735
5.259255,-10.636388
5.260409,-10.612751
5.3023386,-10.638394
5.280528,-10.604327
-1.2267716,-6.6235247
-1.8392779,-9.506058
-2.2139237,-11.230597
-2.6836603,-12.161475
-3.005911,-11.498821
-3.4348412,-8.637462
-3.6192338,-7.161111
-3.1831026,-6.78271
-2.3149986,-6.7048006
-1.110088,-6.7127438
0.1689923,-7.2738495
1.090118,-7.8117886
1.6876097,-8.7129
1.9540231,-9.453337
1.9107538,-9.608752
1.9068733,-10.19619
1.8305596,-10.113923
1.642829,-9.571151
1.4923177,-8.996723
1.4923768,-8.812721
1.6257856,-8.849037
1.8022723,-9.108236
1.8588047,-9.119903
1.9288923,-9.263226
2.000734,-9.378507
-0.8241005,-4.351488
-1.0528728,-6.415415
-1.2620713,-7.960433
-1.7249913,-8.954605
-1.9547863,-9.385193
-1.9031637,-9.462119
-1.6475365,-9.311327
-1.3403668,-8.921368
-0.7740742,-8.875994
-0.111344814,-8.969301
0.63366795,-9.297861
1.391493,-9.706112
1.889862,-9.955996
2.3022304,-10.145061
2.6021342,-10.252387
2.689991,-10.396233
2.81274,-10.439953
2.861355,-10.495518
2.8467548,-10.566681
2.8517735,-10.578344
2.9409688,-10.519084
2.9542594,-10.566213
2.981729,-10.572924
3.0105174,-10.571875
3.0455725,-10.563427
-2.3169053,-4.8453755
-4.56166,-7.2725496
-6.458106,-8.932764
-7.4912953,-10.054747
-7.8444724,-10.809806
-7.6833425,-10.94794
-7.156407,-10.390439
-6.4933577,-10.510232
-5.856655,-10.712061
-5.3235593,-11.07446
-4.9382925,-11.689216
-4.447214,-11.604057
-3.7038317,-11.70505
-2.3552654,-11.681904
-0.12467401,-10.923639
2.571294,-9.716726
5.2596455,-8.479337
6.992,-8.238111
7.9452605,-8.749969
8.55085,-9.1330595
8.957228,-9.443658
9.166531,-9.7429285
9.270729,-9.894935
9.317407,-10.019479
9.294175,-10.14029
-0.9402677,-4.8473444
-1.8434117,-7.6973586
-3.105414,-9.82659
-4.6513586,-11.439792
-5.8196926,-12.154723
-6.0797224,-11.06305
-5.324037,-10.325243
-3.9771385,-10.028796
-2.3646836,-9.875919
-0.7513982,-9.786629
0.30284497,-9.096719
0.78142595,-8.325064
0.98333824,-7.7881465
1.1873668,-7.546559
1.5758723,-7.449542
2.5324306,-7.4944367
4.5757756,-7.650768
7.273592,-8.081125
9.442928,-8.778656
10.728766,-9.503455
11.36477,-10.015325
11.612435,-10.312567
11.752606,-10.465389
11.800376,-10.515086
11.782522,-10.564236
-1.0535835,-4.8632007
-1.9958048,-7.83399
-2.7534907,-9.918604
-3.4736853,-11.248899
-4.15284,-11.107323
-4.4180527,-10.165385
-4.305937,-9.763061
-4.283262,-9.355347
-4.032908,-9.303647
-3.5154638,-9.435255
-2.6920414,-9.576918
-1.4312718,-9.3134
0.08157977,-9.412845
1.1271484,-9.386351
1.5629976,-9.229461
1.7188199,-9.132123
1.7643539,-9.100904
1.8090086,-9.089495
1.8399296,-9.10609
1.8917987,-9.093063
1.9405203,-9.103191
1.9907583,-9.155425
2.0277345,-9.171897
2.0624871,-9.174722
2.0937216,-9.176416
-2.286214,-4.960165
-4.3427224,-7.5163584
-5.743379,-9.098814
-6.643989,-10.082353
-7.0498886,-10.50809
-6.6684265,-9.811387
-5.6608253,-9.652244
-4.783798,-9.86998
-4.2395267,-10.260191
-3.557378,-10.392052
-2.838017,-10.181468
-2.4619038,-9.800549
-2.3547735,-9.457556
-2.3806784,-9.249875
-2.4158096,-9.132045
-2.4925892,-9.00143
-2.5682192,-8.881201
-2.5245056,-8.858942
-2.4814577,-8.895201
-2.5216806,-8.858363
-2.5188544,-8.848631
-2.5465777,-8.820511
-2.5519683,-8.7738495
-2.5157938,-8.82745
-2.4929717,-8.850114
0.204582,-6.1602626
-0.18512107,-9.084896
-1.0403088,-10.437198
-1.6219527,-11.148114
-1.6017268,-11.487279
-1.0925523,-11.832362
-0.34582472,-12.122174
0.40537387,-12.305168
1.0150034,-12.408348
1.4353362,-12.464782
1.7681015,-12.51423
2.0119843,-12.539144
2.2064044,-12.567808
2.3629885,-12.617523
2.5194829,-12.655742
2.6088762,-12.689772
2.6504333,-12.715434
2.682682,-12.709026
2.6490588,-12.714969
2.5145843,-12.743726
2.2370372,-12.773587
1.8235255,-12.820884
1.3964382,-12.871592
1.1110624,-12.905539
0.9471587,-12.908409
-1.4944346,-4.9238424
-3.2676148,-6.848959
-4.3270044,-7.949769
-4.7050996,-8.680228
-4.7333713,-9.040576
-4.7646255,-9.230873
-4.8656406,-9.182697
-4.877691,-8.951929
-4.7533402,-8.990804
-4.602585,-9.001362
-4.439434,-9.031728
-4.267324,-9.102138
-4.137987,-9.1220045
-4.003928,-9.141355
-3.919384,-9.181376
-3.8278012,-9.163033
-3.7153475,-9.203537
-3.5958822,-9.204312
-3.5211606,-9.227811
-3.4543355,-9.265438
-3.3648248,-9.243467
-3.292078,-9.282363
-3.1983066,-9.275114
-3.1595123,-9.304787
-3.0944974,-9.3184595
-0.96938145,-6.179401
-2.8440495,-9.200454
-4.133648,-11.006275
-4.4836617,-12.076454
-4.1317344,-12.61358
-3.4575784,-12.793846
-2.7215886,-12.771396
-1.9475284,-12.54817
-1.0409153,-11.977232
-0.040980697,-11.209746
0.70408416,-10.286745
1.0952752,-9.264672
1.1953255,-8.459403
1.2207315,-7.8840613
1.158967,-7.4702334
1.1370667,-7.261938
1.1154032,-6.995444
1.1248459,-6.957006
1.103081,-6.8715534
1.0932381,-6.909943
1.0406982,-6.8581824
1.0343423,-6.768124
1.0161289,-6.777219
0.9920361,-6.826663
0.9970217,-6.8586936
-1.7529083,-7.874193
-3.5582764,-11.49043
